minutes,video_processing-0-0.0.1,pyaes-0-0.0.1,image_processing-0-0.0.1
1263,8.975099317418804,3.840441793438601,3.77534490081325
1264,10.605827186410364,5.017205681402297,5.060107179325009
1265,13.38853315224528,6.737868009833307,5.343246127296034
1266,14.04355731054679,11.575997233449556,3.8594730909020414
