,0
0,91.12652396288567
1,91.7529698586919
2,102.97566238230308
3,108.74912358070401
4,124.44298362602729
5,128.0589739433807
6,150.11828780755295
7,162.34325130111844
8,184.80978635261698
9,3830.2181040640094
10,5403.656852230408
11,7866.959556634373
