minutes,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1218,91.12652396288567,162.34325130111844,3830.2181040640094,102.97566238230308
1219,91.7529698586919,150.11828780755295,5403.656852230408,128.0589739433807
1220,108.74912358070401,184.80978635261698,7866.959556634373,124.44298362602729
