minutes,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1257,0.609226915243899,1.1474363229263274,0.9524946310062656,0.17952432653522832
1258,0.34198031467273593,0.9954812939138477,1.3339169340647277,-0.9901423913094286
1259,-0.13284275322174252,1.6939930059282846,1.7806643144616132,-0.8529121299446069
