minute,tegra
1079,17.17234518409286
1080,16.345820692731557
1081,16.606252714156824
1082,16.230527697959435
1083,16.937741462165704
1084,16.560358271815648
1085,16.326501505502144
1086,15.85845919557717
1087,16.264815625442782
1088,16.6153016637358
1089,17.728994705198136
1090,17.425952519538953
