minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1
1341,11.533689476872478,13.883968520637564,6.921051767125484
1342,11.992277769842056,12.571790749119163,10.156190514977208
1343,12.912153073409106,11.696252565832658,10.54540455564879
