minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1
1341,5.381496986267211,6.057856685075206,5.195771734300427
1342,5.669404112457287,5.714182124732658,5.806480515604831
1343,6.920295104222928,6.247245616644985,6.16405255029961
