,timestamp,socket,cpu,INSTRUCTION_RETIRED,LLC_MISSES,UNHALTED_CORE_CYCLES,UNHALTED_REFERENCE_CYCLES,time_enabled,time_running,target,Contr,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,cpu_time_process,x_rest
0,2023-09-05 19:16:09.703,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,image_processing-0-0.0.1,1.0,61.69,,,88.20546741607298,121.54,0.80355,0.9839,0.0,93468795449.0,43767499.0,1.1503714833333334,69.0,32.583377,1.67,22.0,1.8,00:00:01,26.51546741607298
1,2023-09-05 19:16:09.703,0.0,66.0,0.00011617566666666667,2.0466666666666667e-07,0.000122008,8.8192e-05,100476.0,100476.0,cnn_image_classification-0-0.0.1,0.0,61.69,,,88.20546741607298,121.54,0.80355,0.9839,0.0,93468795449.0,43767499.0,1.1503714833333334,69.0,32.583377,1.67,22.0,1.8,00:00:01,26.51546741607298
2,2023-09-05 19:16:09.703,0.0,66.0,6.331854900333334,0.015389844666666668,4.335233779666667,3.6765320019999996,50238.0,50238.0,os_cp,0.0,61.69,,,88.20546741607298,121.54,0.80355,0.9839,0.0,93468795449.0,43767499.0,1.1503714833333334,69.0,32.583377,1.67,22.0,1.8,00:00:01,26.51546741607298
3,2023-09-05 19:16:10.734,0.0,132.0,1.3412977266666666,0.016588867333333333,1.4782157416666668,1.08469933,1091739400.0,1091739400.0,cnn_image_classification-0-0.0.1,0.0,65.68,,,82.54223002659911,121.74,0.63,0.9727,0.0,93512562948.0,49274160.0,1.1670248166666668,70.0,43.767499,2.41,57.0,1.9,00:00:01,16.862230026599107
4,2023-09-05 19:16:10.734,0.0,66.0,9.889227845333334,0.024281649666666665,6.53955193,4.837527135999999,703121743.5,703121743.5,os_cp,0.0,65.68,,,82.54223002659911,121.74,0.63,0.9727,0.0,93512562948.0,49274160.0,1.1670248166666668,70.0,43.767499,2.41,57.0,1.9,00:00:01,16.862230026599107
5,2023-09-05 19:16:10.734,0.0,132.0,0.000485219,1.1e-07,0.00018302466666666667,0.000132184,156088.0,156088.0,pyaes-0-0.0.1,1.0,65.68,,,82.54223002659911,121.74,0.63,0.9727,0.0,93512562948.0,49274160.0,1.1670248166666668,70.0,43.767499,2.41,57.0,1.9,00:00:01,16.862230026599107
6,2023-09-05 19:16:10.734,0.0,198.0,1.793548947,0.004971308333333334,0.6985657703333333,0.50749478,513895102.0,513895102.0,image_processing-0-0.0.1,2.0,65.68,,,82.54223002659911,121.74,0.63,0.9727,0.0,93512562948.0,49274160.0,1.1670248166666668,70.0,43.767499,2.41,57.0,1.9,00:00:01,16.862230026599107
7,2023-09-05 19:16:11.734,0.0,66.0,2.513122081666669,0.011786828,2.4044738200000015,1.7766190260000005,1426449563.5,1426449563.5,os_cp,0.0,50.18,,,79.64615882938645,121.57,0.73129,0.9671,0.0,93561837108.0,37145364.0,1.18369515,71.0,49.27416,2.41,57.0,1.9,00:00:01,29.46615882938645
8,2023-09-05 19:16:11.734,0.0,132.0,2.5295581246666665,0.017290076666666668,2.3924573026666667,1.756020084,2852899127.0,2852899127.0,cnn_image_classification-0-0.0.1,1.0,50.18,,,79.64615882938645,121.57,0.73129,0.9671,0.0,93561837108.0,37145364.0,1.18369515,71.0,49.27416,2.41,57.0,1.9,00:00:01,29.46615882938645
9,2023-09-05 19:16:11.734,0.0,132.0,8.303348125333333,0.000342143,2.7084304213333334,1.9858672080000002,1990718829.0,1990718829.0,pyaes-0-0.0.1,2.0,50.18,,,79.64615882938645,121.57,0.73129,0.9671,0.0,93561837108.0,37145364.0,1.18369515,71.0,49.27416,2.41,57.0,1.9,00:00:01,29.46615882938645
