timestamp,load_avg_1minute,cpu_pct,hw_cpu_hz_mean,hw_cpu_hz_max,hw_cpu_hz_min,hw_cpu_hz_std,hw_cpu0_hz,hw_cpu1_hz,hw_cpu2_hz,hw_cpu3_hz,hw_cpu4_hz,hw_cpu5_hz,hw_cpu6_hz,hw_cpu7_hz,hw_cpu8_hz,hw_cpu9_hz,hw_cpu10_hz,hw_cpu11_hz,kern_cpu_hz_mean,kern_cpu_hz_max,kern_cpu_hz_min,kern_cpu_hz_std,kern_cpu0_hz,kern_cpu1_hz,kern_cpu2_hz,kern_cpu3_hz,kern_cpu4_hz,kern_cpu5_hz,kern_cpu6_hz,kern_cpu7_hz,kern_cpu8_hz,kern_cpu9_hz,kern_cpu10_hz,kern_cpu11_hz
2023-02-13 18:57:50.040291511,0.7,5,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1885744.1666666667,853379,3945320,1067873.719750907,1009232,983551,1323878,2500772,1421772,853379,3452131,3369391,3945320,1108204,1261482,1399818
2023-02-13 18:57:52.028314242,0.7,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2238642.0,995684,4042658,944719.0598064944,1471253,995684,4042658,2819222,1294394,2107164,1239659,2786204,2160303,1796844,2308014,3842305
2023-02-13 18:57:54.056300604,0.65,8,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1720574.5,924874,3450485,779490.6032100387,1186812,1925575,1517533,1775315,1108931,954689,1220963,924874,1762686,1656842,3162189,3450485
2023-02-13 18:57:56.044293548,0.65,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2104841.0833333335,965395,3798330,844065.5578540151,2347595,3798330,965395,1988548,1694905,3173563,1690757,1364276,1341792,1439071,3217371,2236490
2023-02-13 18:57:58.024274258,0.68,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2558183.75,903320,4051155,1259018.9461160572,903320,1385488,1678067,1074813,2744144,4042639,4024964,3946335,1274668,4051155,1881953,3690659
2023-02-13 18:58:00.040288783,0.68,8,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2277808.9166666665,1022439,3969436,1162655.242706643,1034972,1025454,2460251,3969436,2198438,3328826,1328672,1459212,1022439,1624991,3932665,3948351
2023-02-13 18:58:02.040278068,0.68,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2084121.0,920281,3800794,924858.4434238211,1353696,2661446,1851738,1542102,1735749,3273592,3424945,920281,1155191,1357204,1932714,3800794
2023-02-13 18:58:04.052299724,0.7,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2310942.0833333335,921658,3973397,1073861.9516197492,1875827,3973397,1293258,3774752,1501299,3610273,1123546,921658,1624857,1837176,2885589,3309673
2023-02-13 18:58:06.032295432,0.7,8,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2751309.3333333335,1319482,4035918,868795.8949393055,3115054,2350998,1522945,1319482,2358316,3462605,1954777,3859752,2941109,3688103,2406653,4035918
2023-02-13 18:58:08.036311064,0.73,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2323812.4166666665,949231,3503069,929070.753068396,1382029,3360768,2583650,3503069,2605643,2822579,1118280,1747628,3132433,3407998,1272441,949231
2023-02-13 18:58:10.044290471,0.73,6,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2121663.6666666665,982996,3875825,902263.7993683198,982996,2930827,2926557,1665218,1517374,3875825,2065250,1014248,2625944,3091413,1406638,1357674
2023-02-13 18:58:12.048306837,0.73,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1759394.0,831736,3906198,1042025.2179242113,1312737,1305944,945772,863088,3071741,3906198,3268548,2005813,1879427,874410,847314,831736
2023-02-13 18:58:14.032281477,0.75,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2152908.3333333335,880730,4020125,1293336.983836214,1001004,2046301,3955409,880730,988599,1513077,1665834,1025789,1024712,4020125,3978001,3735319
2023-02-13 18:58:16.040292139,0.75,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1624459.4166666667,835739,3210946,861803.3589061426,835739,2385746,969225,898879,2164297,3195331,961948,3210946,973229,1051731,1101516,1744926
2023-02-13 18:58:18.044292428,0.77,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2198010.25,800000,3675877,1076094.464402415,800000,3484968,947979,2912343,2176327,3675877,1168663,3189560,1009014,3567250,2070895,1373247
2023-02-13 18:58:20.048293433,0.77,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1700817.0833333333,945985,3411233,726261.1620971777,1128203,1587141,1526775,994855,2135397,3411233,945985,1487498,1378974,2850494,1158444,1804806
2023-02-13 18:58:22.056276017,0.77,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2384795.0833333335,984440,4031556,1187643.1283713034,2602407,3966262,1104011,1175996,1238503,984440,1537096,3465698,1486907,4031556,3349041,3675624
2023-02-13 18:58:24.080297365,0.79,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1893857.0833333333,859980,3790605,967313.0551273166,1936135,3790605,859980,1558484,1285095,1498348,3697105,2799430,1599525,999573,1782845,919160
2023-02-13 18:58:26.048278838,0.79,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2461811.8333333335,969109,4046039,1230602.8890441488,1247677,4004014,1539085,4046039,1500630,969109,2957314,3928135,1067361,1459612,2837378,3985388
2023-02-13 18:58:28.044305081,0.8,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2455210.5833333335,969463,4063612,1229409.3194921874,969463,3988771,1122461,1130057,1280600,4033809,1915466,3231682,1890079,4063612,1932165,3904362
2023-02-13 18:58:30.064306213,0.8,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1635819.6666666667,852451,2912873,620517.1778423131,1864593,1844098,2184330,2912873,1018898,944359,2389508,1905836,1289205,852451,1217601,1206084
2023-02-13 18:58:32.076271642,0.8,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2190299.75,915536,3884039,922975.911283724,2303114,2223192,1312680,3884039,915536,2061299,1600379,1129932,1564506,3247891,2487994,3553035
2023-02-13 18:58:34.072325725,0.82,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1541784.25,994420,3289648,693535.7704426793,2776046,1249468,1280772,1022130,1547971,3289648,1023026,1387957,1286906,994420,1409435,1233632
2023-02-13 18:58:36.044316028,0.82,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2066057.0,934760,3959549,896574.5254934658,3108892,1177990,1943767,939885,2067534,3114457,934760,1371618,2033004,3959549,1930801,2210427
2023-02-13 18:58:38.064297851,0.83,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2337347.6666666665,953502,3904818,1001669.411560299,953502,3652403,3310604,1502744,1054143,1638878,2878911,2876224,1554992,1666343,3054610,3904818
2023-02-13 18:58:40.076304943,0.83,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1815088.1666666667,931691,2897591,710498.5824789794,1734783,2728190,2416437,2897591,1064616,1243947,931691,1000255,1220913,1649201,2739834,2153600
2023-02-13 18:58:42.056299919,0.83,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1957718.5,901541,4009194,1120140.965277771,1080926,1007097,1411102,4009194,1018148,1149832,1056880,901541,2081395,3715245,3093200,2968062
2023-02-13 18:58:44.072307528,0.85,8,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2504445.1666666665,994558,4043134,1216546.7739301296,1768822,3963249,1702941,1735397,1032706,1338842,3989126,3469015,994558,4018571,4043134,1996981
2023-02-13 18:58:46.072430968,0.85,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2241347.4166666665,963416,4031176,1080389.8398669541,1279099,1055893,4031176,963416,1560144,1214087,3082299,3959857,1812494,3313678,1914826,2709200
2023-02-13 18:58:48.084303867,0.86,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2384823.0833333335,969027,3842619,997218.6014966376,1010016,969027,2780647,3760989,2404811,3180923,2825344,3842619,1355707,1211377,2153239,3123178
2023-02-13 18:58:50.068296111,0.86,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2036171.0833333333,857722,4026030,1098600.0043680181,1005635,1289771,1107504,1143063,857722,4026030,2424698,3706413,2130463,3073476,899541,2769737
2023-02-13 18:58:52.07227156,0.86,6,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2652738.0,936336,4005489,1202082.5183772396,3960756,4005489,2114121,2227335,936336,993217,3488714,3746770,3705705,1010599,1855030,3788784
2023-02-13 18:58:54.096271664,0.79,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2494116.4166666665,1011176,3899774,1020736.0122815348,3899774,3047266,3738482,1011176,3370164,2658992,1227895,3704462,1513172,2112058,2371361,1274595
2023-02-13 18:58:55.815539147,0.79,41,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4089241.3333333335,4077115,4094492,5287.774552892949,4092244,4090909,4094492,4092923,4078628,4077115,4091454,4091665,4092444,4090517,4089613,4088892
2023-02-13 18:58:57.896335971,0.89,27,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4021101.4166666665,3761327,4094832,94610.61623610952,4091444,4094832,3907753,4052401,3965397,3761327,4063667,4071560,4051411,4031349,4086044,4076032
2023-02-13 18:58:59.876324097,0.89,45,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3957951.6666666665,3608844,4099862,181239.84130627083,3988054,3608844,3681575,3681889,4089103,4095597,4099862,4082104,4042582,3930057,4097801,4097952
2023-02-13 18:59:01.836301955,0.89,22,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4062399.0,3953390,4100000,47775.48603450658,4098314,4097303,4074204,4050250,4044412,3953390,3974014,4084214,4078054,4096060,4100000,4098573
2023-02-13 18:59:04.088315276,0.98,36,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4057535.5,3870125,4099998,61995.166610658714,4099421,4077671,4099971,4099998,4019535,3870125,4073202,4040097,4090160,4096669,4044340,4079237
2023-02-13 18:59:05.856448818,0.98,46,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4085623.3333333335,4073874,4094487,5818.491418648728,4092943,4094487,4082926,4081467,4073874,4089413,4088904,4077670,4086282,4085907,4089953,4083654
2023-02-13 18:59:08.068282083,1.54,64,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3618287.0833333335,2040006,4100330,737763.8714390554,3862272,3915270,2457640,2591544,4099965,4092719,4090244,4019780,2040006,4049702,4100330,4099973
2023-02-13 18:59:10.060350292,1.54,25,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4006564.25,3463183,4100046,178820.73320047138,4100000,4099997,3914082,3463183,4019563,3895522,4100046,4100000,4097395,4090314,4099997,4098672
2023-02-13 18:59:11.840356985,1.54,38,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4087221.6666666665,4061207,4096173,10099.444154121662,4077039,4081533,4079605,4061207,4094159,4091415,4094918,4088434,4092067,4094596,4096173,4095514
2023-02-13 18:59:14.032320051,1.9,52,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3921657.5833333335,2237445,4100000,509629.4231019664,4098753,4089174,4100000,4100000,4078031,4099982,4052838,4074463,3939891,2237445,4100000,4089314
2023-02-13 18:59:16.07229711,1.9,78,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4077746.5833333335,3943170,4100276,41380.724847563055,4094835,4090220,4100000,4093287,4094238,4098596,4080434,4100276,3943170,4082001,4075348,4080554
2023-02-13 18:59:18.076305586,2.39,70,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4089824.1666666665,4025902,4175274,36034.949655006996,4100317,4100000,4091481,4086274,4085494,4111513,4175274,4100000,4025902,4032869,4078480,4090286
2023-02-13 18:59:20.080287887,2.39,34,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3276668.8333333335,1132165,4100000,990545.8757787573,2652002,3912738,4095293,4100000,3919175,1942756,4079164,4035148,2201732,1132165,3291024,3958829
2023-02-13 18:59:22.080278468,2.39,28,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3462124.0833333335,1083645,4098771,1041755.2741852297,3892099,4032423,4077382,4098771,3959762,4014541,1595998,4076902,1083645,2531154,4088102,4094710
2023-02-13 18:59:24.076282216,2.6,30,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3953623.0,3364899,4100042,213461.82410874628,3800599,4078510,4083542,4089997,4080568,3919447,4100042,4100001,3733612,4050472,3364899,4041787
2023-02-13 18:59:26.088309596,2.6,42,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4079007.1666666665,3981579,4211495,54694.3919532788,4008858,4093192,4088429,4093551,4087503,4211495,4099569,4089118,4077540,4027004,3981579,4090248
2023-02-13 18:59:28.080299893,2.87,41,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3679022.9166666665,1880659,4100002,662897.7617679138,3943436,3889678,4100000,4099998,3407285,3678425,1880659,2778172,4071181,4099439,4100002,4100000
2023-02-13 18:59:30.088312834,2.87,35,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3762969.9166666665,835002,4091767,885413.5178454245,4089716,4087358,4086380,4029446,3866973,3977593,4040085,3936784,835002,4028273,4086262,4091767
2023-02-13 18:59:32.084274136,2.87,52,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3122908.3333333335,1060407,4100000,1184666.5920270095,4100000,4100000,2240837,1175261,4072329,4003605,2655716,4024659,1876099,1060407,4083862,4082125
2023-02-13 18:59:34.068457671,2.88,42,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4060845.4166666665,3898846,4100002,60964.90643867494,3968424,4083270,4099997,4100002,4082699,4100000,4082809,4100000,4076971,4098902,4038225,3898846
2023-02-13 18:59:36.096383023,2.88,32,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4021782.0833333335,3852379,4095728,80529.99674806312,4073181,4087097,3967081,4056754,3950646,4017136,3901039,4094123,4090728,4095728,3852379,4075493
2023-02-13 18:59:38.084304664,3.29,56,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3518254.3333333335,1463887,4097865,1001389.7396375642,4087741,4097865,4080464,4087029,4091409,4081481,1463887,1631628,2353549,4076069,4095401,4072529
2023-02-13 18:59:40.080281451,3.29,57,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3724043.3333333335,2313441,4105113,600112.4728667304,4105113,4096173,4100419,4100000,4047892,3044041,2814796,4057129,4061883,2313441,4076912,3870721
2023-02-13 18:59:42.080881193,3.29,40,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3828428.1666666665,1128376,4099994,814951.1038682866,4072570,4082795,4099994,4093242,4083069,4089990,1128376,3954093,4084726,4095233,4089957,4067093
2023-02-13 18:59:44.088291314,3.99,52,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3440805.25,1429272,4100052,964866.8495161327,1429272,2203706,4100002,4090616,4042516,4072955,4100052,4081691,2989885,1997559,4083470,4097939
2023-02-13 18:59:46.08429491,3.99,36,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3234560.0833333335,1423060,4097345,945530.5669089056,4097345,4094994,2301449,4039179,4083800,1423060,2074261,3232922,2991260,2303820,4086595,4086036
2023-02-13 18:59:48.076553015,3.99,27,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3937520.0,3021065,4100000,331558.31666138815,4059987,4077606,3417958,4087052,4040562,3021065,4082871,4100000,4100000,4079116,4088423,4095600
2023-02-13 18:59:50.096292647,3.99,47,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3644909.0833333335,1328100,4100056,916482.3024574687,4085535,4090090,4029704,4028482,4070786,4098642,1328100,1904718,3894415,4008383,4100056,4099998
2023-02-13 18:59:52.112298199,3.99,45,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4066701.25,3836568,4100000,69964.5240724719,4099995,4082155,3836568,4080882,4099998,4087857,4081770,4077499,4097455,4100000,4075331,4080905
2023-02-13 18:59:54.096692657,4.31,56,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4076146.1666666665,3992875,4100003,29288.156596234523,4094840,4092706,4092793,4083505,4076796,4043489,4084184,4084499,3992875,4068068,4100003,4099996
2023-02-13 18:59:56.080322995,4.31,68,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4023562.4166666665,3634577,4100000,130640.95227215847,4086386,4044975,4085203,4052492,4062232,3634577,4100000,4100000,4039013,3882181,4100000,4095690
