timestamp,sensor,target,socket,cpu,INSTRUCTION_RETIRED,UNHALTED_CORE_CYCLES,time_enabled,time_running
1707492398316,sensor,all,0,13,7813,61283,4174306,4174306
1707492398316,sensor,all,0,12,562516,4167271,4176430,4176430
1707492398316,sensor,all,0,15,10421,94777,4182130,4182130
1707492398316,sensor,all,0,14,7826,61082,4179674,4179674
1707492398316,sensor,all,0,17,7838,62907,4181840,4181840
1707492398316,sensor,all,0,0,326543,375255,4183766,4183766
1707492398316,sensor,all,0,16,7917,62750,4182248,4182248
1707492398316,sensor,all,0,1,7759,61122,4186020,4186020
1707492398316,sensor,all,0,19,7700,68299,4186362,4186362
1707492398316,sensor,all,0,2,7879,61324,4198196,4198196
1707492398316,sensor,all,0,18,7826,60784,4214346,4214346
1707492398316,sensor,all,0,3,10367,66858,4228954,4228954
1707492398316,sensor,all,0,22,7859,62882,4216684,4216684
1707492398316,sensor,all,0,4,7886,78455,4232568,4232568
1707492398316,sensor,all,0,5,10470,85090,4222452,4222452
1707492398316,sensor,all,0,23,7814,64142,4218960,4218960
1707492398316,sensor,all,0,20,7802,61310,4230346,4230346
1707492398316,sensor,all,0,6,10385,101066,4237822,4237822
1707492398316,sensor,all,0,7,7813,61372,4233634,4233634
1707492398316,sensor,all,0,21,7837,61661,4231966,4231966
1707492398316,sensor,all,0,8,25704,108698,4240910,4240910
1707492398316,sensor,all,0,9,7898,61459,4237308,4237308
1707492398316,sensor,all,0,11,407277,4231145,4239032,4239032
1707492398316,sensor,all,0,10,7881,62447,4226366,4226366
1707492398316,sensor,all,1,26,10427,75371,4230828,4230828
1707492398316,sensor,all,1,27,10472,85181,4227333,4227333
1707492398316,sensor,all,1,24,10427,76257,4218630,4218630
1707492398316,sensor,all,1,25,11049,78421,4216572,4216572
1707492398316,sensor,all,1,33,10427,76185,4211512,4211512
1707492398316,sensor,all,1,28,10420,76327,4204522,4204522
1707492398316,sensor,all,1,32,10427,76208,4204022,4204022
1707492398316,sensor,all,1,29,10405,78307,4187156,4187156
1707492398316,sensor,all,1,31,10426,75699,4199246,4199246
1707492398316,sensor,all,1,30,10420,76735,4189978,4189978
1707492398316,sensor,all,1,37,10472,75652,4194656,4194656
1707492398316,sensor,all,1,36,10379,76150,4192590,4192590
1707492398316,sensor,all,1,35,15036,92720,4184414,4184414
1707492398316,sensor,all,1,34,10430,75341,4189434,4189434
1707492398316,sensor,all,1,39,10426,75625,4175564,4175564
1707492398316,sensor,all,1,38,10390,75144,4155686,4155686
1707492398316,sensor,all,1,44,10470,76194,4158524,4158524
1707492398316,sensor,all,1,45,10390,76135,4149154,4149154
1707492398316,sensor,all,1,46,10468,77248,4121444,4121444
1707492398316,sensor,all,1,47,10472,77929,4114070,4114070
1707492398316,sensor,all,1,40,10391,76505,4083686,4083686
1707492398316,sensor,all,1,41,10506,77216,4045618,4045618
1707492398316,sensor,all,1,42,10435,76744,4029250,4029250
1707492398316,sensor,all,1,43,10433,75864,3990586,3990586
1707492399317,sensor,all,0,13,5181267,8389645,953392940,953392940
1707492399317,sensor,all,0,12,14500043,12960640,953399242,953399242
1707492399317,sensor,all,0,15,53346612,78578844,953399821,953399821
1707492399317,sensor,all,0,14,27636682,29912674,953036827,953036827
1707492399317,sensor,all,0,17,3614133,5175223,953202219,953202219
1707492399317,sensor,all,0,0,3542676,4595038,953443222,953443222
1707492399317,sensor,all,0,16,460992,875751,953440640,953440640
1707492399317,sensor,all,0,1,4710833,9562273,953257330,953257330
1707492399317,sensor,all,0,19,315351,1015576,953293357,953293357
1707492399317,sensor,all,0,2,2424531,5276321,953470348,953470348
1707492399317,sensor,all,0,18,7084754,10812931,949201381,949201381
1707492399317,sensor,all,0,3,38879073,44814794,953090713,953090713
1707492399317,sensor,all,0,22,3437,31966,953451586,953451586
1707492399317,sensor,all,0,4,340063350,134406188,953457611,953457611
1707492399317,sensor,all,0,5,43358466,38744733,953462290,953462290
1707492399317,sensor,all,0,23,1870143,4561887,953454170,953454170
1707492399317,sensor,all,0,20,3446,31331,953414570,953414570
1707492399317,sensor,all,0,6,107798704,106731252,953416733,953416733
1707492399317,sensor,all,0,7,1230008,3253735,953451244,953451244
1707492399317,sensor,all,0,21,3475,31852,953427502,953427502
1707492399317,sensor,all,0,8,1640658,5299605,953455320,953455320
1707492399317,sensor,all,0,9,499605,1687200,953452912,953452912
1707492399317,sensor,all,0,11,3207184,8948694,953455918,953455918
1707492399317,sensor,all,0,10,7001108,9250125,953350715,953350715
1707492399317,sensor,all,1,26,1991367,3531677,953465244,953465244
1707492399317,sensor,all,1,27,3305869,4774920,953457682,953457682
1707492399317,sensor,all,1,24,1963688,3584316,953451458,953451458
1707492399317,sensor,all,1,25,1876801,2934084,953447026,953447026
1707492399317,sensor,all,1,33,8673,72882,953442238,953442238
1707492399317,sensor,all,1,28,9767,78802,953440474,953440474
1707492399317,sensor,all,1,32,8694,71852,953414706,953414706
