,timestamp,socket,cpu,INSTRUCTION_RETIRED,UNHALTED_CORE_CYCLES,time_enabled,time_running,target,Contr,perf_rapl,energy_ram,retired_instructions,ipmi,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,cpu_time_process,x_rest
0,2023-08-23 18:51:33.263,0.0,276.0,0.0,0.0,0.0,0.0,image_processing-0-0.0.1,1.0,51.26,30.55,4406966500.0,136.0,251493092973.0,85450515.0,0.3511339,21.0,50.685204,2.83,19.0,4.0,00:00:00,84.74000000000001
1,2023-08-23 18:51:33.263,0.0,276.0,2.4327706933333335,3.6350287814285713,454279418.0,454279418.0,os_cp,0.0,51.26,30.55,4406966500.0,136.0,251493092973.0,85450515.0,0.3511339,21.0,50.685204,2.83,19.0,4.0,00:00:00,84.74000000000001
2,2023-08-23 18:51:34.265,0.0,276.0,3.0104239366666667,1.1642609914285715,954283534.0,954283534.0,pyaes-0-0.0.1,1.0,65.63,32.63,14184547579.0,160.0,251578543488.0,105635512.0,0.36781633333333336,22.0,85.450515,2.83,19.0,4.4,00:00:01,94.37
3,2023-08-23 18:51:34.265,0.0,276.0,2.711341445714286,3.8881123185714292,477386932.0,477386932.0,os_cp,0.0,65.63,32.63,14184547579.0,160.0,251578543488.0,105635512.0,0.36781633333333336,22.0,85.450515,2.83,19.0,4.4,00:00:01,94.37
4,2023-08-23 18:51:34.265,0.0,276.0,0.0003844671428571429,0.0004738114285714286,490330.0,490330.0,dd-0-0.0.1,1.0,65.63,32.63,14184547579.0,160.0,251578543488.0,105635512.0,0.36781633333333336,22.0,85.450515,2.83,19.0,4.4,00:00:01,94.37
5,2023-08-23 18:51:34.265,0.0,276.0,1.885780380952381,1.0266942642857142,908558836.0,908558836.0,image_processing-0-0.0.1,2.0,65.63,32.63,14184547579.0,160.0,251578543488.0,105635512.0,0.36781633333333336,22.0,85.450515,2.83,19.0,4.4,00:00:01,94.37
6,2023-08-23 18:51:35.266,0.0,276.0,3.134716362380953,4.601641949047619,405486727.5,405486727.5,os_cp,0.0,73.91,34.85,22268188487.0,187.0,251684179000.0,113844128.0,0.3845008833333334,23.0,105.635512,3.73,36.0,4.6,00:00:01,113.09
7,2023-08-23 18:51:35.266,0.0,552.0,2.7291670138095236,1.007017369047619,1949818692.0,1949818692.0,pyaes-0-0.0.1,2.0,73.91,34.85,22268188487.0,187.0,251684179000.0,113844128.0,0.3845008833333334,23.0,105.635512,3.73,36.0,4.6,00:00:01,113.09
8,2023-08-23 18:51:35.266,0.0,552.0,4.616774247619048,1.9841394614285712,2714009603.0,2714009603.0,image_processing-0-0.0.1,2.0,73.91,34.85,22268188487.0,187.0,251684179000.0,113844128.0,0.3845008833333334,23.0,105.635512,3.73,36.0,4.6,00:00:01,113.09
9,2023-08-23 18:51:35.266,0.0,276.0,0.6557901547619047,0.619381218095238,549682705.0,549682705.0,dd-0-0.0.1,2.0,73.91,34.85,22268188487.0,187.0,251684179000.0,113844128.0,0.3845008833333334,23.0,105.635512,3.73,36.0,4.6,00:00:01,113.09
10,2023-08-23 18:51:36.268,0.0,552.0,5.7284384980952385,2.1479228390476193,3940703421.0,3940703421.0,pyaes-0-0.0.1,2.0,81.13,34.98,33209869011.0,212.0,251798023128.0,128269956.0,0.40117773333333334,24.0,113.844128,3.73,36.0,5.0,00:00:01,130.87
11,2023-08-23 18:51:36.268,0.0,276.0,2.925205788095239,4.237167256190477,275054774.5,275054774.5,os_cp,0.0,81.13,34.98,33209869011.0,212.0,251798023128.0,128269956.0,0.40117773333333334,24.0,113.844128,3.73,36.0,5.0,00:00:01,130.87
12,2023-08-23 18:51:36.268,0.0,828.0,6.267410878095238,2.266670631428571,4345102744.0,4345102744.0,image_processing-0-0.0.1,3.0,81.13,34.98,33209869011.0,212.0,251798023128.0,128269956.0,0.40117773333333334,24.0,113.844128,3.73,36.0,5.0,00:00:01,130.87
13,2023-08-23 18:51:36.268,0.0,1104.0,0.9768334999999999,0.91188614,1282055563.0,1282055563.0,dd-0-0.0.1,5.0,81.13,34.98,33209869011.0,212.0,251798023128.0,128269956.0,0.40117773333333334,24.0,113.844128,3.73,36.0,5.0,00:00:01,130.87
14,2023-08-23 18:51:37.270,0.0,828.0,6.02503068047619,2.2270488666666663,5843357727.0,5843357727.0,pyaes-0-0.0.1,4.0,92.62,37.01,35771480811.0,225.0,251926293084.0,140799189.0,0.41785151666666664,25.0,128.269956,3.73,48.0,5.4,00:00:01,132.38
15,2023-08-23 18:51:37.270,0.0,276.0,4.327849535714284,5.11808906047619,1117553909.5,1117553909.5,os_cp,0.0,92.62,37.01,35771480811.0,225.0,251926293084.0,140799189.0,0.41785151666666664,25.0,128.269956,3.73,48.0,5.4,00:00:01,132.38
