seconds,perf_rapl,energy_ram,retired_instructions,ipmi,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
67880,21.35,9.92,124449464.0,174.0,251033145956.0,30075676.0,0.13433525,8.0,51.556192,3.25,1.0,5.4,152.65
67881,22.06,11.8,576378506.0,169.0,251063221632.0,40648139.0,0.15101381666666666,9.0,30.075676,3.25,1.0,5.1,146.94
67882,29.8,21.82,2861275275.0,101.0,251103869771.0,37421309.0,0.16769076666666666,10.0,40.648139,3.25,1.0,4.8,71.2
67883,23.45,14.0,1206646138.0,124.0,251141291080.0,32777362.0,0.18436931666666664,11.0,37.421309,3.25,2.0,4.6,100.55
67884,20.77,9.68,185672219.0,103.0,251174068442.0,29889180.0,0.20104685,12.0,32.777362,3.25,2.0,4.4,82.23
67885,21.02,9.62,237207758.0,104.0,251203957622.0,29957536.0,0.21772538333333333,13.0,29.88918,2.99,0.0,4.4,82.98
67886,19.92,7.96,125026367.0,106.0,251233915158.0,29997186.0,0.23440253333333333,14.0,29.957536,2.99,0.0,4.2,86.08
67887,21.0,10.28,233767141.0,105.0,251263912344.0,33384510.0,0.25108285,15.0,29.997186,2.99,0.0,4.1,84.0
67888,23.98,17.14,319876604.0,99.0,251297296854.0,34343390.0,0.26775811666666666,16.0,33.38451,2.99,0.0,4.0,75.02
67889,25.08,17.86,930961348.0,106.0,251331640244.0,39461860.0,0.2844356666666667,17.0,34.34339,2.83,1.0,3.8,80.92
67890,25.83,19.8,403267691.0,131.0,251371102104.0,34581088.0,0.30111411666666665,18.0,39.46186,2.83,1.0,3.9,105.17
67891,23.23,15.22,230130824.0,139.0,251405683192.0,36724577.0,0.31779371666666667,19.0,34.581088,2.83,0.0,3.8,115.77
67892,26.8,19.85,1615539022.0,122.0,251442407769.0,50685204.0,0.33447045000000003,20.0,36.724577,2.83,0.0,3.8,95.2
67893,51.26,30.55,4406966500.0,136.0,251493092973.0,85450515.0,0.3511339,21.0,50.685204,2.83,19.0,4.0,84.74000000000001
