minutes,video_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1267,13.757114899678598,4.128299680583995,17.231489510030926
1268,15.734101431129442,3.980771982522268,15.9416820838347
1269,14.963429695639016,3.9925049166982483,16.654251169112758
