minutes,video_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1267,0.5558640333333333,0.36984506666666667,0.831625883333333
1268,0.7338958166666667,0.47219320000000004,0.6091804833333332
1269,0.8003785500000002,0.3613261166666667,0.6357488333333333
