minutes,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1215,,1.7286608244942618,8.005921874576348,24.966383124881883,37.80545209999454
1217,,1.8114323772652823,12.783363327253067,39.987541871369274,63.304349829126934
1218,,1.875962380090104,13.231078100221639,34.35006653500645,71.22892391118006
1219,,1.5668215499923746,9.844802799191472,33.05221892887381,66.72333351978894
1220,,1.9112629076500645,14.620173934650172,31.962208861173245,59.02926047136702
1221,,1.521794599536637,11.363921715583475,28.651790560259762,43.324352589933554
1222,,1.9316943122787926,11.501378480451184,39.84781891650531,76.59220011858945
1223,,1.8318100421372496,9.909702392653765,42.135163810979,43.94792891784454
1224,,1.8897903506653189,9.304561121573277,27.08271394717496,53.703458766831105
1225,,1.6612540562342002,9.282789123832435,30.10745750640767,60.83815992889242
1226,,1.7457378140358069,10.989035632247711,36.62731119832263,60.023538495036334
1227,,1.9661341849769387,8.714699745860761,36.47199620001334,55.78895273668847
1228,,,,,
