minutes,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1215,,0.6513806383261562,1.102588791169607,7.6670138123823754,14.008029964306944
1217,,0.7186329398414629,1.8535627646681203,12.928712002677454,24.69540297811889
1218,,0.7471417495621058,1.9259778274645487,11.149413491458022,27.895415466061053
1219,,0.5737716299792676,1.3176611029319996,9.864287348496525,24.02673956694695
1220,,0.7168783988384445,2.004263291077942,9.770288940623294,21.77158141382643
1221,,0.5402974862986785,1.4746274422065166,8.290376150439767,15.125389275495003
1222,,0.804985950357192,1.7517695164152804,13.533184856041062,31.385714147679373
1223,,0.7043084601260833,1.3925803140963688,13.20300281157048,16.61569278247717
1224,,0.6964147109668061,1.2532201596621637,8.13377306904237,19.460506402565407
1225,,0.6197105349079349,1.265635009051561,9.153189764133977,22.3165196488786
1226,,0.6502855087698916,1.4961040841834392,11.119254095784743,21.985898661452932
1227,,0.7391771487736668,1.1974709232451388,11.174818331743385,20.624392152509014
1228,,,,,
