,timestamp,target,perf_rapl,minutes
0,2023-08-01 22:05:14.932,dd-0-0.0.1,14.013745556144475,1325
1,2023-08-01 22:05:14.932,image_processing-0-0.0.1,9.364923556806257,1325
2,2023-08-01 22:05:14.932,pyaes-0-0.0.1,0.0001697684498616417,1325
3,2023-08-01 22:05:15.932,dd-0-0.0.1,20.031901912657926,1325
4,2023-08-01 22:05:15.932,image_processing-0-0.0.1,12.385600030327648,1325
5,2023-08-01 22:05:15.932,pyaes-0-0.0.1,10.379676727846892,1325
6,2023-08-01 22:05:18.934,dd-0-0.0.1,-0.0038768611521431406,1325
7,2023-08-01 22:05:18.934,image_processing-0-0.0.1,5.074688098464521,1325
8,2023-08-01 22:05:18.934,pyaes-0-0.0.1,-0.005345086121606436,1325
9,2023-08-01 22:05:19.935,dd-0-0.0.1,0.0003344469149295016,1325
10,2023-08-01 22:05:19.935,image_processing-0-0.0.1,20.30389601131959,1325
11,2023-08-01 22:05:19.935,pyaes-0-0.0.1,0.0006063712418663638,1325
12,2023-08-01 22:05:20.935,dd-0-0.0.1,8.748923889561275e-05,1325
13,2023-08-01 22:05:20.935,image_processing-0-0.0.1,12.643880024170528,1325
14,2023-08-01 22:05:20.935,pyaes-0-0.0.1,27.428450897740873,1325
15,2023-08-01 22:05:22.936,dd-0-0.0.1,13.453475584662858,1325
16,2023-08-01 22:05:22.936,image_processing-0-0.0.1,0.0019549418293857055,1325
17,2023-08-01 22:05:22.936,pyaes-0-0.0.1,16.154051339435817,1325
18,2023-08-01 22:05:23.937,dd-0-0.0.1,9.080893401900548,1325
19,2023-08-01 22:05:23.937,image_processing-0-0.0.1,3.437551239790974,1325
20,2023-08-01 22:05:23.937,pyaes-0-0.0.1,15.9845823464435,1325
21,2023-08-01 22:05:24.937,dd-0-0.0.1,13.286094437487835,1325
22,2023-08-01 22:05:24.937,image_processing-0-0.0.1,15.85487469566511,1325
23,2023-08-01 22:05:24.937,pyaes-0-0.0.1,26.753652382585585,1325
24,2023-08-01 22:05:26.938,dd-0-0.0.1,9.790801091695332,1325
25,2023-08-01 22:05:26.938,image_processing-0-0.0.1,26.10230993316527,1325
26,2023-08-01 22:05:26.938,pyaes-0-0.0.1,18.230973176553686,1325
27,2023-08-01 22:05:28.939,dd-0-0.0.1,11.275797843580609,1325
28,2023-08-01 22:05:28.939,image_processing-0-0.0.1,15.50183879686405,1325
29,2023-08-01 22:05:28.939,pyaes-0-0.0.1,-0.0019369691062671897,1325
30,2023-08-01 22:05:29.940,dd-0-0.0.1,10.375358037207064,1325
31,2023-08-01 22:05:29.940,image_processing-0-0.0.1,17.896661456896393,1325
32,2023-08-01 22:05:29.940,pyaes-0-0.0.1,14.365581077921684,1325
33,2023-08-01 22:05:30.940,dd-0-0.0.1,20.746936665649663,1325
34,2023-08-01 22:05:30.940,image_processing-0-0.0.1,12.97284451018982,1325
35,2023-08-01 22:05:30.940,pyaes-0-0.0.1,7.052749636224322,1325
36,2023-08-01 22:05:33.941,dd-0-0.0.1,-4.594642972831852e-05,1325
37,2023-08-01 22:05:33.941,image_processing-0-0.0.1,0.00022201392307487713,1325
38,2023-08-01 22:05:33.941,pyaes-0-0.0.1,13.435684125951802,1325
39,2023-08-01 22:05:34.942,dd-0-0.0.1,10.017134678093004,1325
40,2023-08-01 22:05:34.942,image_processing-0-0.0.1,0.0021548379392164,1325
41,2023-08-01 22:05:34.942,pyaes-0-0.0.1,20.57345153021027,1325
42,2023-08-01 22:05:35.942,dd-0-0.0.1,7.723722062923286,1325
43,2023-08-01 22:05:35.942,image_processing-0-0.0.1,11.515257581865123,1325
44,2023-08-01 22:05:35.942,pyaes-0-0.0.1,21.946255706445363,1325
45,2023-08-01 22:05:36.942,dd-0-0.0.1,8.006474382830756,1325
46,2023-08-01 22:05:36.942,image_processing-0-0.0.1,12.180611747469163,1325
47,2023-08-01 22:05:36.942,pyaes-0-0.0.1,25.937242546410825,1325
48,2023-08-01 22:05:39.945,dd-0-0.0.1,-0.0005521170413919361,1325
49,2023-08-01 22:05:39.945,image_processing-0-0.0.1,15.47731071175576,1325
50,2023-08-01 22:05:39.945,pyaes-0-0.0.1,7.527928712365094,1325
51,2023-08-01 22:05:40.945,dd-0-0.0.1,-0.0003581989801861593,1325
52,2023-08-01 22:05:40.945,image_processing-0-0.0.1,11.730735156964153,1325
53,2023-08-01 22:05:40.945,pyaes-0-0.0.1,17.263948631286908,1325
54,2023-08-01 22:05:41.945,dd-0-0.0.1,6.9042795218992215,1325
55,2023-08-01 22:05:41.945,image_processing-0-0.0.1,17.750337723069315,1325
56,2023-08-01 22:05:41.945,pyaes-0-0.0.1,8.21259774150268,1325
57,2023-08-01 22:05:42.946,dd-0-0.0.1,11.31966920492643,1325
58,2023-08-01 22:05:42.946,image_processing-0-0.0.1,23.768283496052344,1325
59,2023-08-01 22:05:42.946,pyaes-0-0.0.1,-0.0004553892181953769,1325
60,2023-08-01 22:05:43.946,dd-0-0.0.1,1.094166369214578,1325
61,2023-08-01 22:05:43.946,image_processing-0-0.0.1,28.691939873723523,1325
62,2023-08-01 22:05:43.946,pyaes-0-0.0.1,0.880358992946261,1325
63,2023-08-01 22:05:46.947,dd-0-0.0.1,1.348741909940542,1325
64,2023-08-01 22:05:46.947,image_processing-0-0.0.1,4.02995893817141,1325
65,2023-08-01 22:05:46.947,pyaes-0-0.0.1,25.321012164626115,1325
66,2023-08-01 22:05:47.948,dd-0-0.0.1,14.580017708072413,1325
67,2023-08-01 22:05:47.948,image_processing-0-0.0.1,17.084787538676302,1325
68,2023-08-01 22:05:47.948,pyaes-0-0.0.1,35.3710568936577,1325
69,2023-08-01 22:05:48.949,dd-0-0.0.1,18.70334480126421,1325
70,2023-08-01 22:05:48.949,image_processing-0-0.0.1,14.483200803323264,1325
71,2023-08-01 22:05:48.949,pyaes-0-0.0.1,37.88560703053446,1325
72,2023-08-01 22:05:51.950,dd-0-0.0.1,10.796721818693984,1325
73,2023-08-01 22:05:51.950,image_processing-0-0.0.1,3.919955420692526,1325
74,2023-08-01 22:05:51.950,pyaes-0-0.0.1,14.600944664264809,1325
75,2023-08-01 22:05:52.951,dd-0-0.0.1,11.578248232193143,1325
76,2023-08-01 22:05:52.951,image_processing-0-0.0.1,-0.0010660553402951085,1325
77,2023-08-01 22:05:52.951,pyaes-0-0.0.1,18.142057699384587,1325
78,2023-08-01 22:05:53.951,dd-0-0.0.1,10.33106862920026,1325
79,2023-08-01 22:05:53.951,image_processing-0-0.0.1,3.828574864357831,1325
80,2023-08-01 22:05:53.951,pyaes-0-0.0.1,21.294141542327107,1325
81,2023-08-01 22:05:54.951,dd-0-0.0.1,6.298608972389677,1325
82,2023-08-01 22:05:54.951,image_processing-0-0.0.1,18.08571235926977,1325
83,2023-08-01 22:05:54.951,pyaes-0-0.0.1,7.975516854297264,1325
84,2023-08-01 22:05:55.952,dd-0-0.0.1,10.33434557878374,1325
85,2023-08-01 22:05:55.952,image_processing-0-0.0.1,15.466128378244376,1325
86,2023-08-01 22:05:55.952,pyaes-0-0.0.1,14.512906031100613,1325
87,2023-08-01 22:05:57.952,dd-0-0.0.1,10.753355509157354,1325
88,2023-08-01 22:05:57.952,image_processing-0-0.0.1,0.0005227116229063673,1325
89,2023-08-01 22:05:57.952,pyaes-0-0.0.1,19.79804453556964,1325
90,2023-08-01 22:05:58.953,dd-0-0.0.1,13.503056209263935,1325
91,2023-08-01 22:05:58.953,image_processing-0-0.0.1,-0.0005062636240545799,1325
92,2023-08-01 22:05:58.953,pyaes-0-0.0.1,38.693948624963355,1325
93,2023-08-01 22:05:59.953,dd-0-0.0.1,7.103394229027832,1325
94,2023-08-01 22:05:59.953,image_processing-0-0.0.1,10.285635245832543,1325
95,2023-08-01 22:05:59.953,pyaes-0-0.0.1,38.91124111394498,1325
96,2023-08-01 22:06:00.954,dd-0-0.0.1,4.18714441505276,1326
97,2023-08-01 22:06:00.954,image_processing-0-0.0.1,6.97325219118273,1326
98,2023-08-01 22:06:00.954,pyaes-0-0.0.1,56.667180402920195,1326
99,2023-08-01 22:06:03.955,dd-0-0.0.1,-0.0003159030229056445,1326
100,2023-08-01 22:06:03.955,image_processing-0-0.0.1,-0.00015662079040736334,1326
101,2023-08-01 22:06:03.955,pyaes-0-0.0.1,26.051292448145812,1326
102,2023-08-01 22:06:04.955,dd-0-0.0.1,-0.00035456575937788007,1326
103,2023-08-01 22:06:04.955,image_processing-0-0.0.1,-0.0005494201322885237,1326
104,2023-08-01 22:06:04.955,pyaes-0-0.0.1,43.62494445752911,1326
105,2023-08-01 22:06:06.956,dd-0-0.0.1,20.350214971353672,1326
106,2023-08-01 22:06:06.956,image_processing-0-0.0.1,0.0006082894907685208,1326
107,2023-08-01 22:06:06.956,pyaes-0-0.0.1,3.9413437692576743,1326
108,2023-08-01 22:06:07.957,dd-0-0.0.1,30.906375842023174,1326
109,2023-08-01 22:06:07.957,image_processing-0-0.0.1,-0.0002044931073910835,1326
110,2023-08-01 22:06:07.957,pyaes-0-0.0.1,-0.0002181917425742676,1326
