minutes,image_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1325,11.245024386858685,8.826466973794094,16.39458441943087
1326,11.865493737159555,8.310863356542969,11.839543255019525
1327,10.342768551889481,7.2193414524507595,11.122999126882373
1328,9.6745083668479,9.659070516257536,10.95701118388571
1329,9.995061145540955,10.493581793380296,9.670490894160045
1330,9.229640202002704,9.520280013231515,12.918600681983209
1331,9.33082517291494,9.525433549698215,11.344688039769567
1332,10.610757954072602,11.222204099152789,14.050732579371514
1333,10.619337282964635,10.308234660645168,14.525168069927274
1334,9.152290217846788,10.12230449562763,17.338579216471246
1335,12.812166203903606,10.940561350819019,14.365252090166234
1336,8.655311620793315,-0.008256748023347414,9.477452649626278
