minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
927,17.034849363135045,21.9630221716058,32.28578953628042,19.680963995832688
928,15.616067309770843,27.80761744019623,24.277381777485672,23.22745166755685
929,14.322210775959558,29.412463064074846,23.61963682997812,17.515053190023426
930,10.043363045910239,33.051401909538356,19.123087893494983,21.78440960009221
931,0.0,31.30544241927333,17.742397928099756,23.348212248790638
