minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1166,17.47760620156559,24.49554715942885,7.408597358732545,15.522677423528306
1167,19.074741504487616,20.52587287162411,6.46466634245979,21.29020134765775
1168,18.937275750576898,19.9392596868828,7.605749175269203,23.096203115929587
