minutes,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1166,62.90500952879046,10.437462316628823,4.554168142676988,109.35481989850659
1167,67.63129041012957,20.529437601848883,43.40176187134161,75.42741096291165
1168,61.91786656478679,19.660819277219176,55.566223413243954,70.41383454258116
