minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1166,5.6671514008859445,8.507259409564567,3.0660810355140886,6.256624755311546
1167,6.609713352233624,6.535175896817284,2.698969095910396,8.710781376964462
1168,5.714382789986735,6.819830541949667,3.7129169352109277,9.736774934109325
