minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1
1361,1.730419596090942,-1.0143050594734584,8.459257946034057
1362,1.9060169914565774,-1.3614186417879983,8.661307118634872
1363,1.415513455568462,-1.2785672057803537,7.072317259701529
1364,0.8605682617179253,-1.2182419879013386,10.163874544652352
1365,1.0805233545503556,-1.1982091786630074,8.183094221980669
1366,0.8434998025364625,-1.200604852263852,11.92679181612406
1367,1.589641807276642,-1.3687650097067567,9.952413071566644
1368,0.6391921660143236,-1.1920225101097681,12.826249764042041
1369,0.8963398664620335,-1.276091053345539,14.034517314424752
1370,0.6388234684349333,-1.082503762392804,5.569955767185764
1371,2.716751064816325,-1.4427236651823379,9.092948793286897
1372,0.42155453259505044,-1.089342834009287,10.242794623160556
1373,0.8715049141909319,-1.1227358696181249,5.571081988228937
1374,1.839562342168743,-1.3629037233438097,13.587809276994486
1375,2.231847994894964,-1.481468960203393,11.199536319692028
1376,0.5950139863220191,-1.1840409719770633,10.192113379006543
1377,1.4156366524178783,-1.2821267613399292,17.014123579240835
1378,0.7003213149457688,-1.2843182855600646,25.744040341070406
1379,0.8430497090770332,-1.1825609873246121,10.835286262620738
1380,2.1613427595093806,-1.4141761074034365,9.657281220204386
1381,0.48706206552516185,-1.0608645477287317,7.970670481491369
1382,3.1590691885229725,-1.573963069351449,16.548527018575932
1383,0.7236216260985322,-1.210312934402643,8.986302303763221
1384,-2.804840913200717,-3.344346304352685,19.80441223712188
