timestamp,ipmi
2023-07-21 00:43:11.016241985,182
2023-07-21 00:43:12.017675814,159
2023-07-21 00:43:13.017933228,147
2023-07-21 00:43:14.025083575,95
2023-07-21 00:43:15.01930486,114
2023-07-21 00:43:16.019033555,134
2023-07-21 00:43:17.025201437,114
2023-07-21 00:43:18.019589212,112
2023-07-21 00:43:19.019921298,111
2023-07-21 00:43:20.020568507,97
2023-07-21 00:43:21.021706298,95
2023-07-21 00:43:22.022750784,94
2023-07-21 00:43:23.023477086,91
2023-07-21 00:43:24.026065949,93
2023-07-21 00:43:25.025230203,90
2023-07-21 00:43:26.02463007,91
2023-07-21 00:43:27.027424503,102
2023-07-21 00:43:28.028706137,107
2023-07-21 00:43:29.035667264,106
2023-07-21 00:43:30.027750814,99
2023-07-21 00:43:31.027909067,93
2023-07-21 00:43:32.036662957,96
2023-07-21 00:43:33.035634511,92
2023-07-21 00:43:34.031475409,96
2023-07-21 00:43:35.032324542,92
2023-07-21 00:43:36.03296121,96
2023-07-21 00:43:37.033255477,103
2023-07-21 00:43:38.035468421,102
2023-07-21 00:43:39.034202984,96
2023-07-21 00:43:40.037253877,96
2023-07-21 00:43:41.037565792,97
2023-07-21 00:43:42.036232439,95
2023-07-21 00:43:43.042989594,92
2023-07-21 00:43:44.037147706,92
2023-07-21 00:43:45.038831928,90
2023-07-21 00:43:46.039251255,100
2023-07-21 00:43:47.040022937,105
2023-07-21 00:43:48.040138364,105
2023-07-21 00:43:49.055891325,102
2023-07-21 00:43:50.044230489,96
2023-07-21 00:43:51.044285854,94
2023-07-21 00:43:52.044474964,101
2023-07-21 00:43:53.045596188,92
2023-07-21 00:43:54.045004283,95
2023-07-21 00:43:55.046068628,95
2023-07-21 00:43:56.046965912,98
2023-07-21 00:43:57.04716762,98
2023-07-21 00:43:58.049249252,96
2023-07-21 00:43:59.048665653,96
2023-07-21 00:44:00.049530213,94
2023-07-21 00:44:01.055519437,88
2023-07-21 00:44:02.052209583,89
2023-07-21 00:44:03.051989326,94
2023-07-21 00:44:04.052472909,99
2023-07-21 00:44:05.060660845,103
2023-07-21 00:44:06.053641782,106
2023-07-21 00:44:07.054370923,101
2023-07-21 00:44:08.064061452,93
2023-07-21 00:44:09.056199258,94
2023-07-21 00:44:10.057453526,94
2023-07-21 00:44:11.072852566,92
2023-07-21 00:44:12.056134013,88
2023-07-21 00:44:13.059653701,91
2023-07-21 00:44:14.057025364,93
2023-07-21 00:44:15.057965117,98
2023-07-21 00:44:16.058852278,101
2023-07-21 00:44:17.05988587,94
2023-07-21 00:44:18.060488519,98
2023-07-21 00:44:19.062969172,127
2023-07-21 00:44:20.07357039,132
2023-07-21 00:44:21.069965703,128
2023-07-21 00:44:22.060357473,174
2023-07-21 00:44:23.062906937,209
2023-07-21 00:44:24.063104276,212
2023-07-21 00:44:25.059325475,214
2023-07-21 00:44:26.063062287,220
2023-07-21 00:44:27.063281969,215
2023-07-21 00:44:28.063766977,224
2023-07-21 00:44:29.074775072,229
2023-07-21 00:44:30.075112769,256
2023-07-21 00:44:31.073451597,235
2023-07-21 00:44:32.073264449,243
2023-07-21 00:44:33.073552047,245
2023-07-21 00:44:34.072524647,246
2023-07-21 00:44:35.073079204,256
2023-07-21 00:44:36.075765493,264
2023-07-21 00:44:37.073180065,252
2023-07-21 00:44:38.07399581,234
2023-07-21 00:44:39.08103293,209
2023-07-21 00:44:40.072692065,213
2023-07-21 00:44:41.073767787,221
2023-07-21 00:44:42.07429983,224
2023-07-21 00:44:43.075795313,231
2023-07-21 00:44:44.078832729,236
2023-07-21 00:44:45.075902196,242
2023-07-21 00:44:46.077754559,251
2023-07-21 00:44:47.076910777,265
2023-07-21 00:44:48.078882181,269
2023-07-21 00:44:49.079781466,268
2023-07-21 00:44:50.080076727,274
2023-07-21 00:44:51.082041165,271
2023-07-21 00:44:52.082502353,268
2023-07-21 00:44:53.082912908,265
2023-07-21 00:44:54.083778011,261
2023-07-21 00:44:55.08432644,260
2023-07-21 00:44:56.094754008,259
2023-07-21 00:44:57.103188695,273
2023-07-21 00:44:58.084203183,257
2023-07-21 00:44:59.08437176,259
2023-07-21 00:45:00.095038346,268
2023-07-21 00:45:01.086486962,265
2023-07-21 00:45:02.087101853,253
2023-07-21 00:45:03.087161791,233
2023-07-21 00:45:04.087136442,218
2023-07-21 00:45:05.100718399,211
2023-07-21 00:45:06.100938407,211
2023-07-21 00:45:07.091255764,220
2023-07-21 00:45:08.091520591,229
2023-07-21 00:45:09.090605259,233
2023-07-21 00:45:10.091529417,232
2023-07-21 00:45:11.09244229,238
2023-07-21 00:45:12.09325676,246
2023-07-21 00:45:13.094061017,254
2023-07-21 00:45:14.094245052,258
2023-07-21 00:45:15.094221121,252
2023-07-21 00:45:16.101830448,218
2023-07-21 00:45:17.094487565,210
