timestamp,rapl_uj,rapl_uj_diff
2023-07-21 00:43:10.999735788,270464346854,49340221
2023-07-21 00:43:12.000562888,270513687075,29501463
2023-07-21 00:43:13.001302686,270543188538,36680582
2023-07-21 00:43:14.001978225,270579869120,41610604
2023-07-21 00:43:15.002702359,270621479724,31634275
2023-07-21 00:43:16.003458468,270653113999,30236429
2023-07-21 00:43:17.004143748,270683350428,29009543
2023-07-21 00:43:18.004883639,270712359971,29367059
2023-07-21 00:43:19.005689485,270741727030,28916584
2023-07-21 00:43:20.006407986,270770643614,29350222
2023-07-21 00:43:21.007173216,270799993836,28756756
2023-07-21 00:43:22.007979361,270828750592,29402002
2023-07-21 00:43:23.008569662,270858152594,28676122
2023-07-21 00:43:24.00927561,270886828716,28894304
2023-07-21 00:43:25.010046862,270915723020,28699184
2023-07-21 00:43:26.010756965,270944422204,28615024
2023-07-21 00:43:27.01164808,270973037228,28987094
2023-07-21 00:43:28.01230023,271002024322,28853858
2023-07-21 00:43:29.012912787,271030878180,28577892
2023-07-21 00:43:30.013755258,271059456072,28695148
2023-07-21 00:43:31.014473527,271088151220,28602260
2023-07-21 00:43:32.015114556,271116753480,29039634
2023-07-21 00:43:33.015778054,271145793114,29007558
2023-07-21 00:43:34.016414697,271174800672,28708059
2023-07-21 00:43:35.017187874,271203508731,29139714
2023-07-21 00:43:36.017856422,271232648445,28733844
2023-07-21 00:43:37.018590002,271261382289,28796112
2023-07-21 00:43:38.019307211,271290178401,29076438
2023-07-21 00:43:39.020066493,271319254839,28749073
2023-07-21 00:43:40.020902061,271348003912,28931306
2023-07-21 00:43:41.02164662,271376935218,28660426
2023-07-21 00:43:42.022351392,271405595644,28861017
2023-07-21 00:43:43.023075621,271434456661,28881303
2023-07-21 00:43:44.023829269,271463337964,29169248
2023-07-21 00:43:45.024629823,271492507212,28821231
2023-07-21 00:43:46.025388295,271521328443,28756725
2023-07-21 00:43:47.026078812,271550085168,28846890
2023-07-21 00:43:48.026855648,271578932058,29210322
2023-07-21 00:43:49.027685787,271608142380,28853850
2023-07-21 00:43:50.028370988,271636996230,29092085
2023-07-21 00:43:51.029075583,271666088315,28622837
2023-07-21 00:43:52.029802322,271694711152,29123292
2023-07-21 00:43:53.030528892,271723834444,28670108
2023-07-21 00:43:54.031187316,271752504552,28764195
2023-07-21 00:43:55.03191323,271781268747,28793961
2023-07-21 00:43:56.032672766,271810062708,29017692
2023-07-21 00:43:57.033426898,271839080400,28890822
2023-07-21 00:43:58.034245253,271867971222,28854207
2023-07-21 00:43:59.034996063,271896825429,28699033
2023-07-21 00:44:00.035697951,271925524462,28806185
2023-07-21 00:44:01.036285594,271954330647,28624761
2023-07-21 00:44:02.037089966,271982955408,28600178
2023-07-21 00:44:03.037798877,272011555586,28852813
2023-07-21 00:44:04.038633379,272040408399,28664289
2023-07-21 00:44:05.039401429,272069072688,28902894
2023-07-21 00:44:06.040231481,272097975582,28490468
2023-07-21 00:44:07.040951707,272126466050,28949970
2023-07-21 00:44:08.04183171,272155416020,28744159
2023-07-21 00:44:09.042569753,272184160179,28471669
2023-07-21 00:44:10.043426781,272212631848,28416780
2023-07-21 00:44:11.044077586,272241048628,28406724
2023-07-21 00:44:12.04474037,272269455352,28631765
