,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
0,248.94925400000005,353.1202249999999,159.82348000000002,209.6696920000001,0.0
1,224.0,195.0,128.0,222.0,0.0
2,188.0,197.0,142.0,226.0,0.0
3,184.0,221.0,150.0,274.0,0.0
4,186.0,190.0,100.0,223.0,0.0
5,224.0,228.0,113.0,387.0,0.0
6,198.0,214.0,139.0,313.0,0.0
7,183.0,205.0,170.0,303.0,0.0
8,198.0,257.0,149.0,517.0,0.0
9,206.0,224.0,114.0,295.0,0.0
10,202.0,301.0,147.0,289.0,0.0
11,203.0,234.0,135.0,359.0,0.0
