minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1204,4.149154233333334,5.885337083333331,2.663724666666667,3.4944948666666686,0.0
1206,2.5160524,2.38395015,1.124182783333333,2.690712883333334,0.0
1207,2.15392145,2.3891558166666673,1.3024607333333333,2.9086184499999996,0.0
1208,2.1249197833333335,2.6654783333333327,1.3125037,3.5591547333333327,0.0
1209,2.1201399999999997,2.2489604000000005,0.8828641666666669,2.9191609166666668,0.0
1210,2.5327296666666665,2.843982816666667,1.0379903833333335,5.3211363,0.0
1211,2.26710415,2.5751852333333334,1.2523423499999995,4.365326916666666,0.0
1212,2.1299581666666665,2.4059760166666675,1.5246368500000005,4.0941243,0.0
1213,2.2826585999999995,3.1886086833333342,1.3980283333333339,7.246066166666665,0.0
1214,2.3732886,2.675197416666667,1.0427000833333333,3.8537182666666667,0.0
1215,2.2809262,3.6950035333333338,1.3918966499999994,3.8806561166666658,0.0
1216,2.3332795333333327,2.837736150000001,1.2248276333333334,5.104969016666667,0.0
