minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1204,4.149154233333334,5.885337083333331,2.663724666666667,3.4944948666666686,0.0
1206,3.7333333333333334,3.25,2.1333333333333333,3.7,0.0
1207,3.1333333333333333,3.283333333333333,2.3666666666666667,3.7666666666666666,0.0
1208,3.066666666666667,3.683333333333333,2.5,4.566666666666666,0.0
1209,3.1,3.1666666666666665,1.6666666666666667,3.716666666666667,0.0
1210,3.7333333333333334,3.8,1.8833333333333333,6.45,0.0
1211,3.3,3.566666666666667,2.316666666666667,5.216666666666667,0.0
1212,3.05,3.4166666666666665,2.8333333333333335,5.05,0.0
1213,3.3,4.283333333333333,2.4833333333333334,8.616666666666667,0.0
1214,3.433333333333333,3.7333333333333334,1.9,4.916666666666667,0.0
1215,3.3666666666666667,5.016666666666667,2.45,4.816666666666666,0.0
1216,3.3833333333333333,3.9,2.25,5.983333333333333,0.0
