minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1204,22.00847236851093,23.300093219830934,12.845748394414123,15.881898024430326,0.0
1206,21.94797658787248,22.57738330767827,12.735432073789493,22.46402873915153,0.0
1207,21.382947533010153,22.201299140594607,12.970212940649581,27.36722453679965,0.0
1208,20.87283931245299,22.592361683054865,12.452674761406355,27.82386599102588,0.0
1209,21.68695347268869,22.14363146440578,13.381831098952121,31.541864289370206,0.0
1210,20.41814864377828,21.152892663307174,11.905259235125916,33.84701845784933,0.0
1211,20.795820429198674,20.660312613793103,12.15650443768743,38.74274938686955,0.0
1212,20.39500786837405,20.893935884912985,12.32051154231925,30.29426920377039,0.0
1213,17.92341603249686,19.927785454341894,11.0970567306274,35.655287496489805,0.0
1214,19.67643742457458,21.558041147276317,11.973202041977144,28.86565182363394,0.0
1215,19.649020032260932,21.313868915234504,12.109951954161263,33.71566598657368,0.0
1216,20.20148344722838,21.59293499691641,12.192772963948517,46.32027400266921,0.0
