,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
0,248.94925400000005,353.1202249999999,159.82348000000002,209.6696920000001,0.0
1,150.963144,143.037009,67.45096699999999,161.44277300000005,0.0
2,129.235287,143.34934900000005,78.147644,174.51710699999998,0.0
3,127.49518700000002,159.92869999999996,78.750222,213.54928399999997,0.0
4,127.20839999999997,134.93762400000003,52.97185000000001,175.149655,0.0
5,151.96377999999999,170.63896900000003,62.279423000000016,319.268178,0.0
6,136.026249,154.511114,75.14054099999997,261.91961499999996,0.0
7,127.79748999999998,144.35856100000004,91.47821100000003,245.64745799999997,0.0
8,136.95951599999998,191.31652100000005,83.88170000000004,434.7639699999999,0.0
9,142.397316,160.51184500000002,62.562005,231.223096,0.0
10,136.855572,221.70021200000002,83.51379899999996,232.83936699999995,0.0
11,139.99677199999996,170.26416900000007,73.489658,306.298141,0.0
