minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1204,39.66407160667593,33.67115369914979,22.965484609317045,31.44273183572824,0.0
1206,39.86898570006887,32.8857119872703,22.94896959935138,44.82691160142934,0.0
1207,38.581614020298154,32.120637344658256,23.21500256201914,54.2442927230846,0.0
1208,36.76209992330064,31.906073213773066,21.756560306727724,53.83277012436568,0.0
1209,39.28298205863939,32.16234377575322,24.04530294256605,62.76300570080857,0.0
1210,34.50864402751395,28.66647171266947,19.959938465518817,62.840904234693305,0.0
1211,35.74430777562471,28.4747988453433,20.7275682255292,73.15293299998524,0.0
1212,35.274971706829625,28.97717199009907,21.138800735199244,57.55906773035641,0.0
1213,29.45241086201911,26.25741978654376,18.089088311206936,64.36273361524887,0.0
1214,34.5203190837662,30.32707833721329,20.837588234968923,55.63142383445535,0.0
1215,33.73637051567959,29.343552891998907,20.62569970836786,63.591589276713904,0.0
1216,34.0021968247826,29.142602743788633,20.357995318889245,85.64564978477681,0.0
