timestamp,cpu_pct,cpu_time
2023-04-07 18:28:15.160272443,2,00:00:00
2023-04-07 18:28:15.167825499,2,00:00:00
2023-04-07 18:28:15.17469481,2,00:00:00
2023-04-07 18:28:15.181554291,2,00:00:00
2023-04-07 18:28:15.188285069,2,00:00:00
2023-04-07 18:28:15.195038723,2,00:00:00
2023-04-07 18:28:15.201861484,2,00:00:00
2023-04-07 18:28:15.208740526,2,00:00:00
2023-04-07 18:28:15.215507312,2,00:00:00
2023-04-07 18:28:15.222537591,2,00:00:00
2023-04-07 18:28:15.229824187,2,00:00:00
2023-04-07 18:28:15.238106043,2,00:00:00
2023-04-07 18:28:15.245914941,2,00:00:00
2023-04-07 18:28:15.252696028,2,00:00:00
2023-04-07 18:28:15.259423361,2,00:00:00
2023-04-07 18:28:15.266211724,2,00:00:00
2023-04-07 18:28:15.272938591,2,00:00:00
2023-04-07 18:28:15.279664824,2,00:00:00
2023-04-07 18:28:15.286308743,2,00:00:00
2023-04-07 18:28:15.293028851,2,00:00:00
2023-04-07 18:28:15.299925426,2,00:00:00
2023-04-07 18:28:15.306577518,2,00:00:00
2023-04-07 18:28:15.31324007,2,00:00:00
2023-04-07 18:28:15.319998095,2,00:00:00
2023-04-07 18:28:15.327150778,2,00:00:00
2023-04-07 18:28:15.334034478,2,00:00:00
2023-04-07 18:28:15.340888552,2,00:00:00
2023-04-07 18:28:15.347557285,2,00:00:00
2023-04-07 18:28:15.35435621,2,00:00:00
2023-04-07 18:28:15.362054045,2,00:00:00
2023-04-07 18:28:15.369492174,2,00:00:00
2023-04-07 18:28:15.376353821,2,00:00:00
2023-04-07 18:28:15.383203224,2,00:00:00
2023-04-07 18:28:15.389990476,2.5,00:00:00
2023-04-07 18:28:15.396653687,2.5,00:00:00
2023-04-07 18:28:15.403355043,2.5,00:00:00
2023-04-07 18:28:15.410114121,2.5,00:00:00
2023-04-07 18:28:15.416950866,2.5,00:00:00
2023-04-07 18:28:15.423662485,2.5,00:00:00
2023-04-07 18:28:15.430378249,2.5,00:00:00
2023-04-07 18:28:15.437193495,2.5,00:00:00
2023-04-07 18:28:15.444104437,2.5,00:00:00
2023-04-07 18:28:15.451221016,2.5,00:00:00
2023-04-07 18:28:15.458393337,2.5,00:00:00
2023-04-07 18:28:15.466855182,2.5,00:00:00
2023-04-07 18:28:15.475691652,2.5,00:00:00
2023-04-07 18:28:15.48281721,2.5,00:00:00
2023-04-07 18:28:15.489707029,2.5,00:00:00
2023-04-07 18:28:15.496531844,2.5,00:00:00
2023-04-07 18:28:15.503366186,2.5,00:00:00
2023-04-07 18:28:15.510706862,2.5,00:00:00
2023-04-07 18:28:15.518909489,2.5,00:00:00
