timestamp,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,cpu_time_process,x_rest
2023-08-05 19:32:37.001021,3.87,,,8.0788,,,,,,,,,2.482422,0.74,0.0,4.5,00:00:00,4.208799999999999
2023-08-05 19:32:38.002231,3.37,,,8.0788,,,,,66780666162.0,2965026.0,0.033211066666666664,1.0,2.482422,0.74,0.0,3.6,00:00:00,4.708799999999999
2023-08-05 19:32:39.003550,4.03,,,8.0788,,,,,66780666162.0,2965026.0,0.033211066666666664,1.0,2.482422,0.68,0.0,3.2,00:00:00,4.048799999999999
2023-08-05 19:32:40.004785,3.95,,,8.0788,,,,,66783631188.0,2964627.0,0.04989191666666667,2.0,2.965026,0.68,0.0,2.8,00:00:00,4.128799999999999
2023-08-05 19:32:41.006105,6.75,,,8.0788,,,,,66786595815.0,4899301.0,0.06657513333333334,3.0,2.964627,0.68,1.0,2.8,00:00:00,1.3287999999999993
2023-08-05 19:32:42.007384,4.65,,,8.0788,,,,,66791495116.0,3424428.0,0.08325733333333334,4.0,4.899301,0.68,1.0,2.5,00:00:00,3.428799999999999
2023-08-05 19:32:43.008579,3.91,,,8.0788,122.72,0.16116,0.4085,0.0,66794919544.0,2912924.0,0.09994355,5.0,3.424428,0.68,0.0,2.5,00:00:00,4.168799999999999
2023-08-05 19:32:44.009887,3.86,,,13.567550351592082,122.7,0.17934,0.4089,0.0,66797832468.0,2793821.0,0.11660614999999999,6.0,2.912924,0.68,0.0,2.4,00:00:00,9.707550351592083
2023-08-05 19:32:45.011182,3.61,,,12.071138837257527,122.68,0.1619,0.4116,0.0,66800626289.0,2651683.0,0.13329561666666667,7.0,2.793821,0.62,0.0,2.3,00:00:00,8.461138837257527
2023-08-05 19:32:46.012453,3.18,,,11.890381797757406,122.7,0.16358,0.4106,0.0,66803277972.0,2333060.0,0.14996645,8.0,2.651683,0.62,0.0,2.3,00:00:00,8.710381797757407
2023-08-05 19:32:47.013789,3.13,,,11.372540813498233,122.72,0.16215,0.4061,0.0,66805611032.0,2313499.0,0.16663733333333333,9.0,2.33306,0.62,0.0,2.2,00:00:00,8.242540813498234
2023-08-05 19:32:48.014076,3.14,,,11.384707544998486,122.69,0.16099,0.4075,0.0,66807924531.0,2296953.0,0.18330698333333334,10.0,2.313499,0.62,0.0,2.2,00:00:00,8.244707544998485
2023-08-05 19:32:49.015343,3.63,,,11.721677271506737,122.72,0.16055,0.4424,0.0,66812885112.0,2418404.0,0.21665335,12.0,2.663628,0.57,0.0,2.2,00:00:00,8.091677271506736
2023-08-05 19:32:50.016679,3.28,,,11.448541718181366,122.71,0.17504,0.4669,0.0,66815303516.0,2695050.0,0.23333113333333333,13.0,2.418404,0.57,0.0,2.1,00:00:00,8.168541718181366
2023-08-05 19:32:51.017995,3.68,,,11.653837753677708,122.7,0.19423,0.5273,0.0,66817998566.0,2374054.0,0.25000626666666664,15.0,2.69505,0.57,0.0,2.1,00:00:00,7.973837753677708
2023-08-05 19:32:52.019291,3.25,,,11.176154597977009,122.71,0.1645,0.4089,0.0,66820372620.0,2946764.0,0.26667691666666665,16.0,2.374054,0.57,0.0,2.1,00:00:00,7.926154597977009
2023-08-05 19:32:53.020609,4.03,,,11.31926558275547,122.71,0.16078,0.4039,0.0,66823319384.0,2636082.0,0.2833492833333333,17.0,2.946764,0.57,0.0,2.0,00:00:00,7.28926558275547
2023-08-05 19:32:54.021926,3.56,,,13.063307153044077,122.7,0.18917,0.5166,0.0,66825955466.0,2490734.0,0.3000204166666667,18.0,2.636082,0.57,0.0,2.0,00:00:00,9.503307153044076
2023-08-05 19:32:55.023392,3.4,,,11.138491977992842,122.72,0.16381,0.4148,0.0,66828446200.0,2380496.0,0.31669658333333334,19.0,2.490734,0.53,0.0,2.0,00:00:00,7.738491977992842
2023-08-05 19:32:56.024773,3.2,,,11.240425924544885,122.71,0.1632,0.407,0.0,66830826696.0,2326804.0,0.33337161666666665,20.0,2.380496,0.53,0.0,2.0,00:00:00,8.040425924544884
2023-08-05 19:32:57.026137,3.18,,,11.33315386462057,122.76,0.15779,0.3976,0.0,66833153500.0,2264754.0,0.3500482166666667,21.0,2.326804,0.53,0.0,1.9,00:00:00,8.15315386462057
2023-08-05 19:32:58.027473,3.12,,,11.780389143054443,122.78,0.16273,0.4074,0.0,66835418254.0,2498808.0,0.36672346666666666,22.0,2.264754,0.53,0.0,2.0,00:00:00,8.660389143054442
2023-08-05 19:32:59.034716,3.42,,,11.17370013319557,122.77,0.16249,0.4132,0.0,66837917062.0,2508086.0,0.38339686666666667,23.0,2.498808,0.48,0.0,1.9,00:00:00,7.75370013319557
2023-08-05 19:33:00.036083,3.42,,,10.853130201973684,122.77,0.16021,0.404,0.0,66840425148.0,2676896.0,0.4000709666666667,24.0,2.508086,0.48,0.0,1.9,00:00:00,7.433130201973684
2023-08-05 19:33:01.037440,3.65,,,11.62086686149766,122.76,0.1646,0.4074,0.0,66843102044.0,2347119.0,0.41674168333333333,25.0,2.676896,0.48,0.0,1.9,00:00:00,7.97086686149766
2023-08-05 19:33:02.038254,3.14,,,12.106195533446162,122.75,0.16532,0.4158,0.0,66845449163.0,2558305.0,0.43341956666666664,26.0,2.347119,0.48,0.0,1.9,00:00:00,8.966195533446161
2023-08-05 19:33:03.039685,3.57,,,11.705786347580311,122.71,0.1648,0.404,0.0,66848007468.0,2510796.0,0.45009515,27.0,2.558305,0.48,0.0,1.9,00:00:00,8.13578634758031
2023-08-05 19:33:04.041155,3.36,,,14.28950250205421,122.68,0.16228,0.741,0.0,66850518264.0,2393665.0,0.4667721833333333,28.0,2.510796,0.48,0.0,1.9,00:00:00,10.929502502054211
2023-08-05 19:33:05.042521,3.25,,,13.392342650743203,122.69,0.13719,0.7741,0.0,66852911929.0,2276139.0,0.4834461,29.0,2.393665,0.45,0.0,1.9,00:00:00,10.142342650743203
2023-08-05 19:33:06.044006,3.13,,,13.028190070443443,122.72,0.13348,0.7641,0.0,66855188068.0,2320702.0,0.50012085,30.0,2.276139,0.45,0.0,1.8,00:00:00,9.898190070443444
2023-08-05 19:33:07.045362,3.14,,,11.130931435913467,122.74,0.16786,0.4551,0.0,66857508770.0,2275426.0,0.5167961166666667,31.0,2.320702,0.45,0.0,1.9,00:00:00,7.990931435913467
2023-08-05 19:33:08.046699,3.1,,,10.791568937762824,122.75,0.16539,0.4155,0.0,66859784196.0,2583697.0,0.5334718666666666,32.0,2.275426,0.45,0.0,1.8,00:00:00,7.691568937762824
2023-08-05 19:33:09.048079,3.51,,,10.483066541956854,122.76,0.16449,0.4117,0.0,66862367893.0,2587827.0,0.5501418666666668,33.0,2.583697,0.41,0.0,1.8,00:00:00,6.973066541956854
2023-08-05 19:33:10.049590,3.51,,,12.931139876723842,122.74,0.19751,0.5363,0.0,66864955720.0,2477964.0,0.5668181166666667,34.0,2.587827,0.41,0.0,1.8,00:00:00,9.421139876723842
2023-08-05 19:33:11.051022,3.35,,,10.880559924401394,122.75,0.1703,0.4385,0.0,66867433684.0,2379500.0,0.5834939166666667,35.0,2.477964,0.41,0.0,1.8,00:00:00,7.530559924401395
2023-08-05 19:33:12.052403,3.26,,,10.958983617848775,122.72,0.1673,0.4178,0.0,66869813184.0,2599212.0,0.600166,36.0,2.3795,0.41,0.0,1.8,00:00:00,7.698983617848775
2023-08-05 19:33:13.053722,3.6,,,10.485113306645491,122.78,0.16415,0.4111,0.0,66872412396.0,2763184.0,0.6168407833333334,37.0,2.599212,0.41,0.0,1.8,00:00:00,6.885113306645492
2023-08-05 19:33:14.055031,3.7,,,10.962229404925582,122.77,0.16733,0.4266,0.0,66875175580.0,2575856.0,0.6335166666666667,38.0,2.763184,0.41,0.0,1.8,00:00:00,7.2622294049255816
2023-08-05 19:33:15.056357,3.52,,,11.891560380122632,122.75,0.16933,0.4302,0.0,66877751436.0,2480988.0,0.6501933333333334,39.0,2.575856,0.38,0.0,1.8,00:00:00,8.371560380122633
2023-08-05 19:33:16.057679,3.38,,,11.320626947267444,122.76,0.17407,0.4443,0.0,66880232424.0,2451096.0,0.6668680166666667,40.0,2.480988,0.38,0.0,1.8,00:00:00,7.940626947267444
2023-08-05 19:33:17.058070,3.28,,,10.661763930038914,122.68,0.16841,0.4162,0.0,66882683520.0,2479935.0,0.6835419166666666,41.0,2.451096,0.38,0.0,1.8,00:00:00,7.381763930038915
2023-08-05 19:33:18.059400,3.4,,,10.602771019602345,122.76,0.17472,0.4265,0.0,66885163455.0,3242593.0,0.7002191666666667,42.0,2.479935,0.38,0.0,1.8,00:00:00,7.202771019602345
2023-08-05 19:33:19.060734,4.43,,,11.501808321806523,122.72,0.16138,0.4184,0.0,66888406048.0,2652524.0,0.7168915833333334,43.0,3.242593,0.35,0.0,1.8,00:00:00,7.0718083218065235
2023-08-05 19:33:20.061911,3.61,,,12.836938378065746,122.74,0.22398,0.5829,0.0,66891058572.0,2734138.0,0.7335636833333333,44.0,2.652524,0.35,0.0,1.8,00:00:00,9.226938378065746
2023-08-05 19:33:21.063261,3.76,,,13.062587004573585,122.71,0.12768,0.753,0.0,66893792710.0,2428824.0,0.7502373999999999,45.0,2.734138,0.35,0.0,1.8,00:00:00,9.302587004573585
2023-08-05 19:33:22.064608,3.27,,,13.236434339798116,122.71,0.13071,0.7638,0.0,66896221534.0,3767224.0,0.7669116833333334,46.0,2.428824,0.35,0.0,1.8,00:00:00,9.966434339798116
2023-08-05 19:33:23.065874,5.2,,,11.377196284985528,122.75,0.18113,0.4921,0.0,66899988758.0,3127750.0,0.7835845833333334,47.0,3.767224,0.35,0.0,1.8,00:00:00,6.177196284985528
2023-08-05 19:33:24.067312,4.18,,,12.653476028025024,122.74,0.15941,0.4089,0.0,66903116508.0,2755704.0,0.8002607333333334,48.0,3.12775,0.35,0.0,1.8,00:00:00,8.473476028025024
2023-08-05 19:33:25.068655,3.75,,,13.289023094328806,122.7,0.21718,0.5618,0.0,66905872212.0,2617860.0,0.8169335,49.0,2.755704,0.32,0.0,1.8,00:00:00,9.539023094328806
2023-08-05 19:33:26.070059,3.56,,,11.613513314948348,122.72,0.17112,0.5015,0.0,66908490072.0,2603156.0,0.8336117166666667,50.0,2.61786,0.32,0.0,1.8,00:00:00,8.053513314948347
2023-08-05 19:33:27.071427,3.54,,,12.730028946919097,122.67,0.21644,0.5577,0.0,66911093228.0,2298859.0,0.8502884,51.0,2.603156,0.32,0.0,1.8,00:00:00,9.190028946919096
2023-08-05 19:33:28.072767,3.13,,,11.991651150155278,122.69,0.20275,0.5469,0.0,66913392087.0,2403221.0,0.8669634833333333,52.0,2.298859,0.32,0.0,1.7,00:00:00,8.861651150155279
2023-08-05 19:33:29.074064,3.36,,,10.27095199115228,122.74,0.16281,0.4341,0.0,66915795308.0,2492188.0,0.8836345166666667,53.0,2.403221,0.29,0.0,1.8,00:00:01,6.910951991152281
2023-08-05 19:33:30.075429,3.3,,,10.656075073075662,122.72,0.15915,0.4249,0.0,66918287496.0,2502264.0,0.9003061166666666,54.0,2.492188,0.29,0.0,1.8,00:00:01,7.3560750730756626
2023-08-05 19:33:31.076973,3.4,,,10.403017225045465,122.75,0.16502,0.4376,0.0,66920789760.0,2428916.0,0.91697965,55.0,2.502264,0.29,0.0,1.7,00:00:01,7.003017225045465
2023-08-05 19:33:32.078428,3.3,,,12.000353235733417,122.7,0.21074,0.5489,0.0,66923218676.0,2714165.0,0.9336559333333334,56.0,2.428916,0.29,0.0,1.7,00:00:01,8.700353235733417
2023-08-05 19:33:33.079777,3.75,,,12.125459251899594,122.71,0.21621,0.5632,0.0,66925932841.0,3137903.0,0.9503323333333333,57.0,2.714165,0.29,0.0,1.7,00:00:01,8.375459251899594
