seconds,perf_rapl,energy_ram,retired_instructions,ipmi,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
34356,78.94,35.23,31728273458.0,257.0,98036645713.0,117546167.0,0.8847187000000001,53.0,116.276203,8.55,42.0,7.0,178.06
34357,81.29,35.6,32236144091.0,219.0,98154191880.0,116555457.0,0.90138475,54.0,117.546167,8.51,21.0,7.0,137.70999999999998
34358,80.43,34.98,34704102710.0,230.0,98270747337.0,137601711.0,0.9180795833333334,55.0,116.555457,8.51,21.0,7.0,149.57
34359,108.47,38.32,61986369349.0,224.0,98408349048.0,151258692.0,0.9347493333333333,56.0,137.601711,8.51,26.0,6.9,115.53
34360,99.17,36.34,60198941464.0,249.0,98559607740.0,154872710.0,0.9514203666666667,57.0,151.258692,8.51,26.0,6.9,149.82999999999998
34361,105.23,36.72,64859378499.0,249.0,98714480450.0,153957317.0,0.9680944833333334,58.0,154.87271,8.51,41.0,6.8,143.76999999999998
34362,104.31,36.91,63733406054.0,240.0,98868437767.0,146104993.0,0.9847673666666666,59.0,153.957317,8.51,41.0,6.8,135.69
34363,98.07,37.64,50313349939.0,246.0,99014542760.0,152271544.0,1.0014413666666666,60.0,146.104993,8.71,37.0,6.7,147.93
34364,110.92,37.81,65147349479.0,258.0,99166814304.0,162819384.0,1.0181069333333332,61.0,152.271544,8.71,37.0,6.7,147.07999999999998
34365,99.9,35.42,57111846487.0,262.0,99329633688.0,135064893.0,1.0347874166666666,62.0,162.819384,8.71,40.0,6.7,162.1
34366,95.02,35.26,52187325990.0,267.0,99464698581.0,148038939.0,1.0514721833333334,63.0,135.064893,8.71,40.0,6.7,171.98000000000002
34367,110.3,36.68,75618017616.0,234.0,99612737520.0,168042492.0,1.0681417333333334,64.0,148.038939,8.65,31.0,6.7,123.7
34368,119.91,38.4,82675644748.0,248.0,99780780012.0,182035758.0,1.08481215,65.0,168.042492,8.65,31.0,6.7,128.09
34369,122.03,36.79,87989004321.0,258.0,99962815770.0,168567096.0,1.1014841,66.0,182.035758,8.65,52.0,6.6,135.97
34370,110.47,36.63,69278409829.0,265.0,100131382866.0,163864026.0,1.1181573,67.0,168.567096,8.65,52.0,6.6,154.53
34371,109.03,36.86,62374672408.0,267.0,100295246892.0,160607924.0,1.1348275833333332,68.0,163.864026,8.65,41.0,6.6,157.97
34372,113.05,36.75,65909508430.0,263.0,100455854816.0,163888579.0,1.1515004500000001,69.0,160.607924,8.65,41.0,6.6,149.95
34373,106.03,35.39,63900747651.0,260.0,100619743395.0,161012229.0,1.1681739166666667,70.0,163.888579,8.76,39.0,6.6,153.97
34374,115.96,36.97,74964493522.0,265.0,100780755624.0,175395408.0,1.1848405166666667,71.0,161.012229,8.76,39.0,6.7,149.04000000000002
34375,120.79,37.41,83828863225.0,263.0,100956151032.0,173883608.0,1.2015169833333335,72.0,175.395408,8.76,45.0,6.6,142.20999999999998
34376,116.92,37.44,81357720461.0,277.0,101130034640.0,177016096.0,1.2182051166666668,73.0,173.883608,8.76,45.0,6.6,160.07999999999998
34377,128.52,39.86,91026176754.0,271.0,101307050736.0,192623218.0,1.2348693666666668,74.0,177.016096,9.1,53.0,6.6,142.48
34378,129.62,37.74,101948245324.0,268.0,101499673954.0,188724910.0,1.2515547833333334,75.0,192.623218,9.1,53.0,6.6,138.38
34379,125.62,37.09,90067490885.0,264.0,101688398864.0,185593920.0,1.2682232999999998,76.0,188.72491,9.1,62.0,6.6,138.38
34380,127.8,37.49,85019139424.0,264.0,101873992784.0,174762576.0,1.2849095000000001,77.0,185.59392,9.1,62.0,6.6,136.2
34381,96.83,34.33,56783441994.0,267.0,102048755360.0,129540966.0,1.3015980666666667,78.0,174.762576,9.1,50.0,6.6,170.17000000000002
34382,87.23,34.54,38925041225.0,254.0,102178296326.0,127957456.0,1.3182665166666667,79.0,129.540966,9.1,50.0,6.6,166.76999999999998
34383,84.51,34.25,36555528746.0,230.0,102306253782.0,129653682.0,1.3349407333333334,80.0,127.957456,9.01,22.0,6.6,145.49
34384,102.7,34.84,62556474367.0,235.0,102435907464.0,159987969.0,1.351611,81.0,129.653682,9.01,22.0,6.6,132.3
34385,120.95,36.73,85580790089.0,234.0,102595895433.0,181136139.0,1.3682781166666667,82.0,159.987969,9.01,32.0,6.5,113.05
34386,119.19,38.7,80558303870.0,260.0,102777031572.0,177521085.0,1.3849645833333333,83.0,181.136139,9.01,32.0,6.5,140.81
34387,113.28,37.2,73292680411.0,262.0,102954552657.0,155628039.0,1.4016356833333332,84.0,177.521085,9.49,54.0,6.5,148.72
34388,91.53,36.08,50766870401.0,266.0,103110180696.0,118354044.0,1.4183072166666666,85.0,155.628039,9.49,54.0,6.5,174.47
34389,78.44,34.58,31150964427.0,248.0,103228534740.0,127007234.0,1.4349832166666665,86.0,118.354044,9.49,31.0,6.5,169.56
34390,90.61,35.93,44015035045.0,233.0,103355541974.0,131599330.0,1.4516467499999999,87.0,127.007234,9.49,31.0,6.4,142.39
34391,96.16,36.91,50553132265.0,232.0,103487141304.0,150885128.0,1.4683313833333334,88.0,131.59933,9.49,26.0,6.4,135.84
34392,113.83,38.97,58356785665.0,239.0,103638026432.0,173373520.0,1.4850181166666667,89.0,150.885128,9.49,26.0,6.4,125.17
34393,120.17,37.13,82164119703.0,254.0,103811399952.0,178477238.0,1.50168865,90.0,173.37352,9.85,42.0,6.4,133.82999999999998
34394,120.42,37.17,77300174401.0,273.0,103989877190.0,172636074.0,1.51835775,91.0,178.477238,9.85,42.0,6.4,152.57999999999998
34395,116.48,38.01,70776326743.0,270.0,104162513264.0,168497347.0,1.5350292833333334,92.0,172.636074,9.85,50.0,6.4,153.51999999999998
34396,110.55,36.77,66937202617.0,271.0,104331010611.0,158737686.0,1.5516993666666667,93.0,168.497347,9.85,50.0,6.5,160.45
34397,99.6,36.06,51328245108.0,251.0,104489748297.0,140228721.0,1.5683723,94.0,158.737686,9.94,41.0,6.4,151.4
34398,98.65,35.77,54423066832.0,237.0,104629977018.0,148431902.0,1.5850413666666665,95.0,140.228721,9.94,41.0,6.4,138.35
34399,104.2,35.57,63902547540.0,237.0,104778408920.0,162074802.0,1.60171285,96.0,148.431902,9.94,33.0,6.4,132.8
34400,119.77,38.89,73868767838.0,240.0,104940483722.0,169545742.0,1.61837965,97.0,162.074802,9.94,33.0,6.4,120.23
34401,101.67,36.99,56641606166.0,254.0,105110029464.0,143321634.0,1.6350689166666668,98.0,169.545742,9.94,46.0,6.4,152.32999999999998
34402,96.65,35.91,55162500966.0,270.0,105253351098.0,147831467.0,1.6517433333333333,99.0,143.321634,9.94,46.0,6.4,173.35
34403,103.45,36.36,60968993475.0,257.0,105401182565.0,153275527.0,1.66840345,100.0,147.831467,9.95,34.0,6.3,153.55
34404,94.35,34.47,52556295745.0,255.0,105554458092.0,124781184.0,1.6850879333333333,101.0,153.275527,9.95,34.0,6.3,160.65
34405,77.29,33.81,32773384119.0,251.0,105679239276.0,114149754.0,1.7017777833333334,102.0,124.781184,9.95,29.0,6.3,173.70999999999998
34406,79.41,33.91,35472868559.0,226.0,105793389030.0,119577684.0,1.7184506833333333,103.0,114.149754,9.95,29.0,6.3,146.59
34407,99.89,35.71,57697070730.0,219.0,105912966714.0,164967816.0,1.7351235,104.0,119.577684,9.71,20.0,6.3,119.11
34408,124.52,38.78,87932511160.0,238.0,106077934530.0,185852082.0,1.7517875666666667,105.0,164.967816,9.71,20.0,6.2,113.48
34409,121.78,36.86,86651297556.0,267.0,106263786612.0,172758630.0,1.7684763166666668,106.0,185.852082,9.71,53.0,6.2,145.22
34410,112.56,35.11,74604565704.0,275.0,106436545242.0,159081366.0,1.78515,107.0,172.75863,9.71,53.0,6.2,162.44
34411,98.12,34.93,53315537488.0,269.0,106595626608.0,148349852.0,1.80182365,108.0,159.081366,9.71,40.0,6.2,170.88
34412,113.38,36.76,67174953437.0,262.0,106743976460.0,173489484.0,1.8184943666666666,109.0,148.349852,9.71,40.0,6.2,148.62
34413,123.5,38.77,80890814388.0,251.0,106917465944.0,184148692.0,1.8351639166666667,110.0,173.489484,9.82,38.0,6.2,127.5
34414,127.51,36.75,98009408826.0,276.0,107101614636.0,191281292.0,1.8518355666666666,111.0,184.148692,9.82,38.0,6.2,148.49
34415,129.97,37.48,95983618785.0,273.0,107292895928.0,187683369.0,1.8685050166666668,112.0,191.281292,9.82,58.0,6.2,143.03
34416,120.44,36.02,80607043173.0,272.0,107480579297.0,170135771.0,1.8851771166666667,113.0,187.683369,9.82,58.0,6.2,151.56
34417,101.77,34.44,60118710221.0,266.0,107650715068.0,146583733.0,1.9018455833333334,114.0,170.135771,9.91,47.0,6.2,164.23000000000002
34418,110.49,34.71,69929207029.0,251.0,107797298801.0,161746121.0,1.9185322833333334,115.0,146.583733,9.91,47.0,6.2,140.51
34419,105.22,34.84,63056002945.0,248.0,107959044922.0,148876886.0,1.9352052499999999,116.0,161.746121,9.91,34.0,6.2,142.78
34420,89.47,35.27,43804995411.0,253.0,108107921808.0,133623720.0,1.95187945,117.0,148.876886,9.91,34.0,6.2,163.53
34421,109.6,36.88,64832698571.0,246.0,108241545528.0,166228602.0,1.9685523,118.0,133.62372,9.91,31.0,6.2,136.4
34422,115.1,36.24,74257679789.0,242.0,108407774130.0,177033525.0,1.9852263666666665,119.0,166.228602,9.91,31.0,6.2,126.9
34423,121.06,37.63,75517175327.0,269.0,108584807655.0,166881444.0,2.0018981666666664,120.0,177.033525,10.0,45.0,6.2,147.94
34424,107.68,34.14,64994822895.0,276.0,108751689099.0,152546507.0,2.0185714333333333,121.0,166.881444,10.0,45.0,6.2,168.32
34425,89.99,33.21,46444831046.0,255.0,108904235606.0,125204524.0,2.035245133333333,122.0,152.546507,10.0,42.0,6.2,165.01
34426,78.54,33.27,34411602048.0,235.0,109029440130.0,114345910.0,2.05192305,123.0,125.204524,10.0,42.0,6.2,156.45999999999998
34427,80.64,34.85,35057066030.0,226.0,109143786040.0,123461948.0,2.0685944,124.0,114.34591,9.6,19.0,6.2,145.36
34428,99.69,37.83,56896952935.0,224.0,109267247988.0,151738224.0,2.0852550333333335,125.0,123.461948,9.6,19.0,6.2,124.31
34429,106.34,37.98,64873773975.0,239.0,109418986212.0,164539384.0,2.1019464500000002,126.0,151.738224,9.6,35.0,6.1,132.66
34430,117.05,39.54,77035108985.0,260.0,109583525596.0,170506748.0,2.1186164499999998,127.0,164.539384,9.6,35.0,6.1,142.95
34431,110.15,37.74,70942985245.0,266.0,109754032344.0,160785312.0,2.135294,128.0,170.506748,9.6,50.0,6.1,155.85
34432,110.57,37.06,69120437856.0,275.0,109914817656.0,167587928.0,2.1519694,129.0,160.785312,9.6,50.0,6.1,164.43
34433,120.46,38.63,77762099411.0,266.0,110082405584.0,180243917.0,2.1686399,130.0,167.587928,9.95,45.0,6.1,145.54000000000002
34434,121.45,37.49,78275336271.0,269.0,110262649501.0,173996891.0,2.1853099666666664,131.0,180.243917,9.95,45.0,6.1,147.55
34435,115.15,36.54,72252400741.0,265.0,110436646392.0,168229560.0,2.2019794666666663,132.0,173.996891,9.95,50.0,6.1,149.85
34436,120.05,38.03,75445100317.0,261.0,110604875952.0,180594360.0,2.2186432166666665,133.0,168.22956,9.95,50.0,6.1,140.95
34437,128.77,37.48,95873846162.0,263.0,110785470312.0,191929107.0,2.2353173333333336,134.0,180.59436,10.27,50.0,6.1,134.23
34438,128.78,37.29,98035546823.0,270.0,110977399419.0,181433325.0,2.2520051166666666,135.0,191.929107,10.27,50.0,6.1,141.22
34439,110.43,37.28,69735471296.0,277.0,111158832744.0,159617295.0,2.2686814166666665,136.0,181.433325,10.27,57.0,6.1,166.57
34440,105.49,37.91,58738097498.0,278.0,111318450039.0,156174660.0,2.2853492166666665,137.0,159.617295,10.27,57.0,6.1,172.51
34441,106.51,37.86,58683779329.0,263.0,111474624699.0,157184973.0,2.3020384333333337,138.0,156.17466,10.27,48.0,6.1,156.49
34442,120.45,38.06,84134855003.0,257.0,111631809672.0,190589880.0,2.3186993666666664,139.0,157.184973,10.27,48.0,6.2,136.55
34443,140.64,40.11,114218005347.0,257.0,111822399552.0,207537792.0,2.33537545,140.0,190.58988,10.49,60.0,6.2,116.36000000000001
34444,142.38,40.14,113661406774.0,290.0,112029937344.0,211953402.0,2.352053333333333,141.0,207.537792,10.49,60.0,6.2,147.62
34445,140.07,41.33,101426692621.0,289.0,112241890746.0,201556872.0,2.3687379833333333,142.0,211.953402,10.49,79.0,6.2,148.93
34446,131.35,39.99,93081309285.0,291.0,112443447618.0,192802238.0,2.3854037999999997,143.0,201.556872,10.49,79.0,6.2,159.65
34447,139.33,39.94,99591010768.0,286.0,112636249856.0,208629331.0,2.4020864333333334,144.0,192.802238,11.82,74.0,6.2,146.67
34448,137.74,38.36,104899197269.0,289.0,112844879187.0,195022561.0,2.41877235,145.0,208.629331,11.82,74.0,6.2,151.26
34449,125.03,38.35,87636812142.0,296.0,113039901748.0,178556056.0,2.435443583333333,146.0,195.022561,11.82,69.0,6.2,170.97
34450,106.31,38.06,55773718773.0,287.0,113218457804.0,147055756.0,2.452112083333333,147.0,178.556056,11.82,69.0,6.2,180.69
34451,97.03,36.13,54375704674.0,274.0,113365513560.0,144808700.0,2.4687947500000003,148.0,147.055756,11.82,45.0,6.2,176.97
34452,102.51,36.09,62328862012.0,244.0,113510322260.0,146485102.0,2.4854885999999996,149.0,144.8087,11.82,45.0,6.2,141.49
34453,99.88,36.37,60426746105.0,249.0,113656807362.0,158728366.0,2.5021623666666666,150.0,146.485102,11.67,36.0,6.2,149.12
34454,117.69,38.02,79633712954.0,231.0,113815535728.0,172826543.0,2.5188341833333334,151.0,158.728366,11.67,36.0,6.2,113.31
34455,118.02,38.37,75693417242.0,246.0,113988362271.0,167975089.0,2.535505016666667,152.0,172.826543,11.67,48.0,6.1,127.98
34456,95.57,38.13,41824941944.0,253.0,114156337360.0,134034416.0,2.552175683333333,153.0,167.975089,11.67,48.0,6.1,157.43
34457,92.49,37.14,39713782647.0,244.0,114290371776.0,141842676.0,2.568846366666667,154.0,134.034416,11.46,38.0,6.1,151.51
34458,102.14,34.89,56645182517.0,241.0,114432214452.0,153888154.0,2.5855175333333333,155.0,141.842676,11.46,38.0,6.1,138.86
34459,115.58,35.14,76076270314.0,246.0,114586102606.0,177441002.0,2.6021912666666664,156.0,153.888154,11.46,33.0,6.1,130.42000000000002
34460,123.07,37.85,83383008265.0,251.0,114763543608.0,170926573.0,2.61885305,157.0,177.441002,11.46,33.0,6.1,127.93
34461,99.37,35.34,56303391629.0,266.0,114934470181.0,137872295.0,2.6355446166666665,158.0,170.926573,11.46,48.0,6.1,166.63
34462,90.73,35.77,44654315405.0,259.0,115072342476.0,139824372.0,2.6522213333333338,159.0,137.872295,11.46,48.0,6.1,168.26999999999998
34463,109.93,37.45,65072877053.0,233.0,115212166848.0,163408032.0,2.6688895833333333,160.0,139.824372,11.34,29.0,6.1,123.07
34464,95.07,36.01,46959172803.0,244.0,115375574880.0,130756498.0,2.6855756666666664,161.0,163.408032,11.34,29.0,6.1,148.93
34465,100.45,36.71,57044369210.0,243.0,115506331378.0,161977406.0,2.702249866666667,162.0,130.756498,11.34,35.0,6.1,142.55
34466,123.06,38.26,81026472141.0,244.0,115668308784.0,182681534.0,2.7189125666666665,163.0,161.977406,11.34,35.0,6.1,120.94
34467,123.2,36.32,88478897977.0,258.0,115850990318.0,177755570.0,2.7356000166666665,164.0,182.681534,11.47,49.0,6.1,134.8
34468,104.68,37.44,54850288143.0,274.0,116028745888.0,148019450.0,2.75227465,165.0,177.75557,11.47,49.0,6.1,169.32
34469,97.19,37.49,43790571858.0,267.0,116176765338.0,141140814.0,2.7689487166666664,166.0,148.01945,11.47,42.0,6.1,169.81
34470,95.36,34.9,50961213703.0,247.0,116317906152.0,136367140.0,2.785625533333333,167.0,141.140814,11.47,42.0,6.1,151.64
34471,88.28,33.9,43817193096.0,240.0,116454273292.0,135157412.0,2.8023040166666666,168.0,136.36714,11.47,28.0,6.1,151.72
34472,90.18,34.81,39126910652.0,239.0,116589430704.0,125261944.0,2.81897985,169.0,135.157412,11.47,28.0,6.1,148.82
34473,92.98,33.91,49111348957.0,242.0,116714692648.0,144112613.0,2.835652516666667,170.0,125.261944,11.11,22.0,6.1,149.01999999999998
34474,108.63,36.21,60541794880.0,232.0,116858805261.0,165410547.0,2.8523211500000003,171.0,144.112613,11.11,22.0,6.1,123.37
34475,115.15,36.2,71557637966.0,241.0,117024215808.0,167630688.0,2.868987466666667,172.0,165.410547,11.11,33.0,6.1,125.85
34476,113.57,37.02,67737980623.0,255.0,117191846496.0,168513240.0,2.885675833333333,173.0,167.630688,11.11,33.0,6.1,141.43
34477,106.31,36.98,56250014100.0,265.0,117360359736.0,142670565.0,2.9023486666666667,174.0,168.51324,11.19,43.0,6.1,158.69
34478,85.68,34.72,41398612758.0,261.0,117503030301.0,131586018.0,2.91902675,175.0,142.670565,11.19,43.0,6.1,175.32
34479,94.63,35.25,51225675298.0,247.0,117634616319.0,136549751.0,2.9356993166666667,176.0,131.586018,11.19,28.0,6.0,152.37
34480,83.14,34.07,40874185618.0,232.0,117771166070.0,119227520.0,2.9523766499999997,177.0,136.549751,11.19,28.0,6.0,148.86
34481,79.57,34.09,34715115543.0,238.0,117890393590.0,113750258.0,2.9690519833333338,178.0,119.22752,11.19,23.0,6.0,158.43
34482,79.73,34.8,30819361353.0,230.0,118004143848.0,125599404.0,2.98571855,179.0,113.750258,11.19,23.0,6.0,150.26999999999998
34483,97.72,35.1,52174314829.0,220.0,118129743252.0,145701136.0,3.0024085166666667,180.0,125.599404,10.77,21.0,6.0,122.28
34484,97.92,33.62,55382896305.0,235.0,118275444388.0,145985090.0,3.0190845666666664,181.0,145.701136,10.77,21.0,6.0,137.07999999999998
34485,112.65,34.96,73399331741.0,241.0,118421429478.0,167341616.0,3.0357551833333334,182.0,145.98509,10.77,30.0,6.0,128.35
34486,117.31,35.75,80169027935.0,249.0,118588771094.0,177288662.0,3.0524272333333333,183.0,167.341616,10.77,30.0,6.0,131.69
34487,125.88,38.24,88581388040.0,267.0,118766059756.0,178527491.0,3.069097566666667,184.0,177.288662,10.95,46.0,6.0,141.12
34488,117.26,38.2,75521051505.0,274.0,118944587247.0,177356481.0,3.085773383333333,185.0,178.527491,10.95,46.0,6.0,156.74
34489,123.78,37.93,87309601000.0,277.0,119121943728.0,188904976.0,3.102440866666667,186.0,177.356481,10.95,53.0,6.0,153.22
34490,128.37,36.75,90864963586.0,279.0,119310848704.0,173573210.0,3.1191162,187.0,188.904976,10.95,53.0,6.0,150.63
34491,99.46,34.94,53235701657.0,281.0,119484421914.0,150888095.0,3.135803033333333,188.0,173.57321,10.95,52.0,6.0,181.54000000000002
34492,113.81,38.81,58237632502.0,247.0,119635310009.0,169733866.0,3.1524774,189.0,150.888095,10.83,,6.0,133.19
34493,110.89,37.39,61965877959.0,247.0,119805043875.0,156309026.0,3.1691503500000002,190.0,169.733866,10.71,38.0,6.0,136.11
34494,98.68,36.8,47522635418.0,261.0,119961352901.0,143268523.0,3.1858243666666666,191.0,156.309026,10.71,34.0,6.0,162.32
34495,87.23,36.38,35159014740.0,257.0,120104621424.0,124711515.0,3.2025021666666666,192.0,143.268523,10.71,34.0,6.0,169.76999999999998
34496,84.59,37.12,29941143588.0,237.0,120229332939.0,126292437.0,3.2191787499999998,193.0,124.711515,10.5,25.0,6.0,152.41
34497,87.14,35.9,40699522418.0,231.0,120355625376.0,126663696.0,3.2358482333333334,194.0,126.292437,10.5,25.0,6.0,143.86
34498,82.56,34.98,38708145259.0,234.0,120482289072.0,117553632.0,3.25251685,195.0,126.663696,10.5,24.0,6.0,151.44
34499,81.32,34.86,35781508466.0,235.0,120599842704.0,120029635.0,3.2692090833333336,196.0,117.553632,10.5,24.0,6.0,153.68
34500,90.86,35.32,45940718664.0,222.0,120719872339.0,141369569.0,3.2858837333333333,197.0,120.029635,10.5,26.0,6.0,131.14
34501,101.91,34.97,63796277181.0,226.0,120861241908.0,151008500.0,3.3025576,198.0,141.369569,10.5,26.0,5.9,124.09
34502,103.97,36.84,59558727198.0,242.0,121012250408.0,148179484.0,3.3192295166666668,199.0,151.0085,10.37,37.0,5.9,138.03
34503,107.11,39.43,58327111979.0,247.0,121160429892.0,161459815.0,3.33590315,200.0,148.179484,10.37,37.0,5.9,139.89
34504,103.54,37.12,59389219578.0,252.0,121321889707.0,152109215.0,3.352572733333333,201.0,161.459815,10.37,41.0,5.9,148.45999999999998
34505,100.42,36.75,57853477545.0,257.0,121473998922.0,143764634.0,3.3692641666666665,202.0,152.109215,10.37,41.0,5.9,156.57999999999998
34506,101.13,36.4,55398697618.0,254.0,121617763556.0,155169460.0,3.38593915,203.0,143.764634,10.43,36.0,5.9,152.87
34507,106.87,36.7,61253010254.0,250.0,121772933016.0,155459320.0,3.4026129000000003,204.0,155.16946,10.43,36.0,5.9,143.13
34508,95.15,34.25,55250475622.0,262.0,121928392336.0,141459968.0,3.4192902166666665,205.0,155.45932,10.43,34.0,5.9,166.85
