minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
1290,7.539881851726403,34.642387902128654,12.250027249525198,6.627099426706285
1291,8.273124921573109,35.43317037270737,14.083058346537916,6.525293175890196
1292,9.121125247757599,32.56398193534536,12.850007850398548,7.389336904873415
1293,9.616307867917596,31.727777579294266,14.077852255353394,6.311300310945901
1294,8.382892480831458,33.562147238293285,15.914013821060248,6.776169667053726
1295,7.561675625821804,38.72617380483699,15.745088765813916,6.576985374493457
1296,10.362203764389855,31.126879654013514,14.978476007576338,5.754105221979296
1297,10.389111735362503,29.93152653931698,17.025960148785014,5.756485560204766
1298,10.257473426687762,31.2173541085889,17.464112671900427,6.2300732723049785
1299,10.079114252967885,31.772568535353372,17.32435421106162,6.200877129396926
1300,11.34623731864936,32.549096658747764,18.41663045748317,7.230457622758611
