minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
1290,0.9833333333333333,3.65,1.4,1.6666666666666667
1291,1.5666666666666667,6.083333333333333,1.15,1.3666666666666667
1292,1.2666666666666666,4.4,1.1,1.7
1293,1.3333333333333333,2.95,0.9666666666666667,1.9666666666666666
1294,1.65,5.25,0.9833333333333333,2.033333333333333
1295,0.95,4.716666666666667,1.2166666666666666,1.7833333333333334
1296,0.9666666666666667,3.35,0.8166666666666667,1.75
1297,1.0833333333333333,3.5833333333333335,1.3333333333333333,1.8
1298,1.2833333333333334,4.516666666666667,1.3833333333333333,1.6166666666666667
1299,1.1,3.533333333333333,1.3166666666666667,1.7
1300,1.6166666666666667,4.9,1.15,2.0166666666666666
