minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
1290,1.443051204422499,20.805601877413444,1.4206893908802434,1.778081012224049
1291,1.5005946628826,20.806616082964684,2.3029075535586747,1.9126609516827346
1292,2.1275077583409914,19.652254215968064,2.030214107479072,1.9785336148989519
1293,2.0730537480081086,19.950130242668926,2.0167072763151954,1.689195471786803
1294,1.9705095007319695,21.554411372597887,1.959982423097855,1.8852350267519342
1295,1.695428450849599,24.138472873420618,1.8512206873568013,1.9041906336709424
1296,1.7691274677434503,19.770244174453566,2.83008343674262,1.7498759635326322
1297,1.639379226798474,20.452227585757228,3.370475172104077,1.563117707207579
1298,1.7036278964319669,20.845843280885823,3.455701320144851,1.7942262316634896
1299,1.928470913169811,20.311291591897817,3.6485589871674247,2.1103706940793945
1300,2.685478023527249,20.54453703331926,4.145847396237974,2.441163827319281
