minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
1290,7.5326556052699685,57.17913517980049,11.827709406925203,8.15542037435873
1291,8.169842401315586,58.28879331155312,14.71427553372628,8.091697100387822
1292,10.279751911785612,53.23776637696898,13.222421367889615,9.080066134523316
1293,11.127493231075766,53.41618415191335,14.971746406043826,7.244273240639548
1294,9.560048408656739,56.865436746659434,16.420246482625544,8.125657236052747
1295,8.486976341110985,64.6435165994849,15.898464377163975,8.218893750335818
1296,11.440664252700124,51.47753070273157,16.602915065120353,7.3564249240069755
1297,11.555987761873338,50.032552244726546,19.514433885222118,7.252927170066332
1298,11.513863458373896,52.29171127384419,19.371912505465225,7.740590255749083
1299,11.571818658044544,52.21507769604776,19.72501255677991,8.141527402610512
1300,13.695345155820258,52.69162228386484,21.46688930964482,9.628639893300056
