minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
1290,8.480854505226144,41.19873425915427,12.79191711238568,7.466606509425271
1291,9.277289646680366,42.03855496603058,14.612543081493143,7.389237963081924
1292,10.178976886948968,38.58302244326099,13.374773538314866,8.355569207567784
1293,10.609441518262823,38.055969636955716,14.77116368132894,7.1177106855727725
1294,9.074391408162638,40.122079602111114,16.835505189718077,7.620366202483969
1295,8.29598497897975,46.257151748024576,16.674602871667933,7.330511550802677
1296,11.32380230758726,37.65212549894838,15.924537120503802,6.450800746990086
1297,11.303324833668956,36.320754265475465,18.241649649276223,6.462607006529251
1298,10.980094845290534,37.76929101027096,18.770419356518254,6.943779599898367
1299,10.825362752423352,38.395027371522765,18.66636277509623,6.977092578279095
1300,12.172677442078854,39.29927621699714,19.783823589272302,8.06745254623866
