minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
1290,1.6649211273213445,33.35759483188717,1.4297659833463878,2.8979681015618035
1291,1.6890322644647122,33.84545474836157,2.283271567287737,3.000761717498143
1292,2.944049614597431,30.96031987666143,2.017145044975861,3.28104155664834
1293,3.0646143306562013,31.743919138410792,2.556250765595997,2.711523457037789
1294,2.756598058054495,33.7755922385203,2.4040700491620393,2.952868248630508
1295,2.446577847902981,38.159139280265926,2.2094468104655323,3.0248295246513224
1296,2.972003353010716,31.202708521173918,3.591361794062846,2.871188158311334
1297,2.931477850092142,30.86832158770328,4.8937969748894234,2.7759384398001354
1298,2.7993773523094174,32.164170935130166,4.4224220961484155,2.7732370460521727
1299,3.013389537506567,31.746121304880383,4.934985911999551,3.315159535183668
1300,4.073691664054201,31.480820768770254,5.617943508920474,3.9212515090052014
