minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
1287,0.95,3.433333333333333,0.45,0.3
1288,0.7833333333333333,3.533333333333333,0.4166666666666667,0.26666666666666666
1289,0.8333333333333334,3.466666666666667,0.5833333333333334,0.3
1290,1.0,3.4166666666666665,0.25,0.18333333333333332
1291,1.2333333333333334,3.216666666666667,0.36666666666666664,0.4166666666666667
1292,1.0,3.45,0.23333333333333334,0.26666666666666666
1293,1.0666666666666667,3.4,0.25,0.18333333333333332
1294,1.0166666666666666,3.4,0.2833333333333333,0.23333333333333334
1295,0.95,3.3833333333333333,0.5333333333333333,0.18333333333333332
1296,1.1833333333333333,3.15,0.5333333333333333,0.4166666666666667
1297,0.7666666666666667,3.566666666666667,0.3333333333333333,0.21666666666666667
1298,0.7166666666666667,3.6333333333333333,0.43333333333333335,0.35
1299,1.4,3.0833333333333335,0.48333333333333334,0.4166666666666667
1300,0.9666666666666667,3.3666666666666667,0.55,0.2
1301,0.7666666666666667,3.5833333333333335,0.45,0.21666666666666667
1302,0.9,3.45,0.38333333333333336,0.2833333333333333
1303,1.1833333333333333,3.316666666666667,0.26666666666666666,0.21666666666666667
1304,0.7,3.6333333333333333,0.2833333333333333,0.11666666666666667
1305,1.2333333333333334,3.1666666666666665,0.55,0.26666666666666666
1306,0.95,3.3666666666666667,0.6,0.18333333333333332
1307,0.8833333333333333,3.45,0.48333333333333334,0.31666666666666665
1308,0.85,3.533333333333333,0.36666666666666664,0.25
1309,0.8666666666666667,3.466666666666667,0.5666666666666667,0.21666666666666667
1310,1.4166666666666667,3.1333333333333333,0.11666666666666667,0.2833333333333333
1311,0.05,0.8666666666666667,0.0,0.0
