minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
1287,0.8273320232623187,-3.92331403340499,1.790561928962009,2.07773495248837
1288,0.8857232597436763,-5.437009801660624,1.6900361428673416,1.9743442375783335
1289,0.8476284089752731,-5.064024369668878,1.5175463799983475,1.9901617425023994
1290,0.3419034451729758,-5.246243080167829,1.9647035061494713,2.1390022509596935
1291,0.3005752166533488,-4.260941080654862,1.8831599253675684,1.8472901876719976
1292,0.25468576681912225,-5.274828953937953,2.1389274119657253,2.029538075695499
1293,0.2991315295531412,-5.128683004284392,1.9863238514640926,2.1162728366128913
1294,0.20601530803498821,-5.071820898496242,1.8662063147145076,2.0638834341932486
1295,0.47363740729493503,-4.944730624363389,1.5157041471479757,2.118193853065194
1296,0.24416611746774397,-4.107623847128336,1.6915988705070142,1.9535512181055263
1297,0.8221514939226798,-5.7202059711572755,1.7761163260037907,2.161938360188025
1298,0.938845221176489,-5.519403225199292,1.6925282355597937,1.8486175055041305
1299,-0.09981259151196677,-3.6615560101842566,1.7397792940211998,1.9321575228016437
1300,0.6198222146910183,-4.713854381945754,1.5614070811718044,2.153689527062801
1301,0.8997145606654536,-5.75322176215462,1.6022794815635573,2.0641842615296353
1302,0.5023704877109355,-5.397321438611467,1.8110522534140077,1.9912498839721806
1303,0.11894408331957133,-4.67014334657242,1.9869841234097831,2.1218176208645514
1304,0.7371396910219128,-6.018002274683197,1.7794238173202204,2.274272463837897
1305,0.01534666569247302,-4.302144821663243,1.6143071581535022,2.120544649074774
1306,0.5374287683462998,-4.789002053502065,1.476644431158617,2.190857426633578
1307,0.6461074496762582,-5.0394590972207505,1.5649772586022772,1.9880815111390973
1308,0.587799723646629,-5.287844122070948,1.792090197581603,1.9806751448741673
1309,0.7883621217848878,-5.302749478460629,1.5192017164437561,2.134096419868723
1310,-0.4534775788472089,-4.140713148745229,2.325160348847697,2.01240868298621
1311,2.528531808135279,-13.078989001061556,0.0,0.0
