minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
1287,0.6618270333333335,3.1752538999999995,0.13315645,0.02303521666666667
1288,0.5565840500000001,3.296325166666666,0.11883971666666666,0.021723433333333333
1289,0.61396465,3.1938339333333334,0.16064028333333333,0.02435995
1290,0.7122901833333334,3.1949084999999995,0.07419568333333333,0.013309483333333335
1291,0.8462013166666668,2.9996096999999997,0.10422013333333334,0.03044048333333333
1292,0.7285116166666666,3.185887933333333,0.06226475,0.01729825
1293,0.7535515333333334,3.1544211166666667,0.07296213333333333,0.013858566666666667
1294,0.7369635000000001,3.155092516666667,0.08538823333333333,0.016715083333333335
1295,0.6864237666666667,3.137880516666667,0.14480801666666665,0.01417425
1296,0.8672985666666667,2.9478473999999997,0.13914265,0.02948916666666667
1297,0.5518251333333333,3.3309929666666664,0.09803829999999998,0.013710183333333336
1298,0.5112584166666668,3.3289140833333346,0.12490373333333335,0.02849605
1299,0.9972522666666666,2.8155695833333336,0.14767286666666665,0.03209603333333333
1300,0.7109910833333332,3.120178683333334,0.1472535333333334,0.016122516666666666
1301,0.5416315500000001,3.306791033333334,0.12731038333333333,0.018023416666666667
1302,0.6763040833333334,3.1954585666666664,0.10043683333333335,0.021143366666666667
1303,0.8397275333333332,3.0595730333333333,0.07877026666666669,0.01582513333333333
1304,0.5222560500000001,3.3851896166666666,0.07954478333333333,0.00827785
1305,0.9152505666666666,2.9087926666666664,0.15221305,0.018159199999999997
1306,0.7050717666666666,3.11643125,0.15803121666666664,0.014663333333333334
1307,0.6381319,3.1888996666666665,0.14398858333333334,0.022991750000000002
1308,0.6269431833333333,3.252480633333333,0.0943519,0.020207000000000006
1309,0.6250164166666666,3.193457533333335,0.15715761666666667,0.017907899999999997
1310,1.0299413000000002,2.91219445,0.032718083333333335,0.02003978333333333
1311,0.04017563333333333,0.8157005333333333,0.0,0.0
