minutes,1_pyaes_2000-0-0.0.1,5_pyaes_250-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1,2_pyaes_1500-0-0.0.1
808,22.9295080264888,5.166853681554926,8.727686838305408,7.239560779669739,20.396918234519546
809,22.34161774046589,5.296211601725479,10.622651624418747,6.441818762476047,17.527897677453996
810,19.92332914164846,5.676025257844756,11.93496648936549,7.247548545075108,18.788065091434543
