minutes,1_pyaes_2000-0-0.0.1,5_pyaes_250-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1,2_pyaes_1500-0-0.0.1
808,14.993120466007253,3.217279731302934,7.101587600309326,4.827762162311576,14.368450800912653
809,14.919457197471871,3.379502462724855,7.9137559908175295,4.291727786887114,12.44740478477761
810,14.060545392731806,3.6141677039243705,8.6064161823561,4.715817484288602,13.467559692463471
