,1_pyaes_2000-0-0.0.1,5_pyaes_250-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1,2_pyaes_1500-0-0.0.1
0,55.731162999999995,55.48642300000001,53.16572000000001,49.947714000000005,40.081998999999996
1,45.45259299999999,48.949994000000004,43.03415299999999,46.343322000000015,40.838582
2,44.0001,40.680912000000006,42.36807300000001,40.039731999999994,52.033568
