minutes,1_pyaes_2000-0-0.0.1,5_pyaes_250-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1,2_pyaes_1500-0-0.0.1
808,7.936387560481547,1.9495739502519907,1.6260992379960775,2.411798617358164,6.0284674336068935
809,7.422160542994017,1.916709139000623,2.708895633601215,2.150090975588933,5.080492892676385
810,6.6882756750421475,2.024261073086478,3.2189737264559377,2.414675807156231,5.337681382931617
