minutes,1_pyaes_2000-0-0.0.1,5_pyaes_250-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1,2_pyaes_1500-0-0.0.1
808,14.202978222204512,2.8834592880755054,6.77364032855387,4.464637297534832,13.500668791129637
809,14.156659691700295,3.0167959502247044,7.349702158749437,4.016544331664542,11.971399585927655
810,13.445372271343798,3.221769401808462,7.9824582942298745,4.383397274967348,12.936682103400816
