minutes,1_pyaes_2000-0-0.0.1,5_pyaes_250-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1,2_pyaes_1500-0-0.0.1
808,1.5166666666666666,5.416666666666667,1.9333333333333333,2.8,1.2333333333333334
809,1.2666666666666666,5.016666666666667,1.5833333333333333,2.7,1.25
810,1.0833333333333333,3.9,1.6333333333333333,2.283333333333333,1.6
