minutes,1_pyaes_2000-0-0.0.1,5_pyaes_250-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1,2_pyaes_1500-0-0.0.1
808,5.402085214833932,1.5300016497512994,1.218621490290832,1.6732504994360886,3.643841348326491
809,4.8882638691094185,1.410942309356903,1.6924503211407573,1.7150430606939955,3.482879489203879
810,4.509804385150231,1.434018924953799,2.008781271980768,1.8891833230762054,3.6457051484894922
