minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1131,4.091950216666667,5.838451066666665,2.654224766666667,1.4555500333333333,0.0
1133,3.6333333333333333,3.183333333333333,2.1166666666666667,1.35,0.0
1134,3.1166666666666667,3.3833333333333333,2.3666666666666667,1.8666666666666667,0.0
1135,3.05,3.6166666666666667,2.45,2.1166666666666667,0.0
1136,3.2,3.183333333333333,1.6166666666666667,1.6,0.0
1137,3.566666666666667,3.7666666666666666,1.8833333333333333,1.9166666666666667,0.0
1138,3.2666666666666666,3.5166666666666666,2.216666666666667,2.1,0.0
1139,3.1166666666666667,3.3,2.7666666666666666,2.65,0.0
1140,3.1,4.083333333333333,2.4166666666666665,2.3833333333333333,0.0
1141,3.4166666666666665,3.6166666666666667,1.8833333333333333,2.8,0.0
1142,3.3,4.983333333333333,2.5,2.3,0.0
1143,3.1166666666666667,3.55,2.2,2.55,0.0
