minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1131,44.41857407202766,40.30015939517869,21.866332194554836,35.79913512467821,0.0
1133,47.19325776897837,41.298788195689426,22.960122861764997,47.43104920349805,0.0
1134,45.261856905090475,40.41506128219232,23.269722525563694,60.587323296572976,0.0
1135,43.17739516735447,39.93901297505715,21.680134845663936,63.66034762345609,0.0
1136,49.38638133989571,39.663623393502895,23.303706120916353,77.57234202713322,0.0
1137,44.61610923357112,39.308136263213925,21.62697795820407,66.77594986599311,0.0
1138,44.55585232780898,37.568261265300215,21.536271331292298,82.84106328455832,0.0
1139,41.513192361938316,36.19003071275734,20.858326480174643,87.79823928698549,0.0
1140,39.77677244035901,37.44890817227297,20.834438008927602,93.65607421342095,0.0
1141,39.91319017152249,37.26775557047999,20.36165096460329,79.63178194213049,0.0
1142,38.82076325040745,36.6471206747989,20.29707538540445,85.91408358777743,0.0
1143,,,,,
