minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1131,21.228285959627094,14.812880759621821,8.756953314702171,20.511649197566285,0.0
1133,23.2788157595891,15.667535242563696,9.490343002108071,28.049258571712603,0.0
1134,22.32226603853112,15.329627454880969,9.616651844080511,35.82328496709614,0.0
1135,20.524160637015992,14.601206428768082,8.635703484441498,36.27903292027883,0.0
1136,24.124387006320568,14.901291606948948,9.538956150158558,45.42905618401404,0.0
1137,21.088917452358388,14.289844123426072,8.566140748367777,37.8408075271416,0.0
1138,21.03869309058301,13.643240797435043,8.521406688218061,46.896172228341804,0.0
1139,18.934483351130766,12.695175986538144,7.9721151777978605,48.00990684739199,0.0
1140,18.19969054417804,13.178199247685033,7.9880914697567125,51.37456308886785,0.0
1141,18.140291783825024,13.026972964821226,7.754746255697292,43.39023380827652,0.0
1142,17.352664371254534,12.598661336852713,7.602603444760374,46.04094068590634,0.0
1143,,,,,
