minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cp
1182,12.155391505358955,42.26345311418042,31.92699377412303,7.518280499085349,0.0
1184,11.72887548408436,36.96937431518091,31.56200330958111,7.96280455071473,0.0
1185,12.204162199839763,36.41981980531045,31.594963762213474,7.858944316233528,0.0
1186,11.329311597408413,38.327853849493934,29.156185613435593,7.487753499637544,0.0
1187,10.918086018400478,39.842465002058745,29.28960562102947,7.245620896936599,0.0
1188,11.280136051282042,35.54301241024398,29.906581078683228,7.567370795282596,0.0
1189,12.406383172581446,39.051307333777615,31.897849289776836,7.942746769798333,0.0
1190,11.362751614955487,40.197644430168715,30.675238418705895,7.097161267344909,0.0
1191,11.482222880751781,38.350559657926546,29.986726340053078,7.302057710371126,0.0
1192,11.861791674180656,37.766639535657326,31.439549679141635,7.7706841834353515,0.0
1193,12.07485146689189,42.031924957989986,32.07725325421106,7.974841544714132,0.0
1194,11.880298337378605,43.30315371041704,31.701198962407283,7.430403953450926,0.0
1195,,,,,
