minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
820,4.686404907376702,6.518086774961799,2.944712462422676,2.3391637439595065,0.0
822,7.57729194987659,10.954457362911846,5.397338404886028,5.412315705061111,0.0
823,5.914207918828575,8.681310139148838,4.764809609289381,4.730349066635649,0.0
824,7.983080365304833,10.391988768063936,5.5698826958705645,5.339230290433585,0.0
825,7.666750233147159,9.82544105607975,5.404019146166679,7.499053045251603,0.0
826,5.4704044432771255,7.071219028941939,4.019130859043225,5.765071708261401,0.0
827,6.724242609369619,8.623236731700773,4.835297753187136,6.639101797982851,0.0
828,6.278042315383357,8.303903185204117,4.238421952979152,5.349098817588542,0.0
829,6.183616691582061,8.664276247828305,4.541947101746539,7.473224045073608,0.0
830,4.732161076466904,6.5351800012922805,3.5792045081566988,8.118937356795183,0.0
831,6.923464061926301,10.286133614501553,5.564081246872653,11.86681184729776,0.0
832,5.582981437244534,7.798290370918306,4.737816817893755,10.053426492667235,0.0
833,4.944354216521801,7.124444043224673,3.817442335583779,8.97086394159148,0.0
834,4.993896326015054,7.0629009466181865,5.2892340291577264,7.279869166226613,0.0
835,0.0,0.0,2.2559530934394507,0.5692384207255081,0.0
