minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
820,1.5028465166666674,1.4457181000000001,1.285538183333333,1.3265113,0.0
822,0.6351583499999999,0.7489793999999999,0.6288715333333337,0.818591116666667,0.0
823,0.6948481666666667,0.9216223166666667,0.73140135,1.2151165000000002,0.0
824,0.7780938333333332,0.5747036500000001,0.6354565833333333,0.8043173333333334,0.0
825,0.8044827000000001,0.6215129166666666,0.8629403333333331,1.5963495499999998,0.0
826,1.1846933833333333,0.7974547333333333,1.0471143333333333,1.7845836666666672,0.0
827,0.7430717333333334,0.7033321833333334,0.8263329166666666,1.3641459500000002,0.0
828,0.5802707,0.6875622,0.5486410666666667,1.5711008499999999,0.0
829,0.8096569500000002,0.5845705166666665,0.6890558666666667,1.3214392666666666,0.0
830,0.96681725,0.6314286333333332,0.8372523166666671,2.7547760000000006,0.0
831,0.77393595,0.7875258000000002,0.5737856,2.2074486333333336,0.0
832,0.8810122666666664,0.9219576166666666,1.35097965,2.460438383333333,0.0
833,1.0480170499999997,1.1069506666666666,0.8656723333333332,2.742957516666667,0.0
834,0.5155000166666668,0.47723669999999996,0.9328824499999999,1.799926483333333,0.0
835,0.0,0.0,0.3118412666666667,0.09182553333333333,0.0
