minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
820,14.128680396907109,15.688916330811109,6.066233542386675,9.702722090976733,0.0
822,15.607905820655567,18.014926783662492,7.596695228817559,15.338571421010043,0.0
823,13.737082370812333,16.098825856754896,7.562369713979719,15.116883986874816,0.0
824,16.95845433709517,17.624850859254792,8.084929804741048,15.605065451932779,0.0
825,17.281486116431136,17.682059324151965,8.323406215949177,23.256661603634274,0.0
826,16.577362616020864,17.108081393708954,8.32228506274829,24.036536620928477,0.0
827,16.966891029674972,17.37161605641632,8.336745786633085,23.048326655917275,0.0
828,16.888181587882215,17.83413071675827,7.7907143588794705,19.79750442764744,0.0
829,16.733304101297335,18.71899165196255,8.398382578404542,27.823920372111324,0.0
830,15.186556287114549,16.744352423924113,7.848754383727435,35.848430970884436,0.0
831,13.080135285280615,15.515006862407636,7.182848332366066,30.845657108399873,0.0
832,15.471982886934015,17.254016606458084,8.97165361158585,38.33231741654083,0.0
833,15.18980127183792,17.474490118634723,8.013632848703907,37.91822174564143,0.0
834,14.57547519110916,16.45801042271722,10.54849311126825,29.233307246519328,0.0
835,0.0,0.0,16.799111178277553,8.535071833994433,0.0
