seconds,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,hw_cpu_hz_mean,hw_cpu_hz_max,hw_cpu_hz_min,hw_cpu_hz_std,hw_cpu0_hz,hw_cpu1_hz,hw_cpu2_hz,hw_cpu3_hz,hw_cpu4_hz,hw_cpu5_hz,hw_cpu6_hz,hw_cpu7_hz,hw_cpu8_hz,hw_cpu9_hz,hw_cpu10_hz,hw_cpu11_hz,kern_cpu_hz_mean,kern_cpu_hz_max,kern_cpu_hz_min,kern_cpu_hz_std,kern_cpu0_hz,kern_cpu1_hz,kern_cpu2_hz,kern_cpu3_hz,kern_cpu4_hz,kern_cpu5_hz,kern_cpu6_hz,kern_cpu7_hz,kern_cpu8_hz,kern_cpu9_hz,kern_cpu10_hz,kern_cpu11_hz,cpu_pct_process,x_rest
73409,21.0,,,38.951002833996746,122.07,0.32339,0.9406,0.0,18505344024.0,15408.0,0.16667045,10.0,16.466136,0.33,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2667470.1666666665,932831.0,3971495.0,1209015.3653650584,1605183.0,932831.0,1647338.0,3842641.0,3917918.0,3971495.0,3804554.0,2354418.0,1420213.0,1083238.0,3532225.0,3897588.0,4.0,17.951002833996746
73410,22.33,,,38.62438110517803,122.02,0.35887,0.8776,0.0,18520817422.0,6650.0,0.18334040000000001,11.0,15.473398,0.33,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506677.0,1088128.0,3908646.0,1043258.822933456,3763660.0,1088128.0,1515495.0,1227138.0,1817987.0,3010092.0,3893623.0,2043866.0,1462571.0,3908646.0,3040959.0,3307959.0,3.9,16.294381105178033
73411,17.1,,,38.13436321512718,122.03,0.31742,0.9552,0.0,18537157572.0,19488.0,0.20000175,12.0,16.34015,0.33,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506677.0,1088128.0,3908646.0,1043258.822933456,3763660.0,1088128.0,1515495.0,1227138.0,1817987.0,3010092.0,3893623.0,2043866.0,1462571.0,3908646.0,3040959.0,3307959.0,3.9,21.03436321512718
73412,19.21,,,35.44837996180226,122.17,0.23615,0.8873,0.0,18549919644.0,6828.0,0.21668525,13.0,12.762072,0.38,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2334526.25,1042552.0,4015304.0,923948.8777271108,1486509.0,2671053.0,2323901.0,1646197.0,1876870.0,1914571.0,2577428.0,4015304.0,1042552.0,1374724.0,3260875.0,3824331.0,4.0,16.23837996180226
73413,18.76,,,34.58607549305487,122.14,0.30948,0.9423,0.0,18564041784.0,8664.0,0.23335048333333336,14.0,14.12214,0.38,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2334526.25,1042552.0,4015304.0,923948.8777271108,1486509.0,2671053.0,2323901.0,1646197.0,1876870.0,1914571.0,2577428.0,4015304.0,1042552.0,1374724.0,3260875.0,3824331.0,4.0,15.82607549305487
73414,17.06,,,36.114214395705055,122.11,0.34284,0.9592,0.0,18577787880.0,13920.0,0.25001246666666666,15.0,13.746096,0.38,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846887.25,884761.0,3192968.0,841311.0898583755,1617608.0,2784524.0,1171520.0,2523948.0,931487.0,2672816.0,884761.0,1348906.0,889338.0,1323030.0,3192968.0,2821741.0,4.0,19.054214395705056
73415,20.45,,,32.19518658422739,122.19,0.25781,0.9228,0.0,18590285052.0,16704.0,0.2666847166666667,16.0,12.497172,0.38,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846887.25,884761.0,3192968.0,841311.0898583755,1617608.0,2784524.0,1171520.0,2523948.0,931487.0,2672816.0,884761.0,1348906.0,889338.0,1323030.0,3192968.0,2821741.0,4.0,11.745186584227394
73416,17.48,,,35.887837150882056,122.11,0.3299,0.9517,0.0,18605243184.0,19524.0,0.28335045000000003,17.0,14.958132,0.43,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2267305.833333333,892114.0,3991476.0,1003881.184373748,1619293.0,896356.0,2020590.0,3376774.0,3523369.0,2475715.0,892114.0,1605362.0,1488778.0,3991476.0,2081829.0,3236014.0,4.0,18.407837150882056
73417,18.35,,,34.52826989808862,122.11,0.28894,0.937,0.0,18618202452.0,12300.0,0.30000886666666665,18.0,12.959268,0.43,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2267305.833333333,892114.0,3991476.0,1003881.184373748,1619293.0,896356.0,2020590.0,3376774.0,3523369.0,2475715.0,892114.0,1605362.0,1488778.0,3991476.0,2081829.0,3236014.0,4.0,16.178269898088615
73418,17.91,,,31.747578652521316,122.12,0.27203,0.9343,0.0,18631692540.0,11136.0,0.31667646666666666,19.0,13.490088,0.43,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1763191.5,857169.0,3176898.0,858816.4767762765,857169.0,3176898.0,3014031.0,1688706.0,1042524.0,2910414.0,1020090.0,869526.0,1168587.0,1234524.0,1623724.0,2552105.0,4.0,13.837578652521316
73419,18.2,,,33.73726934306208,122.07,0.27216,0.9341,0.0,18644858484.0,15228.0,0.33334338333333335,20.0,13.165944,0.43,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1763191.5,857169.0,3176898.0,858816.4767762765,857169.0,3176898.0,3014031.0,1688706.0,1042524.0,2910414.0,1020090.0,869526.0,1168587.0,1234524.0,1623724.0,2552105.0,4.0,15.537269343062082
73420,16.6,,,34.583559370146624,121.83,0.33743,0.9355,0.0,18658233756.0,12396.0,0.35000523333333333,21.0,13.375272,0.43,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1666621.0833333333,874896.0,3370649.0,813333.3456125127,972716.0,3370649.0,2809204.0,1086147.0,1086898.0,2763769.0,874896.0,1344968.0,1863423.0,1166378.0,1080161.0,1580244.0,4.1,17.983559370146622
73421,18.81,,,32.81426320433177,122.14,0.2673,0.9148,0.0,18670495512.0,11544.0,0.3666793333333333,22.0,12.261756,0.43,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1666621.0833333333,874896.0,3370649.0,813333.3456125127,972716.0,3370649.0,2809204.0,1086147.0,1086898.0,2763769.0,874896.0,1344968.0,1863423.0,1166378.0,1080161.0,1580244.0,4.1,14.004263204331775
73422,16.94,,,34.139296695439256,122.09,0.27902,0.9438,0.0,18684146424.0,15900.0,0.38334665,23.0,13.650912,0.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653256.9166666667,874008.0,3660190.0,765243.8943098967,878781.0,1628824.0,3660190.0,1868605.0,1962546.0,2277348.0,1136377.0,1428080.0,1135178.0,874008.0,2052963.0,936183.0,4.1,17.199296695439255
73423,19.96,,,32.09029983654556,122.15,0.23998,0.9144,0.0,18696826428.0,7176.0,0.40000265,24.0,12.680004,0.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653256.9166666667,874008.0,3660190.0,765243.8943098967,878781.0,1628824.0,3660190.0,1868605.0,1962546.0,2277348.0,1136377.0,1428080.0,1135178.0,874008.0,2052963.0,936183.0,4.1,12.13029983654556
73424,18.39,,,35.110952290765,122.08,0.30881,0.9369,0.0,18711351540.0,13116.0,0.4166848166666667,25.0,14.525112,0.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1927934.1666666667,963393.0,3904715.0,821652.1065714525,963393.0,2037364.0,3013348.0,1230797.0,1523658.0,2435977.0,1458937.0,1640301.0,3904715.0,2283346.0,1293235.0,1350139.0,4.1,16.720952290765
73425,24.15,,,34.68361484501232,122.08,0.31853,0.9551,0.0,18724844940.0,8400.0,0.43334069999999997,26.0,13.4934,0.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1927934.1666666667,963393.0,3904715.0,821652.1065714525,963393.0,2037364.0,3013348.0,1230797.0,1523658.0,2435977.0,1458937.0,1640301.0,3904715.0,2283346.0,1293235.0,1350139.0,4.1,10.533614845012323
73426,23.89,,,42.305451324288974,121.96,0.46186,0.9737,0.0,18742467384.0,14736.0,0.4500032,27.0,17.622444,0.37,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227413.583333333,1000115.0,4020965.0,1180125.183307295,1475150.0,1118053.0,1000115.0,4020965.0,1266324.0,4007905.0,1194961.0,1358749.0,2552998.0,3082283.0,3993104.0,1658356.0,4.1,18.415451324288973
73427,20.32,,,42.96984446296182,122.04,0.34509,0.9599,0.0,18760131000.0,10200.0,0.46668513333333334,28.0,17.663616,0.37,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227413.583333333,1000115.0,4020965.0,1180125.183307295,1475150.0,1118053.0,1000115.0,4020965.0,1266324.0,4007905.0,1194961.0,1358749.0,2552998.0,3082283.0,3993104.0,1658356.0,4.2,22.649844462961816
73428,18.95,,,37.60122445555707,122.14,0.3026,0.9153,0.0,18775099236.0,13152.0,0.48334885,29.0,14.968236,0.37,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048870.5833333333,886066.0,3876669.0,1103410.2030692135,1634827.0,1147293.0,1697540.0,3876669.0,3452756.0,2988129.0,1372653.0,892660.0,1824003.0,886066.0,1018521.0,3795330.0,4.1,18.651224455557074
73429,19.93,,,35.03109909177925,122.15,0.29776,0.9287,0.0,18789012048.0,9660.0,0.50001855,30.0,13.912812,0.37,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048870.5833333333,886066.0,3876669.0,1103410.2030692135,1634827.0,1147293.0,1697540.0,3876669.0,3452756.0,2988129.0,1372653.0,892660.0,1824003.0,886066.0,1018521.0,3795330.0,4.1,15.101099091779247
73430,21.68,,,35.59706319193619,122.14,0.28838,0.9343,0.0,18803550948.0,12756.0,0.51668185,31.0,14.5389,0.37,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2650816.5,1326417.0,4041593.0,922331.1124816204,1326417.0,2008821.0,1811588.0,2196523.0,2578572.0,1923548.0,2290815.0,4041593.0,2179965.0,4008500.0,4017320.0,3426136.0,4.1,13.917063191936194
73431,19.0,,,38.120251572383886,122.04,0.3246,0.9551,0.0,18819537012.0,17016.0,0.5333503,32.0,15.986064,0.37,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2650816.5,1326417.0,4041593.0,922331.1124816204,1326417.0,2008821.0,1811588.0,2196523.0,2578572.0,1923548.0,2290815.0,4041593.0,2179965.0,4008500.0,4017320.0,3426136.0,4.2,19.120251572383886
73432,20.43,,,35.75398620252937,121.92,0.34321,0.9484,0.0,18833603028.0,10908.0,0.5500155,33.0,14.066016,0.42,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1830037.25,800059.0,3331948.0,710852.5256711274,1908180.0,2715509.0,2027263.0,1683257.0,2167808.0,1743841.0,2253257.0,800059.0,1226052.0,3331948.0,953432.0,1149841.0,4.1,15.323986202529369
73433,19.52,,,36.90016828722731,122.07,0.32413,0.9576,0.0,18848439792.0,19980.0,0.5666813166666667,34.0,14.836764,0.42,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1830037.25,800059.0,3331948.0,710852.5256711274,1908180.0,2715509.0,2027263.0,1683257.0,2167808.0,1743841.0,2253257.0,800059.0,1226052.0,3331948.0,953432.0,1149841.0,4.1,17.38016828722731
73434,20.52,,,35.89128020576327,122.08,0.28536,0.9411,0.0,18862773000.0,20700.0,0.5833411500000001,35.0,14.333208,0.42,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2218766.1666666665,901044.0,3991933.0,1099192.6912082518,1654578.0,3991933.0,901044.0,3690209.0,1960497.0,1085329.0,2311796.0,3879173.0,1046100.0,1480281.0,1577347.0,3046907.0,4.1,15.371280205763274
73435,18.93,,,36.667790377403755,122.05,0.31413,0.9467,0.0,18878011440.0,11364.0,0.6000128166666666,36.0,15.23844,0.42,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2218766.1666666665,901044.0,3991933.0,1099192.6912082518,1654578.0,3991933.0,901044.0,3690209.0,1960497.0,1085329.0,2311796.0,3879173.0,1046100.0,1480281.0,1577347.0,3046907.0,4.2,17.737790377403755
73436,18.85,,,35.23060196961463,122.07,0.34097,0.9585,0.0,18891963996.0,18312.0,0.6166815666666667,37.0,13.952556,0.38,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941929.8333333333,928174.0,4019104.0,943235.2491318408,1628692.0,4019104.0,1121086.0,1978254.0,2688088.0,3584365.0,1361028.0,928174.0,1729960.0,1193226.0,1406685.0,1664496.0,4.2,16.38060196961463
73437,18.54,,,35.74110063290447,122.09,0.30586,0.934,0.0,18905888928.0,7944.0,0.6333384666666666,38.0,13.924932,0.38,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941929.8333333333,928174.0,4019104.0,943235.2491318408,1628692.0,4019104.0,1121086.0,1978254.0,2688088.0,3584365.0,1361028.0,928174.0,1729960.0,1193226.0,1406685.0,1664496.0,4.2,17.20110063290447
73438,19.25,,,33.57603396196036,122.07,0.25109,0.9239,0.0,18919218408.0,13908.0,0.6500140333333333,39.0,13.32948,0.38,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006801.8333333333,944942.0,3888977.0,1178984.9659381325,1699195.0,3503004.0,3888977.0,1260468.0,3551228.0,3648921.0,944942.0,960621.0,1190108.0,984017.0,1288681.0,1161460.0,4.1,14.326033961960363
73439,19.27,,,35.535094554266685,122.0,0.31862,0.951,0.0,18933431952.0,11676.0,0.6666729,40.0,14.213544,0.38,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006801.8333333333,944942.0,3888977.0,1178984.9659381325,1699195.0,3503004.0,3888977.0,1260468.0,3551228.0,3648921.0,944942.0,960621.0,1190108.0,984017.0,1288681.0,1161460.0,4.2,16.265094554266685
73440,17.87,,,34.94672210247943,122.04,0.28109,0.9187,0.0,18947733876.0,8436.0,0.6833481833333334,41.0,14.301924,0.38,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670391.0,879927.0,3367699.0,774771.542891946,2143119.0,2896242.0,3367699.0,1188964.0,1686964.0,2135164.0,1114057.0,879927.0,909229.0,1078879.0,1467342.0,1177106.0,4.2,17.076722102479426
73441,16.5,,,34.323334376805306,121.98,0.30173,0.9425,0.0,18960921012.0,20208.0,0.7000105666666666,42.0,13.187136,0.38,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670391.0,879927.0,3367699.0,774771.542891946,2143119.0,2896242.0,3367699.0,1188964.0,1686964.0,2135164.0,1114057.0,879927.0,909229.0,1078879.0,1467342.0,1177106.0,4.2,17.823334376805306
73442,19.02,,,31.631186283870953,122.12,0.23388,0.8917,0.0,18973001196.0,9924.0,0.7166814833333334,43.0,12.080184,0.43,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2546826.083333333,902286.0,4047535.0,1016670.3723854696,939909.0,3241004.0,3255325.0,902286.0,2921517.0,2102972.0,1701786.0,2049762.0,2185098.0,4047535.0,3289654.0,3925065.0,4.2,12.611186283870953
73443,20.77,,,33.844341226757415,122.02,0.26158,0.9044,0.0,18987098412.0,11004.0,0.7333466333333334,44.0,14.097216,0.43,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2546826.083333333,902286.0,4047535.0,1016670.3723854696,939909.0,3241004.0,3255325.0,902286.0,2921517.0,2102972.0,1701786.0,2049762.0,2185098.0,4047535.0,3289654.0,3925065.0,4.2,13.074341226757415
73444,18.2,,,36.38387442854445,122.0,0.33071,0.948,0.0,19002182712.0,10596.0,0.7500182,45.0,15.0843,0.43,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091906.9166666667,915118.0,4013474.0,1056513.7419413484,1314392.0,1116975.0,1010104.0,4013474.0,2778154.0,3949890.0,2140268.0,2024868.0,915118.0,986074.0,2098862.0,2754704.0,4.2,18.183874428544453
73445,19.43,,,35.47246125029352,122.02,0.3545,0.9285,0.0,19015647384.0,6240.0,0.7666803166666667,46.0,13.464672,0.43,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091906.9166666667,915118.0,4013474.0,1056513.7419413484,1314392.0,1116975.0,1010104.0,4013474.0,2778154.0,3949890.0,2140268.0,2024868.0,915118.0,986074.0,2098862.0,2754704.0,4.2,16.04246125029352
73446,22.0,,,35.57562874619548,122.05,0.32645,0.9441,0.0,19030003620.0,11904.0,0.7833490666666666,47.0,14.356236,0.48,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1987056.75,838373.0,3644198.0,988851.8890345448,2413269.0,2725764.0,931295.0,845881.0,1785430.0,3644198.0,1064880.0,2384335.0,1003732.0,838373.0,3019492.0,3188032.0,4.2,13.575628746195477
73447,19.77,,,37.80406276196153,121.99,0.32923,0.9545,0.0,19046064096.0,20652.0,0.8000085333333333,48.0,16.060476,0.48,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1987056.75,838373.0,3644198.0,988851.8890345448,2413269.0,2725764.0,931295.0,845881.0,1785430.0,3644198.0,1064880.0,2384335.0,1003732.0,838373.0,3019492.0,3188032.0,4.2,18.034062761961533
73448,18.93,,,36.76070086914696,122.02,0.32057,0.922,0.0,19060662888.0,10008.0,0.8166822833333334,49.0,14.598792,0.48,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2098795.5,899327.0,4051161.0,1075574.9664688262,1014415.0,2741828.0,1620249.0,1735829.0,2034363.0,987883.0,1790054.0,899327.0,1138816.0,3540139.0,3631482.0,4051161.0,4.2,17.83070086914696
73449,20.55,,,35.63512687868218,121.98,0.34308,0.9391,0.0,19074543012.0,12396.0,0.8333378499999999,50.0,13.880124,0.48,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2098795.5,899327.0,4051161.0,1075574.9664688262,1014415.0,2741828.0,1620249.0,1735829.0,2034363.0,987883.0,1790054.0,899327.0,1138816.0,3540139.0,3631482.0,4051161.0,4.2,15.085126878682178
73450,21.3,,,37.047569063571586,122.09,0.32599,0.9565,0.0,19089451524.0,14016.0,0.8500172500000001,51.0,14.908512,0.48,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561933.833333333,878066.0,4032738.0,1187086.5993551773,3975479.0,4032738.0,942638.0,1263433.0,3278416.0,2004934.0,1847302.0,4016843.0,878066.0,3029044.0,1769057.0,3705256.0,4.2,15.747569063571586
73451,17.75,,,37.81110193216354,122.07,0.3335,0.9365,0.0,19105262748.0,9384.0,0.8666796,52.0,15.811224,0.48,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561933.833333333,878066.0,4032738.0,1187086.5993551773,3975479.0,4032738.0,942638.0,1263433.0,3278416.0,2004934.0,1847302.0,4016843.0,878066.0,3029044.0,1769057.0,3705256.0,4.2,20.061101932163538
73452,21.99,,,33.59720287391247,122.1,0.27696,0.9328,0.0,19118077536.0,21288.0,0.8833467333333334,53.0,12.814788,0.44,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2323520.25,937833.0,4033795.0,1181758.9948851755,937833.0,1343026.0,1227194.0,1599714.0,3008290.0,944224.0,3421120.0,3347983.0,3119534.0,1047061.0,4033795.0,3852469.0,4.2,11.607202873912474
