,timestamp,socket,cpu,INSTRUCTION_RETIRED,LLC_MISSES,UNHALTED_CORE_CYCLES,UNHALTED_REFERENCE_CYCLES,time_enabled,time_running,target,Contr,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,hw_cpu_hz_mean,hw_cpu_hz_max,hw_cpu_hz_min,hw_cpu_hz_std,hw_cpu0_hz,hw_cpu1_hz,hw_cpu2_hz,hw_cpu3_hz,hw_cpu4_hz,hw_cpu5_hz,hw_cpu6_hz,hw_cpu7_hz,hw_cpu8_hz,hw_cpu9_hz,hw_cpu10_hz,hw_cpu11_hz,kern_cpu_hz_mean,kern_cpu_hz_max,kern_cpu_hz_min,kern_cpu_hz_std,kern_cpu0_hz,kern_cpu1_hz,kern_cpu2_hz,kern_cpu3_hz,kern_cpu4_hz,kern_cpu5_hz,kern_cpu6_hz,kern_cpu7_hz,kern_cpu8_hz,kern_cpu9_hz,kern_cpu10_hz,kern_cpu11_hz,cpu_pct_process,cpu_time_process,x_rest
0,2023-04-17 20:24:27.547,0.0,66.0,0.00023554966666666666,7.133333333333334e-08,0.000110729,8.0132e-05,93719.0,93719.0,image_processing-0-0.0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2023-04-17 20:24:27.547,0.0,66.0,4.498496251333333,0.011162909333333334,3.0043042719999997,2.478380762,458900403.5,458900403.5,os_cp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2023-04-17 20:24:28.548,0.0,66.0,8.185173409666668,0.032021655,7.258405817,5.38310591,0.0,0.0,os_cp,0.0,51.5,0.0,0.0,53.84804436386299,121.77,0.64643,0.9736,0.0,19366977384.0,45432.0,1.15000615,69.0,27.457188,0.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4072844.0833333335,4035279.0,4091663.0,17611.36030359539,4053676.0,4086577.0,4086125.0,4077294.0,4046780.0,4072991.0,4091663.0,4081727.0,4084093.0,4090025.0,4067899.0,4035279.0,4.2,00:00:03,2.3480443638629893
3,2023-04-17 20:24:28.548,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,video_processing-0-0.0.1,2.0,51.5,0.0,0.0,53.84804436386299,121.77,0.64643,0.9736,0.0,19366977384.0,45432.0,1.15000615,69.0,27.457188,0.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4072844.0833333335,4035279.0,4091663.0,17611.36030359539,4053676.0,4086577.0,4086125.0,4077294.0,4046780.0,4072991.0,4091663.0,4081727.0,4084093.0,4090025.0,4067899.0,4035279.0,4.2,00:00:03,2.3480443638629893
4,2023-04-17 20:24:28.548,0.0,132.0,1.565644289,0.010599988333333333,1.230806091,0.911304732,917707088.0,917707088.0,dd-0-0.0.1,2.0,51.5,0.0,0.0,53.84804436386299,121.77,0.64643,0.9736,0.0,19366977384.0,45432.0,1.15000615,69.0,27.457188,0.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4072844.0833333335,4035279.0,4091663.0,17611.36030359539,4053676.0,4086577.0,4086125.0,4077294.0,4046780.0,4072991.0,4091663.0,4081727.0,4084093.0,4090025.0,4067899.0,4035279.0,4.2,00:00:03,2.3480443638629893
5,2023-04-17 20:24:28.548,0.0,66.0,0.18165808333333333,0.000939714,0.141204716,0.10366694,106983217.0,106983217.0,image_processing-0-0.0.1,1.0,51.5,0.0,0.0,53.84804436386299,121.77,0.64643,0.9736,0.0,19366977384.0,45432.0,1.15000615,69.0,27.457188,0.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4072844.0833333335,4035279.0,4091663.0,17611.36030359539,4053676.0,4086577.0,4086125.0,4077294.0,4046780.0,4072991.0,4091663.0,4081727.0,4084093.0,4090025.0,4067899.0,4035279.0,4.2,00:00:03,2.3480443638629893
6,2023-04-17 20:24:29.548,0.0,66.0,3.988298876000001,0.018572984,4.003503441666666,2.971331818,550389492.5,550389492.5,os_cp,0.0,52.25,0.0,0.0,75.8124239517635,121.74,0.66211,0.9781,0.0,19405491204.0,71472.0,1.1666812833333333,70.0,38.51382,0.5,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4047151.75,3970605.0,4089045.0,36312.04527913798,4087065.0,4069330.0,4089045.0,4087616.0,3970605.0,4052090.0,4055552.0,4013329.0,4003382.0,4072998.0,4021720.0,4043089.0,4.3,00:00:03,23.562423951763506
7,2023-04-17 20:24:29.548,0.0,66.0,4.048970154,0.005784691,1.3422263646666666,0.985576826,1095516012.0,1095516012.0,image_processing-0-0.0.1,1.0,52.25,0.0,0.0,75.8124239517635,121.74,0.66211,0.9781,0.0,19405491204.0,71472.0,1.1666812833333333,70.0,38.51382,0.5,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4047151.75,3970605.0,4089045.0,36312.04527913798,4087065.0,4069330.0,4089045.0,4087616.0,3970605.0,4052090.0,4055552.0,4013329.0,4003382.0,4072998.0,4021720.0,4043089.0,4.3,00:00:03,23.562423951763506
8,2023-04-17 20:24:29.548,0.0,132.0,3.5412149763333334,0.015803737666666668,2.2343463613333334,1.639921712,2569996477.0,2569996477.0,dd-0-0.0.1,3.0,52.25,0.0,0.0,75.8124239517635,121.74,0.66211,0.9781,0.0,19405491204.0,71472.0,1.1666812833333333,70.0,38.51382,0.5,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4047151.75,3970605.0,4089045.0,36312.04527913798,4087065.0,4069330.0,4089045.0,4087616.0,3970605.0,4052090.0,4055552.0,4013329.0,4003382.0,4072998.0,4021720.0,4043089.0,4.3,00:00:03,23.562423951763506
9,2023-04-17 20:24:29.548,0.0,132.0,0.006406091333333333,0.00012602566666666668,0.013017428333333334,0.009619558,9782616.0,9782616.0,video_processing-0-0.0.1,2.0,52.25,0.0,0.0,75.8124239517635,121.74,0.66211,0.9781,0.0,19405491204.0,71472.0,1.1666812833333333,70.0,38.51382,0.5,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4047151.75,3970605.0,4089045.0,36312.04527913798,4087065.0,4069330.0,4089045.0,4087616.0,3970605.0,4052090.0,4055552.0,4013329.0,4003382.0,4072998.0,4021720.0,4043089.0,4.3,00:00:03,23.562423951763506
10,2023-04-17 20:24:30.548,0.0,66.0,3.434134887333334,0.014351071333333326,3.028782128,2.281507306,438370704.0,438370704.0,os_cp,0.0,43.73,0.0,0.0,82.70029409081843,121.72,0.70893,0.9769,0.0,19444183416.0,39324.0,1.1833349166666667,71.0,38.692212,0.5,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4047151.75,3970605.0,4089045.0,36312.04527913798,4087065.0,4069330.0,4089045.0,4087616.0,3970605.0,4052090.0,4055552.0,4013329.0,4003382.0,4072998.0,4021720.0,4043089.0,4.3,00:00:03,38.970294090818435
11,2023-04-17 20:24:30.548,0.0,132.0,0.004888838666666667,6.980633333333332e-05,0.006651956,0.004937712,16737768.0,16737768.0,video_processing-0-0.0.1,2.0,43.73,0.0,0.0,82.70029409081843,121.72,0.70893,0.9769,0.0,19444183416.0,39324.0,1.1833349166666667,71.0,38.692212,0.5,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4047151.75,3970605.0,4089045.0,36312.04527913798,4087065.0,4069330.0,4089045.0,4087616.0,3970605.0,4052090.0,4055552.0,4013329.0,4003382.0,4072998.0,4021720.0,4043089.0,4.3,00:00:03,38.970294090818435
12,2023-04-17 20:24:30.548,0.0,66.0,1.0067440256666667,0.0009263136666666666,0.273269509,0.20074535,1296621303.0,1296621303.0,image_processing-0-0.0.1,2.0,43.73,0.0,0.0,82.70029409081843,121.72,0.70893,0.9769,0.0,19444183416.0,39324.0,1.1833349166666667,71.0,38.692212,0.5,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4047151.75,3970605.0,4089045.0,36312.04527913798,4087065.0,4069330.0,4089045.0,4087616.0,3970605.0,4052090.0,4055552.0,4013329.0,4003382.0,4072998.0,4021720.0,4043089.0,4.3,00:00:03,38.970294090818435
13,2023-04-17 20:24:30.548,0.0,198.0,3.3684137966666667,0.019581610666666666,2.2315818363333335,1.643968378,4224010566.0,4224010566.0,dd-0-0.0.1,2.0,43.73,0.0,0.0,82.70029409081843,121.72,0.70893,0.9769,0.0,19444183416.0,39324.0,1.1833349166666667,71.0,38.692212,0.5,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4047151.75,3970605.0,4089045.0,36312.04527913798,4087065.0,4069330.0,4089045.0,4087616.0,3970605.0,4052090.0,4055552.0,4013329.0,4003382.0,4072998.0,4021720.0,4043089.0,4.3,00:00:03,38.970294090818435
14,2023-04-17 20:24:31.549,0.0,132.0,4.192633333333333e-05,6.089999999999999e-06,0.0006523886666666667,0.00048640799999999997,1297141022.0,1297141022.0,image_processing-0-0.0.1,1.0,55.73,0.0,0.0,72.09649891120549,121.84,0.59796,0.971,0.0,19475210286.0,107922.0,1.2000205166666666,72.0,31.02687,1.1,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3880943.5,2064968.0,4086283.0,547937.3380444611,4053731.0,4028959.0,2064968.0,3995084.0,4033293.0,4053943.0,4045470.0,4043687.0,4086283.0,4065524.0,4055094.0,4045286.0,4.3,00:00:03,16.36649891120549
15,2023-04-17 20:24:31.549,0.0,198.0,4.941551922,0.011642391333333333,2.3784749906666667,1.7470366679999998,1772457944.0,1772457944.0,video_processing-0-0.0.1,4.0,55.73,0.0,0.0,72.09649891120549,121.84,0.59796,0.971,0.0,19475210286.0,107922.0,1.2000205166666666,72.0,31.02687,1.1,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3880943.5,2064968.0,4086283.0,547937.3380444611,4053731.0,4028959.0,2064968.0,3995084.0,4033293.0,4053943.0,4045470.0,4043687.0,4086283.0,4065524.0,4055094.0,4045286.0,4.3,00:00:03,16.36649891120549
16,2023-04-17 20:24:31.549,0.0,66.0,6.593174366666666,0.02011432066666667,5.818238466,4.29762203,1077575787.5,1077575787.5,os_cp,0.0,55.73,0.0,0.0,72.09649891120549,121.84,0.59796,0.971,0.0,19475210286.0,107922.0,1.2000205166666666,72.0,31.02687,1.1,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3880943.5,2064968.0,4086283.0,547937.3380444611,4053731.0,4028959.0,2064968.0,3995084.0,4033293.0,4053943.0,4045470.0,4043687.0,4086283.0,4065524.0,4055094.0,4045286.0,4.3,00:00:03,16.36649891120549
17,2023-04-17 20:24:31.549,0.0,198.0,2.411579010666667,0.010506985333333333,1.625142516,1.1954230080000001,5429028760.0,5429028760.0,dd-0-0.0.1,2.0,55.73,0.0,0.0,72.09649891120549,121.84,0.59796,0.971,0.0,19475210286.0,107922.0,1.2000205166666666,72.0,31.02687,1.1,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3880943.5,2064968.0,4086283.0,547937.3380444611,4053731.0,4028959.0,2064968.0,3995084.0,4033293.0,4053943.0,4045470.0,4043687.0,4086283.0,4065524.0,4055094.0,4045286.0,4.3,00:00:03,16.36649891120549
18,2023-04-17 20:24:32.549,0.0,132.0,2.2527666666666668e-05,3.8e-06,0.00014277533333333334,0.00010452000000000001,1297278982.0,1297278982.0,image_processing-0-0.0.1,1.0,56.52,0.0,0.0,82.56438998858043,121.86,0.55312,0.9721,0.0,19517593692.0,30132.0,1.2166730833333332,73.0,42.383406,1.1,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3880943.5,2064968.0,4086283.0,547937.3380444611,4053731.0,4028959.0,2064968.0,3995084.0,4033293.0,4053943.0,4045470.0,4043687.0,4086283.0,4065524.0,4055094.0,4045286.0,4.3,00:00:03,26.044389988580427
19,2023-04-17 20:24:32.549,0.0,330.0,6.757827904666666,0.014635189,2.6967226253333334,1.981542524,3761407585.0,3761407585.0,video_processing-0-0.0.1,5.0,56.52,0.0,0.0,82.56438998858043,121.86,0.55312,0.9721,0.0,19517593692.0,30132.0,1.2166730833333332,73.0,42.383406,1.1,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3880943.5,2064968.0,4086283.0,547937.3380444611,4053731.0,4028959.0,2064968.0,3995084.0,4033293.0,4053943.0,4045470.0,4043687.0,4086283.0,4065524.0,4055094.0,4045286.0,4.3,00:00:03,26.044389988580427
20,2023-04-17 20:24:32.549,0.0,198.0,6.467533333333333e-05,7.651666666666667e-06,0.0007411406666666667,0.0005681519999999999,5429683096.0,5429683096.0,dd-0-0.0.1,0.0,56.52,0.0,0.0,82.56438998858043,121.86,0.55312,0.9721,0.0,19517593692.0,30132.0,1.2166730833333332,73.0,42.383406,1.1,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3880943.5,2064968.0,4086283.0,547937.3380444611,4053731.0,4028959.0,2064968.0,3995084.0,4033293.0,4053943.0,4045470.0,4043687.0,4086283.0,4065524.0,4055094.0,4045286.0,4.3,00:00:03,26.044389988580427
21,2023-04-17 20:24:32.549,0.0,66.0,7.416321259666666,0.02008327533333333,5.434233702333332,4.023722975999999,2065498322.0,2065498322.0,os_cp,0.0,56.52,0.0,0.0,82.56438998858043,121.86,0.55312,0.9721,0.0,19517593692.0,30132.0,1.2166730833333332,73.0,42.383406,1.1,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3880943.5,2064968.0,4086283.0,547937.3380444611,4053731.0,4028959.0,2064968.0,3995084.0,4033293.0,4053943.0,4045470.0,4043687.0,4086283.0,4065524.0,4055094.0,4045286.0,4.3,00:00:03,26.044389988580427
22,2023-04-17 20:24:33.550,0.0,132.0,0.009624258333333333,7.044366666666667e-05,0.008332420666666666,0.006111378,1303504844.0,1303504844.0,image_processing-0-0.0.1,2.0,68.11,0.0,0.0,81.79065793625814,121.81,0.63038,0.979,0.0,19558591920.0,28692.0,1.2333427833333335,74.0,40.998228,1.1,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4088072.75,4073773.0,4095652.0,6761.331095834607,4088091.0,4089725.0,4073773.0,4087485.0,4094824.0,4092149.0,4093817.0,4095503.0,4083356.0,4084233.0,4095652.0,4078265.0,4.4,00:00:03,13.680657936258143
23,2023-04-17 20:24:33.550,0.0,198.0,4.165e-05,6.339666666666666e-06,0.000410633,0.000313638,5430040798.0,5430040798.0,dd-0-0.0.1,0.0,68.11,0.0,0.0,81.79065793625814,121.81,0.63038,0.979,0.0,19558591920.0,28692.0,1.2333427833333335,74.0,40.998228,1.1,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4088072.75,4073773.0,4095652.0,6761.331095834607,4088091.0,4089725.0,4073773.0,4087485.0,4094824.0,4092149.0,4093817.0,4095503.0,4083356.0,4084233.0,4095652.0,4078265.0,4.4,00:00:03,13.680657936258143
