minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cp
1215,4.386160483333334,12.423006216666668,5.355480816666671,2.184541283333333,0.0
1217,1.9253508500000003,6.2895210000000015,2.460105616666666,1.2444883499999995,0.0
1218,1.9975279666666665,5.504437733333333,2.8796482,1.2329923,0.0
1219,2.328664966666667,6.281276866666667,2.788923633333334,1.4163389000000002,0.0
1220,1.5268561000000003,6.645808633333334,2.8447157833333336,1.1075098833333332,0.0
1221,1.8868155166666667,8.359311283333334,3.1218010166666676,1.2946981666666668,0.0
1222,2.138521016666667,5.466835933333331,2.4672448999999994,1.1577039666666666,0.0
1223,2.3937104166666665,8.658889716666666,2.2580455166666673,1.0398822666666667,0.0
1224,2.426780316666667,6.954839266666666,3.3301043666666668,1.1209916666666664,0.0
1225,2.5258349500000006,6.21286175,3.0599864,1.2493134333333333,0.0
1226,2.1660416499999995,6.9022681499999985,2.6143057833333336,1.2900519500000007,0.0
1227,2.5710014999999995,7.509033133333332,2.584612549999999,1.0722475166666667,0.0
1228,2.263847733333333,6.204937233333335,2.351597583333334,0.9012616499999999,0.0
