minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cp
1215,13.836045505014791,34.29058692693406,31.941899920551517,6.233113357651595,0.0
1217,13.347763024199955,31.474329290159755,31.758866514720154,6.722772814825397,0.0
1218,14.23005634189173,31.146219822118656,32.01745820182313,6.711803316853045,0.0
1219,13.199400504734262,34.20496036507578,30.275857665162636,6.610776037037756,0.0
1220,12.854750137069368,32.44066460596398,30.13574710373897,6.409223650044349,0.0
1221,12.62801744113836,30.439753842595707,29.365609188891955,6.268314131347139,0.0
1222,13.499778817502726,32.78557777216669,30.922019842897836,6.517272538637748,0.0
1223,13.16964967097679,31.141363339144572,30.62220661220346,6.0487844907423804,0.0
1224,13.243175505453122,30.84241000481763,29.92373109636114,6.160285211054715,0.0
1225,13.327184274719185,31.187602361257255,30.754844699151885,6.478270300552511,0.0
1226,13.274913044360197,33.62641932158126,31.32201507785102,6.589877526706762,0.0
1227,13.10214890373583,34.27455863818902,30.632831277111627,6.110335832921094,0.0
1228,,,,,
