minutes,dd-0-0.0.1,image_processing-0-0.0.1,video_processing-0-0.0.1
55,13.236371733486767,25.266604187697286,55.620013285220345
56,14.244521042732844,23.029832708762964,56.54750115852323
57,12.849072857059221,23.832267734010145,38.29307242356188
58,11.45630115554951,24.18895652564239,44.001036600127165
59,16.747447005322897,23.507795435751024,38.03501895897622
60,18.420947690529502,28.686084944142895,40.92119928129665
61,6.787251795610391,17.269372554896115,51.124096778469536
