timestamp,sensor,target,power,socket,formula,predict,ratio,scope
1677612641089,sensor,global,0.04141312449149816,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.04141312449149816,1.0,cpu
1677612642090,sensor,global,0.0226088097437104,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.0226088097437104,1.0,cpu
1677612643090,sensor,global,0.023128438833609433,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.023128438833609433,1.0,cpu
1677612644091,sensor,global,0.03258925089882924,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.03258925089882924,1.0,cpu
1677612645091,sensor,global,0.03646269563582556,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.03646269563582556,1.0,cpu
1677612646091,sensor,global,0.024053503237916128,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.024053503237916128,1.0,cpu
1677612647092,sensor,global,0.02526357796681812,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.02526357796681812,1.0,cpu
1677612648092,sensor,global,0.021766241198566506,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.021766241198566506,1.0,cpu
1677612649093,sensor,global,0.02979170659106209,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.02979170659106209,1.0,cpu
1677612650093,sensor,global,0.027120208912114294,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.027120208912114294,1.0,cpu
1677612651093,sensor,global,0.02246610138964141,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.02246610138964141,1.0,cpu
1677612652094,sensor,global,0.028043647782250294,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.028043647782250294,1.0,cpu
1677612653094,sensor,global,0.02356069546183357,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,0.02356069546183357,1.0,cpu
1677612654124,sensor,global,15.027731392726595,0,bc76fd574e1516d03da161c3aa6c1a3336c44cc6,15.027731392726595,1.0,cpu
1677612655125,sensor,global,5.60057078576833,0,52828ed4efa4a14b7b5afd21a0dd1ed6422cbe0f,5.60057078576833,1.0,cpu
1677612656125,sensor,global,0.47833735631096397,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.47833735631096397,1.0,cpu
1677612657126,sensor,global,0.2784829968462164,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.2784829968462164,1.0,cpu
1677612658127,sensor,global,0.14546457055385886,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.14546457055385886,1.0,cpu
1677612659127,sensor,global,0.15193732452812725,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.15193732452812725,1.0,cpu
1677612660172,sensor,global,0.6577795263336468,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.6577795263336468,1.0,cpu
1677612661172,sensor,global,0.5808556349606153,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.5808556349606153,1.0,cpu
1677612662173,sensor,global,0.686580182068462,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.686580182068462,1.0,cpu
1677612663180,sensor,global,0.5154483963621137,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.5154483963621137,1.0,cpu
1677612664181,sensor,global,0.8718214491536054,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.8718214491536054,1.0,cpu
1677612665181,sensor,global,1.1770986082336468,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.1770986082336468,1.0,cpu
1677612666182,sensor,global,0.9367795711582891,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.9367795711582891,1.0,cpu
1677612667183,sensor,global,0.847953074744606,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.847953074744606,1.0,cpu
1677612668184,sensor,global,0.6222553223327263,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.6222553223327263,1.0,cpu
1677612669186,sensor,global,1.2444319879532177,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.2444319879532177,1.0,cpu
1677612670186,sensor,global,1.3327147791687184,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.3327147791687184,1.0,cpu
1677612671188,sensor,global,1.1040912420317794,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.1040912420317794,1.0,cpu
1677612672188,sensor,global,0.7492024206170476,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.7492024206170476,1.0,cpu
1677612673189,sensor,global,0.5510991248442632,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.5510991248442632,1.0,cpu
1677612674190,sensor,global,0.8714923788390985,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.8714923788390985,1.0,cpu
1677612675191,sensor,global,1.330844654997155,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.330844654997155,1.0,cpu
1677612676192,sensor,global,1.1123236454523062,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.1123236454523062,1.0,cpu
1677612677193,sensor,global,0.7326342414743718,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.7326342414743718,1.0,cpu
1677612678193,sensor,global,0.35593535317866126,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.35593535317866126,1.0,cpu
1677612679194,sensor,global,0.6391053308029875,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.6391053308029875,1.0,cpu
1677612680195,sensor,global,0.8687042798649809,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.8687042798649809,1.0,cpu
1677612681196,sensor,global,0.848432332847183,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.848432332847183,1.0,cpu
1677612682197,sensor,global,0.8897843811248303,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.8897843811248303,1.0,cpu
1677612683198,sensor,global,0.34360074084241526,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.34360074084241526,1.0,cpu
1677612684198,sensor,global,0.36971606971170784,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.36971606971170784,1.0,cpu
1677612685199,sensor,global,0.3623566563425045,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.3623566563425045,1.0,cpu
1677612686200,sensor,global,0.3560151172509456,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.3560151172509456,1.0,cpu
1677612687201,sensor,global,0.528191788875493,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.528191788875493,1.0,cpu
1677612688202,sensor,global,0.9495322426648158,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.9495322426648158,1.0,cpu
1677612689202,sensor,global,0.8179591289662063,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.8179591289662063,1.0,cpu
1677612690203,sensor,global,0.5048308762906182,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.5048308762906182,1.0,cpu
1677612691204,sensor,global,0.1894994243156857,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.1894994243156857,1.0,cpu
1677612692204,sensor,global,0.5313817605234643,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.5313817605234643,1.0,cpu
1677612693205,sensor,global,0.8624225240860643,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.8624225240860643,1.0,cpu
1677612694206,sensor,global,0.7906589257786878,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.7906589257786878,1.0,cpu
1677612695208,sensor,global,0.5360190184053526,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.5360190184053526,1.0,cpu
1677612696209,sensor,global,1.1174885383813982,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.1174885383813982,1.0,cpu
1677612697210,sensor,global,1.006119439165597,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.006119439165597,1.0,cpu
1677612698210,sensor,global,0.9393962132861018,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.9393962132861018,1.0,cpu
1677612699211,sensor,global,0.9161945175796467,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.9161945175796467,1.0,cpu
1677612700212,sensor,global,0.8436192122825668,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.8436192122825668,1.0,cpu
1677612701213,sensor,global,0.7206409387343728,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.7206409387343728,1.0,cpu
1677612702214,sensor,global,0.9975240078719514,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.9975240078719514,1.0,cpu
1677612703214,sensor,global,1.139864188027542,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.139864188027542,1.0,cpu
1677612704215,sensor,global,1.1596734769224277,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.1596734769224277,1.0,cpu
1677612705216,sensor,global,1.512422938883075,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.512422938883075,1.0,cpu
1677612706217,sensor,global,1.3836465230729862,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.3836465230729862,1.0,cpu
1677612707218,sensor,global,1.0510846192947256,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.0510846192947256,1.0,cpu
1677612708219,sensor,global,0.7876641080962679,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.7876641080962679,1.0,cpu
1677612709220,sensor,global,1.1192306894745336,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.1192306894745336,1.0,cpu
1677612710221,sensor,global,0.9280367345290215,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.9280367345290215,1.0,cpu
1677612711222,sensor,global,0.9925475468894676,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.9925475468894676,1.0,cpu
1677612712223,sensor,global,0.766898623970921,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.766898623970921,1.0,cpu
1677612713223,sensor,global,0.8239538103164232,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.8239538103164232,1.0,cpu
1677612714224,sensor,global,0.6411258189151543,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.6411258189151543,1.0,cpu
1677612715225,sensor,global,0.8301154556134536,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.8301154556134536,1.0,cpu
1677612716227,sensor,global,1.0494704962088404,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.0494704962088404,1.0,cpu
1677612717228,sensor,global,1.2675984224053958,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.2675984224053958,1.0,cpu
1677612718229,sensor,global,1.3862487299491009,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.3862487299491009,1.0,cpu
1677612719230,sensor,global,1.3475980788498119,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.3475980788498119,1.0,cpu
1677612720232,sensor,global,1.5040373097748745,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.5040373097748745,1.0,cpu
1677612721233,sensor,global,1.7807478295006602,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.7807478295006602,1.0,cpu
1677612722234,sensor,global,1.6187648066013482,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.6187648066013482,1.0,cpu
1677612723235,sensor,global,1.097667828394424,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.097667828394424,1.0,cpu
1677612724236,sensor,global,0.7938155891346139,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.7938155891346139,1.0,cpu
1677612725237,sensor,global,1.12312726733038,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.12312726733038,1.0,cpu
1677612726237,sensor,global,1.0660078691716028,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.0660078691716028,1.0,cpu
1677612727239,sensor,global,0.9998307720586705,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.9998307720586705,1.0,cpu
1677612728240,sensor,global,1.0885090074302837,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.0885090074302837,1.0,cpu
1677612729241,sensor,global,0.9169037692285653,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.9169037692285653,1.0,cpu
1677612730241,sensor,global,0.9693725121836207,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.9693725121836207,1.0,cpu
1677612731242,sensor,global,1.0506039517563386,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.0506039517563386,1.0,cpu
1677612732243,sensor,global,0.9434323634990629,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.9434323634990629,1.0,cpu
1677612733244,sensor,global,1.22944978497097,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.22944978497097,1.0,cpu
1677612734245,sensor,global,1.0071787706366022,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.0071787706366022,1.0,cpu
1677612735246,sensor,global,1.1665108142412144,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.1665108142412144,1.0,cpu
1677612736247,sensor,global,1.3772903393300948,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.3772903393300948,1.0,cpu
1677612737248,sensor,global,1.1467954292671967,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.1467954292671967,1.0,cpu
1677612738249,sensor,global,0.7983963290788929,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.7983963290788929,1.0,cpu
1677612739250,sensor,global,0.9729400119976515,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.9729400119976515,1.0,cpu
1677612740251,sensor,global,1.4972727207383503,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.4972727207383503,1.0,cpu
1677612741252,sensor,global,1.402365857932408,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.402365857932408,1.0,cpu
1677612742253,sensor,global,1.420268210278844,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.420268210278844,1.0,cpu
1677612743254,sensor,global,1.5419438521944069,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.5419438521944069,1.0,cpu
1677612744255,sensor,global,1.2430207906590687,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.2430207906590687,1.0,cpu
1677612745255,sensor,global,1.0377720648923576,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.0377720648923576,1.0,cpu
1677612746256,sensor,global,0.48208479962122247,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.48208479962122247,1.0,cpu
1677612747257,sensor,global,0.9358572106297585,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.9358572106297585,1.0,cpu
1677612748258,sensor,global,1.0738606700969444,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.0738606700969444,1.0,cpu
1677612749259,sensor,global,1.0663453223247559,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.0663453223247559,1.0,cpu
1677612750260,sensor,global,0.9417682853492166,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.9417682853492166,1.0,cpu
1677612751261,sensor,global,0.9358258910397459,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.9358258910397459,1.0,cpu
1677612752263,sensor,global,0.8279938392900181,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.8279938392900181,1.0,cpu
1677612753264,sensor,global,0.6082354509662904,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.6082354509662904,1.0,cpu
1677612754266,sensor,global,0.7694298125374632,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.7694298125374632,1.0,cpu
1677612755268,sensor,global,1.0053847513082348,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.0053847513082348,1.0,cpu
1677612756269,sensor,global,1.1242401169361826,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.1242401169361826,1.0,cpu
1677612757270,sensor,global,1.3456528304893012,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.3456528304893012,1.0,cpu
1677612758273,sensor,global,1.7226427413191663,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.7226427413191663,1.0,cpu
1677612759274,sensor,global,1.349389310403032,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.349389310403032,1.0,cpu
1677612760276,sensor,global,0.925179981468826,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.925179981468826,1.0,cpu
1677612761277,sensor,global,0.9104981816346358,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.9104981816346358,1.0,cpu
1677612762277,sensor,global,0.8938759974699735,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.8938759974699735,1.0,cpu
1677612763278,sensor,global,0.6713611009687026,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.6713611009687026,1.0,cpu
1677612764279,sensor,global,0.6677319856661821,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.6677319856661821,1.0,cpu
1677612765279,sensor,global,0.7269134627843774,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.7269134627843774,1.0,cpu
1677612766280,sensor,global,0.4325637176941004,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.4325637176941004,1.0,cpu
1677612767281,sensor,global,0.4475806533821813,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.4475806533821813,1.0,cpu
1677612768281,sensor,global,0.33099091301467765,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.33099091301467765,1.0,cpu
1677612769282,sensor,global,0.5262857143340332,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.5262857143340332,1.0,cpu
1677612770283,sensor,global,0.6831709782447719,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.6831709782447719,1.0,cpu
1677612771283,sensor,global,0.7940873210764161,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.7940873210764161,1.0,cpu
1677612772284,sensor,global,0.6214449283926395,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.6214449283926395,1.0,cpu
1677612773285,sensor,global,1.0957758286631232,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.0957758286631232,1.0,cpu
1677612774286,sensor,global,1.1780199113337269,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.1780199113337269,1.0,cpu
1677612775287,sensor,global,1.0290755724273124,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.0290755724273124,1.0,cpu
1677612776288,sensor,global,1.1323491401804289,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.1323491401804289,1.0,cpu
1677612777290,sensor,global,1.5846287339253318,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.5846287339253318,1.0,cpu
1677612778291,sensor,global,1.501984883250657,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.501984883250657,1.0,cpu
1677612779292,sensor,global,1.566481429928087,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.566481429928087,1.0,cpu
1677612780293,sensor,global,0.9730120897205636,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.9730120897205636,1.0,cpu
1677612781294,sensor,global,1.0492330946414454,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.0492330946414454,1.0,cpu
1677612782294,sensor,global,1.2370878818061126,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.2370878818061126,1.0,cpu
1677612783295,sensor,global,1.1478266106450834,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.1478266106450834,1.0,cpu
1677612784296,sensor,global,1.0334986562533315,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.0334986562533315,1.0,cpu
1677612785297,sensor,global,0.8784044306159722,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.8784044306159722,1.0,cpu
1677612786297,sensor,global,0.8073156902745302,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.8073156902745302,1.0,cpu
1677612787298,sensor,global,0.8604389600481464,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.8604389600481464,1.0,cpu
1677612788299,sensor,global,0.9662334018290217,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.9662334018290217,1.0,cpu
1677612789300,sensor,global,1.0944670881951468,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.0944670881951468,1.0,cpu
1677612790300,sensor,global,0.6186635332069637,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.6186635332069637,1.0,cpu
1677612791301,sensor,global,1.124479722911831,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.124479722911831,1.0,cpu
1677612792302,sensor,global,0.7442978399082332,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.7442978399082332,1.0,cpu
1677612793303,sensor,global,0.480976383312621,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.480976383312621,1.0,cpu
1677612794304,sensor,global,0.7537041426910167,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.7537041426910167,1.0,cpu
1677612795305,sensor,global,1.0726591855454817,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.0726591855454817,1.0,cpu
1677612796307,sensor,global,1.511428170212643,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.511428170212643,1.0,cpu
1677612797307,sensor,global,1.2060553858213703,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.2060553858213703,1.0,cpu
1677612798308,sensor,global,0.6194272668502763,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.6194272668502763,1.0,cpu
1677612799309,sensor,global,0.6635958427498307,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.6635958427498307,1.0,cpu
1677612800310,sensor,global,0.819998125697565,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.819998125697565,1.0,cpu
1677612801311,sensor,global,0.8309946359445555,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.8309946359445555,1.0,cpu
1677612802312,sensor,global,0.7844026232042638,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,0.7844026232042638,1.0,cpu
1677612803312,sensor,global,1.3049423795362805,0,a2565f08c8b434b80e93420b52e1a5e1e5724d9b,1.3049423795362805,1.0,cpu
