timestamp,VDD_GPU_SOC_current,VDD_CPU_CV_current,VIN_SYS_5V0_current,VDDQ_VDD2_1V8AO_current,tegra,load_avg_1minute,cpu_pct,cpu_pct_process
2023-09-20 00:53:39,4.755,0.792,4.83,0.704,11.017552601959279,3.09,0.0,0
2023-09-20 00:53:40,4.755,0.792,4.73,0.704,11.006586736594459,3.09,0.0,0
2023-09-20 00:53:41,4.755,0.792,4.73,0.704,10.998910674075606,3.0475,,0
2023-09-20 00:53:42,4.755,0.792,4.73,0.704,10.993537451498154,3.005,,0
2023-09-20 00:53:43,4.755,0.792,4.73,0.704,10.989776206074898,2.9625,,0
2023-09-20 00:53:44,4.755,0.792,4.83,0.704,11.017143395051722,2.92,0.0,0
2023-09-20 00:53:45,4.755,0.792,4.73,0.704,11.006300362447332,2.92,0.0,0
2023-09-20 00:53:46,4.755,0.792,4.73,0.704,10.99871024680959,2.8825,,0
2023-09-20 00:53:47,4.755,0.792,4.73,0.704,10.99339716938398,2.8449999999999998,,0
2023-09-20 00:53:48,4.755,0.792,4.73,0.704,10.989678016911249,2.8075,,0
2023-09-20 00:53:49,4.755,0.792,4.83,0.704,11.017074620384886,2.77,0.0,0
2023-09-20 00:53:50,4.755,0.792,4.73,0.704,11.00625223190601,2.77,0.0,0
2023-09-20 00:53:51,4.755,0.792,4.73,0.704,10.998676561176136,2.7325,,0
2023-09-20 00:53:52,4.755,0.792,4.73,0.704,10.99337359225584,2.6950000000000003,,0
2023-09-20 00:53:53,4.755,0.792,4.73,0.704,10.989661514301035,2.6575,,0
2023-09-20 00:53:55,4.755,0.792,4.73,0.704,10.98706305987448,2.62,0.0,0
2023-09-20 00:53:56,4.755,0.792,4.73,0.704,10.985244141845374,2.5875000000000004,,0
2023-09-20 00:53:57,4.755,0.792,4.73,0.704,10.98397089925905,2.555,,0
2023-09-20 00:53:58,4.755,0.792,4.73,0.704,10.983079629465308,2.5225,,0
2023-09-20 00:53:59,4.755,0.792,4.73,0.704,10.982455740617862,2.49,0.0,0
2023-09-20 00:54:00,4.755,0.792,4.73,0.704,10.982019018428655,2.49,0.0,0
2023-09-20 00:54:01,4.755,0.792,4.83,0.704,11.011713313083236,2.46,,0
2023-09-20 00:54:02,4.755,0.792,4.73,0.704,11.002499319118478,2.43,,0
2023-09-20 00:54:03,4.755,0.792,4.73,0.704,10.996049523363439,2.4000000000000004,,0
2023-09-20 00:54:04,4.755,0.792,4.83,0.704,11.021534666408332,2.37,0.0,0
2023-09-20 00:54:05,4.755,0.792,4.73,0.704,11.009374266467821,2.37,0.0,0
2023-09-20 00:54:06,4.755,0.792,4.73,0.704,11.00086198651865,2.4225000000000003,,0
2023-09-20 00:54:07,5.152,1.584,5.132,0.905,11.532503390948891,2.475,,0
2023-09-20 00:54:08,5.152,2.773,5.342,1.008,12.355252374082198,2.5275,,0
2023-09-20 00:54:09,5.152,2.773,5.544,1.107,13.021476662094457,2.58,4.0,0
2023-09-20 00:54:10,5.152,2.773,5.644,1.207,13.547833663597148,2.58,4.0,0
2023-09-20 00:54:11,5.548,6.338,5.947,1.408,15.255783564815616,2.6100000000000003,,0
2023-09-20 00:54:12,5.548,5.15,5.947,1.408,16.09494849547329,2.64,,0
2023-09-20 00:54:13,5.548,6.734,6.048,1.509,17.218163946927206,2.67,,0
2023-09-20 00:54:14,5.548,5.94,5.947,1.408,17.705614762878177,2.7,24.0,0
2023-09-20 00:54:15,5.152,2.773,5.644,1.207,16.826730333977956,2.7,24.0,0
2023-09-20 00:54:16,5.548,4.357,5.846,1.308,16.89641123378661,2.705,,0
2023-09-20 00:54:17,5.152,3.565,5.644,1.207,16.497887863642458,2.71,,0
2023-09-20 00:54:18,5.548,7.524,5.947,1.408,17.676621504566636,2.7150000000000003,,0
2023-09-20 00:54:19,5.548,8.319,6.148,1.509,18.83083505320824,2.72,23.0,0
2023-09-20 00:54:20,5.548,8.715,5.947,1.408,19.666984537251647,2.72,23.0,0
2023-09-20 00:54:22,5.152,8.319,5.443,1.006,19.742889176076527,2.7533333333333334,,0
2023-09-20 00:54:23,5.152,7.527,5.644,1.207,19.67902242325335,2.7866666666666666,,0
2023-09-20 00:54:24,5.548,7.527,5.745,1.308,19.813715696277672,2.82,32.0,0
2023-09-20 00:54:25,5.152,6.338,5.644,1.207,19.371900987393623,2.82,32.0,0
2023-09-20 00:54:26,5.548,7.13,6.148,1.509,19.66083069117588,2.8649999999999998,,0
2023-09-20 00:54:27,5.548,6.338,5.644,1.207,19.383681483822887,2.91,,0
2023-09-20 00:54:28,5.548,7.13,5.846,1.408,19.548177038676116,2.955,,0
2023-09-20 00:54:29,5.548,7.13,6.148,1.509,19.784223927073377,3.0,29.0,0
2023-09-20 00:54:30,5.152,7.92,5.644,1.207,19.825856748951377,3.0,29.0,0
2023-09-20 00:54:31,5.548,7.923,5.846,1.308,20.06559972426601,3.04,,0
2023-09-20 00:54:32,5.548,7.923,5.947,1.408,20.293719806986235,3.08,,0
2023-09-20 00:54:33,5.152,7.13,5.544,1.107,19.885503864890328,3.12,,0
2023-09-20 00:54:34,5.548,7.527,5.947,1.408,20.048852705423243,3.16,32.0,0
2023-09-20 00:54:35,5.548,7.13,6.048,1.509,20.104696893796273,3.16,32.0,0
2023-09-20 00:54:36,5.548,6.734,5.846,1.308,19.90408782565739,3.1975000000000002,,0
2023-09-20 00:54:37,5.548,6.734,5.947,1.408,19.82396147796017,3.2350000000000003,,0
2023-09-20 00:54:38,5.548,7.13,5.846,1.308,19.82637303457212,3.2725,,0
2023-09-20 00:54:39,5.548,6.734,5.745,1.308,19.678961124200487,3.31,29.0,0
2023-09-20 00:54:40,5.548,7.524,5.846,1.308,19.843072786940343,3.31,29.0,0
2023-09-20 00:54:41,5.548,7.923,5.846,1.308,20.077650950858242,3.3225,,0
2023-09-20 00:54:42,5.152,6.338,5.644,1.207,19.556655665600765,3.335,,0
2023-09-20 00:54:43,5.548,7.13,5.846,1.408,19.669258965920534,3.3475,,0
2023-09-20 00:54:44,5.548,6.338,5.846,1.308,19.48048127614437,3.36,30.0,0
2023-09-20 00:54:45,5.548,5.546,6.048,1.509,19.23163689330106,3.36,30.0,0
2023-09-20 00:54:46,5.548,4.357,5.846,1.308,18.57984582531074,3.3325,,0
2023-09-20 00:54:47,5.152,2.376,5.443,1.006,17.19899207771752,3.3049999999999997,,0
2023-09-20 00:54:48,5.548,3.961,5.745,1.308,17.007894454402262,3.2775,,0
2023-09-20 00:54:49,5.152,4.357,5.745,1.207,16.843826118081587,3.25,17.0,0
2023-09-20 00:54:50,5.548,4.357,5.745,1.308,16.878078282657114,3.25,17.0,0
2023-09-20 00:54:51,5.152,4.753,5.745,1.207,16.871754797859982,3.265,,0
2023-09-20 00:54:52,5.548,5.546,5.947,1.408,17.34492835850199,3.2800000000000002,,0
2023-09-20 00:54:53,5.152,2.376,5.544,1.107,16.39514985095139,3.295,,0
2023-09-20 00:54:54,5.152,2.773,5.745,1.207,15.939704895665974,3.31,14.0,0
2023-09-20 00:54:55,5.152,1.584,5.14,0.905,14.99209342696618,3.31,14.0,0
2023-09-20 00:54:56,4.755,0.792,4.83,0.704,13.818765398876325,3.265,,0
2023-09-20 00:54:57,4.755,0.792,4.73,0.704,12.967435779213428,3.2199999999999998,,0
2023-09-20 00:54:58,5.152,3.961,5.241,0.905,13.6549050454494,3.175,,0
2023-09-20 00:55:00,5.548,6.734,5.947,1.408,15.44953353181458,3.13,6.0,0
2023-09-20 00:55:01,5.548,7.527,6.048,1.509,17.004273472270206,3.1675,,0
2023-09-20 00:55:02,5.548,6.734,5.947,1.408,17.794091430589145,3.205,,0
2023-09-20 00:55:03,5.548,5.942,6.048,1.509,18.169964001412403,3.2424999999999997,,0
2023-09-20 00:55:04,5.548,5.546,5.947,1.408,18.253674800988684,3.28,27.0,0
2023-09-20 00:55:05,5.152,3.961,5.544,1.107,17.50677236069208,3.28,27.0,0
2023-09-20 00:55:06,5.152,4.357,5.342,0.905,16.981540652484455,3.275,,0
2023-09-20 00:55:07,5.152,4.357,5.544,1.107,16.73507845673912,3.2699999999999996,,0
2023-09-20 00:55:08,5.548,5.546,5.846,1.308,17.188954919717386,3.2649999999999997,,0
2023-09-20 00:55:09,5.154,4.359,5.644,1.107,16.911468443802168,3.26,16.0,0
2023-09-20 00:55:10,4.755,1.188,4.931,0.805,15.341727910661515,3.26,16.0,0
2023-09-20 00:55:11,4.755,0.792,4.83,0.704,14.06350953746306,3.255,,0
2023-09-20 00:55:12,4.755,0.792,4.83,0.704,13.168756676224142,3.25,,0
2023-09-20 00:55:13,5.152,2.376,5.644,1.207,13.5318296733569,3.245,,0
2023-09-20 00:55:14,5.154,1.188,5.032,0.805,13.125980771349829,3.24,2.0,0
2023-09-20 00:55:15,5.152,2.376,5.241,1.006,13.320686539944878,3.24,2.0,0
2023-09-20 00:55:16,5.548,6.338,6.048,1.509,15.157380577961415,3.2750000000000004,,0
2023-09-20 00:55:17,5.548,6.734,6.148,1.61,16.62216640457299,3.31,,0
2023-09-20 00:55:18,5.548,5.942,5.745,1.308,17.198416483201093,3.3449999999999998,,0
2023-09-20 00:55:19,5.548,7.13,5.745,1.308,17.958191538240765,3.38,24.0,0
2023-09-20 00:55:20,5.548,7.13,5.947,1.408,18.580634076768536,3.38,24.0,0
2023-09-20 00:55:21,5.548,6.734,5.947,1.408,18.897543853737975,3.4124999999999996,,0
2023-09-20 00:55:22,5.548,7.527,5.745,1.308,19.266680697616586,3.445,,0
2023-09-20 00:55:23,5.548,7.13,5.745,1.308,19.40597648833161,3.4775,,0
2023-09-20 00:55:24,5.152,7.13,5.644,1.207,19.324083541832128,3.51,31.0,0
2023-09-20 00:55:25,5.548,7.527,5.745,1.308,19.565258479282488,3.51,31.0,0
2023-09-20 00:55:26,5.548,7.527,6.048,1.509,19.88528093549774,3.54,,0
2023-09-20 00:55:27,5.152,7.527,5.644,1.207,19.778696654848417,3.57,,0
2023-09-20 00:55:28,5.548,7.923,5.745,1.308,20.002287658393893,3.5999999999999996,,0
2023-09-20 00:55:29,5.548,7.13,5.745,1.308,19.920901360875725,3.63,32.0,0
2023-09-20 00:55:30,5.548,6.734,5.846,1.308,19.775430952613007,3.63,32.0,0
2023-09-20 00:55:31,5.548,7.13,6.148,1.509,19.943301666829104,3.6574999999999998,,0
2023-09-20 00:55:32,5.548,6.734,5.846,1.408,19.82111116678037,3.685,,0
2023-09-20 00:55:33,5.548,7.527,5.846,1.308,19.94347781674626,3.7125000000000004,,0
2023-09-20 00:55:34,5.548,7.527,5.745,1.207,19.96853447172238,3.74,31.0,0
2023-09-20 00:55:36,5.548,7.527,6.148,1.61,20.227874130205663,3.765,,0
2023-09-20 00:55:37,5.548,7.527,6.148,1.61,20.40941189114396,3.79,,0
2023-09-20 00:55:38,5.548,7.13,6.249,1.61,20.447688323800772,3.815,,0
2023-09-20 00:55:39,5.548,6.338,5.947,1.408,20.085681826660544,3.84,32.0,0
2023-09-20 00:55:40,5.548,6.734,5.846,1.308,19.89077727866238,3.84,32.0,0
2023-09-20 00:55:41,5.548,7.13,5.947,1.408,19.933444095063667,3.8625,,0
2023-09-20 00:55:42,5.548,7.527,6.048,1.509,20.143010866544564,3.885,,0
2023-09-20 00:55:43,5.548,5.546,5.846,1.408,19.604507606581198,3.9075,,0
2023-09-20 00:55:44,5.548,6.338,6.148,1.509,19.586055324606836,3.93,30.0,0
2023-09-20 00:55:45,5.548,6.338,6.249,1.61,19.633738727224785,3.93,30.0,0
2023-09-20 00:55:46,5.548,6.734,6.249,1.61,19.785917109057348,3.9525,,0
2023-09-20 00:55:47,5.548,5.942,5.947,1.408,19.503641976340145,3.9749999999999996,,0
2023-09-20 00:55:48,5.548,6.338,6.048,1.509,19.4854493834381,3.9974999999999996,,0
2023-09-20 00:55:49,5.548,6.338,6.048,1.509,19.472714568406673,4.02,30.0,0
2023-09-20 00:55:50,5.548,6.338,6.048,1.509,19.463800197884673,4.02,30.0,0
2023-09-20 00:55:51,5.548,6.734,6.249,1.61,19.666960138519272,4.039999999999999,,0
2023-09-20 00:55:52,5.548,7.13,5.947,1.408,19.776772096963494,4.06,,0
2023-09-20 00:55:53,5.548,7.527,6.048,1.509,20.033340467874446,4.08,,0
2023-09-20 00:55:54,5.548,7.527,6.048,1.509,20.212938327512113,4.1,32.0,0
2023-09-20 00:55:55,5.152,7.923,5.644,1.107,20.096856829258478,4.1,32.0,0
2023-09-20 00:55:56,5.152,8.319,5.443,1.006,20.04379978048094,4.1175,,0
2023-09-20 00:55:57,5.548,7.527,5.644,1.207,20.008459846336656,4.135,,0
2023-09-20 00:55:58,5.548,7.527,5.745,1.308,20.044321892435658,4.1525,,0
2023-09-20 00:55:59,5.548,6.338,5.947,1.408,19.803325324704957,4.17,32.0,0
2023-09-20 00:56:00,5.548,6.734,6.048,1.509,19.81402772729347,4.17,32.0,0
2023-09-20 00:56:01,5.548,6.734,6.249,1.61,19.91211940910543,4.1675,,0
2023-09-20 00:56:02,5.548,6.338,5.947,1.408,19.7107835863738,4.165,,0
2023-09-20 00:56:03,5.548,7.13,6.249,1.61,19.95864851046166,4.1625,,0
2023-09-20 00:56:04,5.548,7.527,6.048,1.509,20.160653957323163,4.16,31.0,0
2023-09-20 00:56:05,5.152,7.923,5.644,1.207,20.090257770126215,4.16,31.0,0
2023-09-20 00:56:06,5.152,7.527,5.544,1.107,19.86218043908835,4.175,,0
2023-09-20 00:56:07,5.548,7.527,5.846,1.308,19.972226307361847,4.1899999999999995,,0
2023-09-20 00:56:08,5.55,7.527,5.947,1.408,20.110158415153293,4.205,,0
2023-09-20 00:56:09,5.548,7.13,6.148,1.61,20.207910890607305,4.22,31.0,0
2023-09-20 00:56:10,5.548,7.13,5.947,1.408,20.155437623425115,4.22,31.0,0
2023-09-20 00:56:11,5.548,7.13,5.947,1.408,20.118706336397583,4.2375,,0
2023-09-20 00:56:12,5.548,7.527,6.048,1.509,20.272694435478307,4.255,,0
2023-09-20 00:56:13,5.548,6.734,5.947,1.408,20.08198610483481,4.2725,,0
2023-09-20 00:56:14,5.548,7.13,5.947,1.408,20.067290273384366,4.29,31.0,0
2023-09-20 00:56:15,5.548,7.13,6.048,1.408,20.08730319136906,4.29,31.0,0
2023-09-20 00:56:16,5.548,7.527,5.947,1.408,20.19011223395834,4.28,,0
2023-09-20 00:56:18,5.152,6.734,5.644,1.207,19.754178563770836,4.27,,0
2023-09-20 00:56:19,5.548,7.13,5.947,1.408,19.837824994639583,4.26,32.0,0
2023-09-20 00:56:20,5.548,7.13,5.947,1.408,19.89637749624771,4.26,32.0,0
2023-09-20 00:56:21,5.548,6.338,5.846,1.308,19.639464247373397,4.275,,0
2023-09-20 00:56:22,5.548,6.734,6.148,1.61,19.75962497316138,4.29,,0
2023-09-20 00:56:23,5.548,6.734,6.249,1.71,19.904037481212967,4.305,,0
2023-09-20 00:56:24,5.548,7.527,5.947,1.408,20.061826236849075,4.32,32.0,0
2023-09-20 00:56:25,5.152,7.527,5.644,1.207,19.902278365794356,4.32,32.0,0
2023-09-20 00:56:26,5.548,7.923,5.745,1.308,20.088794856056047,4.335,,0
2023-09-20 00:56:27,5.548,7.923,5.745,1.308,20.219356399239235,4.35,,0
2023-09-20 00:56:28,5.548,7.923,5.947,1.408,20.401349479467463,4.365,,0
2023-09-20 00:56:29,5.548,7.13,5.947,1.408,20.290844635627224,4.38,32.0,0
2023-09-20 00:56:30,5.548,7.527,5.745,1.308,20.241991244939058,4.38,32.0,0
2023-09-20 00:56:31,5.548,7.527,5.745,1.308,20.20779387145734,4.3925,,0
2023-09-20 00:56:32,5.548,6.734,5.846,1.308,19.97625571002014,4.404999999999999,,0
2023-09-20 00:56:33,5.548,7.527,5.745,1.308,20.021778997014096,4.4174999999999995,,0
2023-09-20 00:56:34,5.548,7.13,5.846,1.408,19.99484529790987,4.43,31.0,0
2023-09-20 00:56:35,5.548,6.338,6.048,1.509,19.82929170853691,4.43,31.0,0
2023-09-20 00:56:36,5.548,6.338,6.148,1.61,19.77370419597584,4.4399999999999995,,0
2023-09-20 00:56:37,5.548,6.338,6.35,1.71,19.82539293718309,4.449999999999999,,0
2023-09-20 00:56:38,5.548,6.734,6.249,1.61,19.92007505602816,4.46,,0
2023-09-20 00:56:39,5.548,7.13,6.35,1.71,20.16545253921971,4.47,31.0,0
2023-09-20 00:56:40,5.548,7.527,6.148,1.509,20.335416777453798,4.47,31.0,0
2023-09-20 00:56:41,5.152,4.753,5.544,1.107,19.20159174421766,4.4825,,0
2023-09-20 00:56:42,5.548,6.338,5.947,1.408,19.21341422095236,4.494999999999999,,0
2023-09-20 00:56:43,5.548,6.338,6.249,1.61,19.37288995466665,4.507499999999999,,0
2023-09-20 00:56:44,5.548,5.942,6.249,1.61,19.365722968266656,4.52,29.0,0
2023-09-20 00:56:45,5.548,7.13,6.148,1.509,19.65650607778666,4.52,29.0,0
2023-09-20 00:56:46,5.548,7.923,5.947,1.408,20.00735425445066,4.5275,,0
2023-09-20 00:56:47,5.548,7.923,5.947,1.408,20.252947978115465,4.535,,0
2023-09-20 00:56:48,5.152,7.527,5.644,1.207,20.036063584680825,4.5424999999999995,,0
2023-09-20 00:56:49,5.548,5.942,6.048,1.509,19.739344509276577,4.55,31.0,0
2023-09-20 00:56:50,5.548,6.734,6.148,1.509,19.799241156493604,4.55,31.0,0
2023-09-20 00:56:51,5.548,6.734,6.35,1.71,19.96206880954552,4.56,,0
2023-09-20 00:56:52,5.548,6.734,6.249,1.61,20.01574816668186,4.57,,0
2023-09-20 00:56:53,5.548,5.546,5.947,1.408,19.5457237166773,4.58,,0
2023-09-20 00:56:54,5.548,6.734,6.148,1.509,19.66370660167411,4.59,29.0,0
2023-09-20 00:56:55,5.548,7.13,6.048,1.509,19.835094621171876,4.59,29.0,0
2023-09-20 00:56:56,5.152,7.92,5.745,1.207,19.89176623482031,4.5975,,0
2023-09-20 00:56:57,5.152,8.319,5.443,1.006,19.90023636437422,4.605,,0
2023-09-20 00:56:58,5.548,7.923,5.846,1.308,20.117665455061953,4.6125,,0
2023-09-20 00:57:00,5.548,7.923,5.846,1.408,20.299865818543367,4.62,32.0,0
2023-09-20 00:57:01,5.548,7.13,5.947,1.408,20.219806072980354,4.6275,,0
2023-09-20 00:57:02,5.548,7.527,6.048,1.509,20.343464251086246,4.635,,0
2023-09-20 00:57:03,5.548,7.527,6.048,1.509,20.43002497576037,4.6425,,0
2023-09-20 00:57:04,5.548,7.13,5.947,1.509,20.341217483032263,4.65,31.0,0
2023-09-20 00:57:05,5.548,6.734,6.148,1.61,20.250852238122583,4.65,31.0,0
2023-09-20 00:57:06,5.548,7.13,6.048,1.509,20.246096566685807,4.6375,,0
2023-09-20 00:57:07,5.548,7.13,6.048,1.509,20.242767596680064,4.625,,0
2023-09-20 00:57:08,5.548,7.13,5.947,1.408,20.179837317676046,4.6125,,0
2023-09-20 00:57:09,5.548,7.527,6.148,1.509,20.345486122373234,4.6,32.0,0
2023-09-20 00:57:10,5.548,6.734,6.148,1.61,20.253840285661262,4.6,32.0,0
2023-09-20 00:57:11,5.548,6.734,6.35,1.71,20.280288199962882,4.6274999999999995,,0
2023-09-20 00:57:12,5.548,6.338,6.249,1.61,20.119701739974015,4.654999999999999,,0
2023-09-20 00:57:13,5.548,7.13,6.048,1.509,20.154291217981807,4.6825,,0
2023-09-20 00:57:14,5.548,7.527,5.846,1.308,20.176703852587263,4.71,32.0,0
2023-09-20 00:57:15,5.548,7.527,5.745,1.308,20.162092696811083,4.71,32.0,0
2023-09-20 00:57:16,5.548,6.734,5.745,1.308,19.913964887767758,4.7375,,0
2023-09-20 00:57:17,5.548,6.734,6.048,1.509,19.89147542143743,4.765000000000001,,0
2023-09-20 00:57:18,5.548,7.13,6.048,1.509,19.994532795006204,4.7925,,0
2023-09-20 00:57:19,5.548,7.13,6.048,1.509,20.06667295650434,4.82,31.0,0
2023-09-20 00:57:20,5.548,6.734,5.947,1.408,19.93777106955304,4.82,31.0,0
2023-09-20 00:57:21,5.548,7.527,6.148,1.509,20.17603974868713,4.8225,,0
2023-09-20 00:57:22,5.548,7.923,5.846,1.308,20.310727824080995,4.825,,0
2023-09-20 00:57:23,5.548,7.923,5.846,1.308,20.405009476856694,4.827500000000001,,0
2023-09-20 00:57:24,5.152,8.319,5.443,1.006,20.259506633799685,4.83,32.0,0
2023-09-20 00:57:25,5.152,7.923,5.544,1.107,20.099454643659783,4.83,32.0,0
2023-09-20 00:57:26,5.152,7.923,5.745,1.207,20.07771825056185,4.835,,0
2023-09-20 00:57:27,5.152,8.319,5.443,1.006,20.030402775393295,4.84,,0
2023-09-20 00:57:28,5.152,8.319,5.443,1.006,19.99728194277531,4.845,,0
2023-09-20 00:57:29,5.548,7.13,5.947,1.408,20.00799735994272,4.85,32.0,0
2023-09-20 00:57:30,5.548,6.734,6.048,1.509,19.957298151959904,4.85,32.0,0
2023-09-20 00:57:31,5.548,6.338,6.148,1.61,19.86330870637193,4.8525,,0
2023-09-20 00:57:32,5.548,6.338,6.148,1.61,19.797516094460352,4.855,,0
2023-09-20 00:57:33,5.548,6.734,6.249,1.61,19.900561266122246,4.8575,,0
2023-09-20 00:57:34,5.548,6.734,5.947,1.408,19.82149288628557,4.86,31.0,0
2023-09-20 00:57:35,5.548,7.13,6.148,1.61,20.005845020399896,4.86,31.0,0
2023-09-20 00:57:36,5.548,6.734,5.745,1.308,19.804591514279924,4.862500000000001,,0
2023-09-20 00:57:37,5.548,7.527,5.947,1.408,19.992214059995945,4.865,,0
2023-09-20 00:57:38,5.548,6.734,5.846,1.308,19.82534984199716,4.8675,,0
2023-09-20 00:57:39,5.548,7.13,5.947,1.408,19.88764488939801,4.87,31.0,0
2023-09-20 00:57:40,5.548,7.13,6.249,1.61,20.082451422578607,4.87,31.0,0
2023-09-20 00:57:42,5.548,7.527,6.148,1.61,20.307615995805026,4.873333333333333,,0
2023-09-20 00:57:43,5.548,7.527,6.148,1.61,20.465231197063517,4.876666666666667,,0
2023-09-20 00:57:44,5.548,6.734,5.745,1.308,20.126161837944462,4.88,31.0,0
2023-09-20 00:57:45,5.548,7.13,5.947,1.408,20.098213286561123,4.88,31.0,0
2023-09-20 00:57:46,5.548,7.527,6.048,1.509,20.258349300592783,4.8825,,0
2023-09-20 00:57:47,5.548,7.527,6.048,1.509,20.37044451041495,4.885,,0
2023-09-20 00:57:48,5.548,7.13,5.745,1.207,20.148311157290465,4.887499999999999,,0
2023-09-20 00:57:49,5.152,7.923,5.745,1.207,20.11191781010333,4.89,32.0,0
2023-09-20 00:57:50,5.548,7.923,5.947,1.408,20.32614246707233,4.89,32.0,0
2023-09-20 00:57:51,5.152,8.319,5.443,1.107,20.23459972695063,4.8925,,0
2023-09-20 00:57:52,5.548,7.923,5.745,1.308,20.321419808865443,4.895,,0
2023-09-20 00:57:53,5.152,8.316,5.644,1.107,20.29069386620581,4.8975,,0
2023-09-20 00:57:54,5.548,7.527,5.745,1.308,20.241885706344068,4.9,32.0,0
2023-09-20 00:57:55,5.548,6.734,5.846,1.308,20.00011999444085,4.9,32.0,0
2023-09-20 00:57:56,5.548,7.13,5.947,1.408,20.009983996108595,4.9025,,0
2023-09-20 00:57:57,5.548,7.527,5.846,1.308,20.075688797276015,4.905,,0
2023-09-20 00:57:58,5.548,7.527,5.846,1.308,20.121682158093208,4.907500000000001,,0
2023-09-20 00:57:59,5.548,7.527,5.846,1.308,20.153877510665247,4.91,32.0,0
2023-09-20 00:58:00,5.548,7.92,5.846,1.408,20.324314257465673,4.91,32.0,0
2023-09-20 00:58:01,5.548,7.92,5.947,1.408,20.473919980225972,4.9125,,0
2023-09-20 00:58:02,5.152,8.316,5.443,1.107,20.33714398615818,4.915,,0
2023-09-20 00:58:03,5.152,8.319,5.443,1.006,20.212000790310725,4.9175,,0
2023-09-20 00:58:04,5.152,8.316,5.443,1.006,20.123500553217507,4.92,33.0,0
2023-09-20 00:58:05,5.548,6.734,5.947,1.408,19.977550387252258,4.92,33.0,0
2023-09-20 00:58:06,5.548,6.734,6.148,1.61,19.99628527107658,4.92,,0
2023-09-20 00:58:07,5.548,7.13,5.947,1.408,20.007299689753605,4.92,,0
2023-09-20 00:58:08,5.548,7.13,5.947,1.408,20.015009782827526,4.92,,0
2023-09-20 00:58:09,5.548,6.734,6.148,1.61,20.02250684797927,4.92,30.0,0
2023-09-20 00:58:10,5.548,7.13,6.148,1.509,20.11625479358549,4.92,30.0,0
2023-09-20 00:58:11,5.548,7.527,6.249,1.61,20.36157835550984,4.922499999999999,,0
2023-09-20 00:58:12,5.548,7.527,6.148,1.61,20.50300484885689,4.925,,0
2023-09-20 00:58:13,5.548,7.923,5.947,1.408,20.599903394199824,4.9275,,0
